Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-12 17:46:40.767955,5,0x0000,0xc8f0,112.0,,,0.001823
Smart Socket,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:46:40.951693,59,0xe694,0xffff,60.0,,,0.183738
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-12 17:46:40.959231,5,,,113.0,,,0.007538
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:46:40.976432,59,0x000a,0xffff,23.0,,,0.017201
Philips Lamp 2,Bulb,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:41.084178,45,0xa209,0x482d,214.0,,,0.107746
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-12 17:46:41.172198,45,0x557a,0x6564,215.0,,,0.08802
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-12 17:46:41.250377,102,,,80.0,,,0.078179
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:46:41.262890,59,0x0000,0xffff,24.0,,,0.012513
Power Plug 1,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-12 17:46:41.933378,107,0x6e5f,0xffff,117.0,,,0.670488
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-12 17:46:42.741191,52,0x0000,0xe694,25.0,0x0000,0xe694,0.807813
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.743208,5,0xe694,0x0000,25.0,,,0.002017
Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-12 17:46:42.751526,63,0xe694,0x0000,61.0,0xe694,0x0000,0.008318
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.753925,5,0x0000,0xe694,61.0,,,0.002399
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.784748,52,0x0000,0x6e5f,26.0,,,0.030823
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.786764,5,0x6e5f,0x0000,26.0,,,0.002016
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.794590,63,0x6e5f,0x0000,118.0,,,0.007826
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.796988,5,0x0000,0x6e5f,118.0,,,0.002398
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-12 17:46:42.803950,45,0x0000,0xe694,27.0,0x0000,0xe694,0.006962
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.805742,5,0xe694,0x0000,27.0,,,0.001792
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-12 17:46:42.821500,54,0x0000,0xe694,28.0,0x0000,0xe694,0.015758
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.823583,5,0xe694,0x0000,28.0,,,0.002083
Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-12 17:46:42.831834,66,0xe694,0x0000,62.0,0xe694,0x0000,0.008251
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.834329,5,0x0000,0xe694,62.0,,,0.002495
