Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:01.015376000",0.008887,45,0x054f,0x0000,123.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:01.831019000",0.050547,55,0x054f,0x0000,125.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:01.873369000",0.040208,52,0x054f,0x0000,126.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:01.889922000",0.014506,45,0x0000,0x054f,120.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:01.913722000",0.02199,50,0x0000,0x054f,121.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:01.930294000",0.014603,55,0x054f,0x0000,127.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:01.965339000",0.014908,45,0x054f,0x0000,129.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,"Oct 13, 2023 17:16:03.176269000",0.003948,52,0x0000,0x482d,124.0,0x0000,0xa209
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.193168000",0.003086,57,0x482d,0x0000,150.0,0xa209,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,"Oct 13, 2023 17:16:03.197857000",0.002482,48,0x0000,0xe5c4,125.0,0x0000,0xe5c4
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.203537000",0.00568,55,0xe5c4,0x0000,118.0,0xe5c4,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,"Oct 13, 2023 17:16:03.210144000",0.004464,48,0x0000,0xe5c4,125.0,0x0000,0xe5c4
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 13, 2023 17:16:03.231452000",0.019389,48,0x0000,0xebe5,126.0,0x0000,0xebe5
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.246263000",0.004743,48,0x0000,0x054f,127.0,0x0000,0x054f
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.251068000",0.004805,50,0xebe5,0x0000,152.0,0xebe5,0x0000
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.253985000",0.000934,52,0xebe5,0x0000,153.0,0xebe5,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.257031000",0.000999,48,0x0000,0x054f,127.0,0x0000,0x054f
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.262068000",0.003132,50,0xe5c4,0x0000,119.0,0xe5c4,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,"Oct 13, 2023 17:16:03.281707000",0.017656,48,0x0000,0x482d,128.0,0x0000,0x482d
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.287801000",0.004174,55,0x054f,0x0000,131.0,0x054f,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.292329000",0.002385,55,0x482d,0x0000,152.0,0x482d,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.298550000",0.004078,55,0x054f,0x0000,132.0,0x054f,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.305942000",0.005249,50,0x482d,0x0000,153.0,0xa209,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 13, 2023 17:16:03.309452000",0.001528,45,0x0000,0xebe5,129.0,0x0000,0xebe5
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.316660000",0.005421,55,0x054f,0x0000,133.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.326174000",0.007372,50,0x054f,0x0000,134.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.337262000",0.009106,52,0x054f,0x0000,135.0,0x054f,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.342406000",0.003098,50,0x482d,0x0000,154.0,0x482d,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.348322000",0.003933,52,0x054f,0x0000,136.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.365426000",0.015057,45,0x0000,0x054f,130.0,0x0000,0x054f
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.383201000",0.001467,57,0x482d,0x0000,155.0,0xa209,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.388748000",0.00334,45,0x0000,0x054f,131.0,0x0000,0x054f
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.392577000",0.00202,57,0x482d,0x0000,156.0,0xa209,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.409775000",0.014992,45,0x0000,0x054f,132.0,0x0000,0x054f
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.422806000",0.00475,52,0x482d,0x0000,157.0,0xa209,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.427517000",0.002664,52,0x482d,0x0000,158.0,0xa209,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.437536000",0.007972,50,0x0000,0x054f,133.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.444133000",0.004628,50,0x0000,0x054f,133.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:03.450968000",0.004865,50,0x0000,0x054f,134.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.457584000",0.004647,55,0x054f,0x0000,137.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.468337000",0.00861,55,0x054f,0x0000,138.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.506129000",0.035649,45,0x054f,0x0000,139.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.518137000",0.010185,45,0x054f,0x0000,140.0,0x054f,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.562912000",0.042952,55,0x482d,0x0000,159.0,0x482d,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.572582000",0.007527,55,0x482d,0x0000,160.0,0x482d,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.599951000",0.025226,52,0x482d,0x0000,161.0,0x482d,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:03.604058000",0.00206,52,0x482d,0x0000,162.0,0x482d,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.283275000",0.022835,55,0x054f,0x0000,141.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.325485000",0.040068,52,0x054f,0x0000,142.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:04.340073000",0.012541,45,0x0000,0x054f,135.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:04.368533000",0.026652,50,0x0000,0x054f,136.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.374183000",0.00368,55,0x054f,0x0000,143.0,0x054f,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.393091000",0.003612,57,0x482d,0x0000,163.0,0xa209,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.420744000",0.025446,45,0x054f,0x0000,144.0,0x054f,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.434146000",0.004737,52,0x482d,0x0000,164.0,0xa209,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.575314000",0.139121,55,0x482d,0x0000,165.0,0x482d,0x0000
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:04.613394000",0.035937,52,0x482d,0x0000,166.0,0x482d,0x0000
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 13, 2023 17:16:06.135039000",0.770894,60,0x6e5f,0x0000,33.0,0x6e5f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 13, 2023 17:16:06.179742000",0.0424,50,0x0000,0xe5c4,137.0,0x0000,0x6e5f
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 13, 2023 17:16:06.192843000",0.005171,45,0x6e5f,0x0000,34.0,0x6e5f,0x0000
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:07.531722000",1.337056,55,0xe5c4,0x0000,122.0,0xe5c4,0x0000
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:07.569231000",0.035366,52,0xe5c4,0x0000,123.0,0xe5c4,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:10.037877000",1.77843,48,0x0000,0x054f,138.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.071439000",0.031657,55,0x054f,0x0000,145.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.082828000",0.009246,55,0x054f,0x0000,146.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.093896000",0.008925,55,0x054f,0x0000,147.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.111763000",0.015724,50,0x054f,0x0000,148.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.122191000",0.008445,52,0x054f,0x0000,149.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:10.130687000",0.006449,45,0x0000,0x054f,139.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.133571000",0.001075,52,0x054f,0x0000,150.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:10.147644000",0.012026,45,0x0000,0x054f,140.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:10.154888000",0.005434,45,0x0000,0x054f,141.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:10.171189000",0.014492,50,0x0000,0x054f,142.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:10.182850000",0.009692,50,0x0000,0x054f,143.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.194201000",0.009382,55,0x054f,0x0000,151.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.205931000",0.009587,55,0x054f,0x0000,152.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.238269000",0.030195,45,0x054f,0x0000,153.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.248675000",0.008583,45,0x054f,0x0000,154.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:10.254625000",0.00595,45,0x054f,0x0000,154.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.066551000",0.66089,55,0x054f,0x0000,156.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.124509000",0.055815,52,0x054f,0x0000,157.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.129423000",0.002867,52,0x054f,0x0000,157.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:11.140148000",0.008679,45,0x0000,0x054f,144.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:11.166550000",0.024592,50,0x0000,0x054f,145.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.177008000",0.008489,55,0x054f,0x0000,158.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:11.197800000",0.018649,48,0x0000,0x054f,146.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.207632000",0.007927,55,0x054f,0x0000,159.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.218346000",0.008571,45,0x054f,0x0000,160.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.256413000",0.004196,50,0x054f,0x0000,161.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:11.271895000",0.013499,45,0x0000,0x054f,147.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:11.299691000",0.025987,55,0x0000,0x054f,148.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.322818000",0.020998,55,0x054f,0x0000,162.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:11.363146000",0.038185,50,0x054f,0x0000,163.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:11.379445000",0.014317,45,0x0000,0x054f,149.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,"Oct 13, 2023 17:16:12.698790000",0.377377,77,0x0000,0xffff,150.0,0x0000,0xfffc
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 13, 2023 17:16:14.335620000",0.918726,48,0x0000,0xebe5,151.0,0x0000,0xebe5
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:14.345885000",0.008383,50,0xebe5,0x0000,155.0,0xebe5,0x0000
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:14.350125000",0.002257,52,0xebe5,0x0000,156.0,0xebe5,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 13, 2023 17:16:14.371313000",0.019141,45,0x0000,0xebe5,152.0,0x0000,0xebe5
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 13, 2023 17:16:15.292236000",0.91913,63,0x6e5f,0x0000,36.0,0x6e5f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 13, 2023 17:16:15.339243000",0.044608,50,0x0000,0xe5c4,153.0,0x0000,0x6e5f
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 13, 2023 17:16:15.352808000",0.002006,45,0x6e5f,0x0000,37.0,0x6e5f,0x0000
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 13, 2023 17:16:15.362842000",0.005257,45,0x6e5f,0x0000,38.0,0x6e5f,0x0000
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 13, 2023 17:16:15.368647000",0.003983,57,0x6e5f,0x0000,39.0,0x6e5f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 13, 2023 17:16:15.386555000",0.015701,51,0x0000,0xebe5,154.0,0x0000,0xebe5
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:15.405614000",0.017081,50,0xebe5,0x0000,157.0,0xebe5,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 13, 2023 17:16:15.424153000",0.016556,50,0x0000,0xe5c4,155.0,0x0000,0x6e5f
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:16.196376000",0.669183,52,0xebe5,0x0000,158.0,0xebe5,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 13, 2023 17:16:16.212658000",0.014235,45,0x0000,0xebe5,156.0,0x0000,0xebe5
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:16.297055000",0.082611,55,0x054f,0x0000,164.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:16.339877000",0.040679,76,0x054f,0x0000,165.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:16.359673000",0.016982,45,0x0000,0x054f,157.0,0x0000,0x054f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 13, 2023 17:16:16.388855000",0.027373,50,0x0000,0x054f,158.0,0x0000,0x054f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:16.394208000",0.003385,55,0x054f,0x0000,166.0,0x054f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 17:16:16.443920000",0.047569,45,0x054f,0x0000,167.0,0x054f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 13, 2023 17:16:17.161236000",0.715493,52,0x0000,0xe694,159.0,0x0000,0xe694
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Oct 13, 2023 17:16:17.171178000",0.007934,63,0xe694,0x0000,108.0,0xe694,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 13, 2023 17:16:17.197268000",0.023691,52,0x0000,0xe5c4,160.0,0x0000,0x6e5f
