Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:33.818571,52,0x054f,0x0000,2.0,0x054f,0x0000,0.042306
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:33.861482,50,0x0000,0x054f,195.0,0x0000,0x054f,0.024803
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:33.913644,45,0x054f,0x0000,4.0,0x054f,0x0000,0.044072
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:40.656351,55,0x054f,0x0000,6.0,0x054f,0x0000,0.003026
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:40.709772,50,0x054f,0x0000,9.0,0x054f,0x0000,0.00336
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:40.794902,45,0x0000,0x054f,207.0,0x0000,0x054f,0.006738
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:40.803320,45,0x0000,0x054f,208.0,0x0000,0x054f,0.006608
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:41.667310,55,0x054f,0x0000,18.0,0x054f,0x0000,0.003337
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:41.824586,45,0x054f,0x0000,22.0,0x054f,0x0000,0.030296
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:42.699312,52,0x054f,0x0000,24.0,0x054f,0x0000,0.041986
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:42.715838,45,0x0000,0x054f,228.0,0x0000,0x054f,0.014479
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:42.749520,55,0x054f,0x0000,25.0,0x054f,0x0000,0.003292
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:45.843024,48,0x0000,0x054f,4.0,0x0000,0x054f,0.569371
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:45.887720,55,0x054f,0x0000,38.0,0x054f,0x0000,0.00928
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:45.899782,55,0x054f,0x0000,39.0,0x054f,0x0000,0.004197
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:45.919490,50,0x054f,0x0000,40.0,0x054f,0x0000,0.001157
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:45.931546,52,0x054f,0x0000,41.0,0x054f,0x0000,0.010073
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:46.004421,50,0x0000,0x054f,11.0,0x0000,0x054f,0.011756
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:46.009998,55,0x054f,0x0000,43.0,0x054f,0x0000,0.003608
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:46.059032,45,0x054f,0x0000,45.0,0x054f,0x0000,0.032588
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:46.075823,45,0x054f,0x0000,46.0,0x054f,0x0000,0.014969
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:46.940863,52,0x054f,0x0000,48.0,0x054f,0x0000,0.016206
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:47.016974,45,0x0000,0x054f,17.0,0x0000,0x054f,0.006709
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:47.148508,50,0x0000,0x054f,23.0,0x0000,0x054f,0.012048
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:47.164362,55,0x054f,0x0000,49.0,0x054f,0x0000,0.009538
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:47.844112,55,0x054f,0x0000,51.0,0x054f,0x0000,0.01238
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:47.903021,55,0x054f,0x0000,54.0,0x054f,0x0000,0.009439
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-13 17:00:47.910914,45,0x0000,0x054f,33.0,0x0000,0x054f,0.00575
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-13 17:00:47.943487,52,0x054f,0x0000,56.0,0x054f,0x0000,0.010897
