Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:26.000000,65,0xebe5,0xffff,69.0,0xebe5,0xfffc,0.0
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:51.248683,47,0xebe5,0xffff,131.0,0xebe5,0xfffc,0.013004
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:51.296740,51,0xebe5,0xffff,132.0,0xebe5,0xfffc,0.048057
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:51.300078,56,0xebe5,0xffff,133.0,0xebe5,0xfffc,0.003338
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 16:44:51.329908,57,0x0000,0xebe5,133.0,0x0000,0xebe5,0.006593
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 16:44:51.373830,58,0xebe5,0x0000,134.0,0xebe5,0x0000,0.004047
Moes Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,Bulb,2023-10-13 16:44:51.405257,77,0x054f,0xebe5,71.0,0x054f,0xebe5,0.003685
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:51.549402,56,0xebe5,0xffff,138.0,0xebe5,0xfffc,0.028671
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:51.559004,51,0xebe5,0xffff,139.0,0xebe5,0xfffc,0.009602
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:51.795160,56,0xebe5,0xffff,140.0,0xebe5,0xfffc,0.011316
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 16:44:51.809284,51,0xebe5,0xffff,141.0,0xebe5,0xfffc,0.004331
Moes Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,Bulb,2023-10-13 16:44:52.158201,77,0x054f,0xebe5,79.0,0x054f,0xebe5,0.012398
Moes Bulb,Bulb,Moes Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 16:44:52.254912,52,0xebe5,0x054f,145.0,0xebe5,0x0000,0.015212
