Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-13 16:11:13.968908,57,0xe694,0x0000,223.0,0xe694,0x0000,0.956902
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-13 16:11:14.034304,63,0xe694,0x0000,225.0,0xe694,0x0000,0.012501
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-13 16:11:14.086340,45,0xe694,0x0000,226.0,0xe694,0x0000,0.005489
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-13 16:11:17.664037,52,0x0000,0xe694,10.0,0x0000,0xe694,1.631774
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-13 16:11:17.709589,63,0x6e5f,0x0000,218.0,0x6e5f,0x0000,0.008459
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-13 16:11:17.715645,45,0x0000,0xe694,12.0,0x0000,0xe694,0.003657
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-13 16:11:17.751594,66,0xe694,0x0000,228.0,0xe694,0x0000,0.008226
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-13 16:11:17.763076,45,0x0000,0x6e5f,14.0,0x0000,0x6e5f,0.008987
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-13 16:11:17.775373,54,0x0000,0x6e5f,15.0,0x0000,0x6e5f,0.010505
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 16:11:17.793064,54,0x0000,0xc8f0,16.0,0x0000,0xc8f0,0.00526
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-13 16:11:17.820927,63,0xc8f0,0x0000,240.0,0xc8f0,0x0000,0.007725
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-13 16:11:17.839203,45,0x0000,0xe694,18.0,0x0000,0xe694,0.015877
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 16:11:17.851971,45,0x0000,0xc8f0,20.0,0x0000,0xc8f0,0.005064
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 16:11:17.859417,45,0x0000,0xc8f0,21.0,0x0000,0xc8f0,0.005655
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-13 16:11:18.436670,77,0x0000,0xffff,22.0,0x0000,0xfffc,0.575461
Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-13 16:11:28.454153,55,0xa209,0x0000,16.0,0xa209,0x0000,0.003779
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-13 16:11:28.476980,48,0x0000,0xe5c4,24.0,0x0000,0xe5c4,0.020684
