Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-27 18:43:57.000000,68,0x1e15,0xffff,158.0,0x1e15,0xfffc,0.0
Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-27 18:43:57.813257,74,0xa706,0xffff,225.0,0xa706,0xfffc,0.813257
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 18:43:58.083764,10,,0xffff,211.0,,,0.270507
Philips Lamp 3,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.086619,28,0x711c,,191.0,,,0.002855
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.090372,28,0xae11,,130.0,,,0.003753
Philips Lamp 1,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.101147,28,0x1cd8,,25.0,,,0.010775
Power Plug 2,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.107683,28,0xa706,,226.0,,,0.006536
Smart Socket,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.111474,28,0xe1a6,,43.0,,,0.003791
Ledvance Smart+ Plug,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.119492,28,0x0112,,243.0,,,0.008018
Power Plug 1,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.125468,28,0x3d95,,102.0,,,0.005976
Moes Bulb,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.160382,28,0x1e15,,159.0,,,0.034914
Ledvance Bulb,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.185579,28,0xec7f,,23.0,,,0.025197
Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 18:43:58.200584,28,0x0000,,110.0,,,0.015005
