Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Power Plug 2,Socket,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-27 17:05:31.400864,5,0xa706,0x5bb9,32.0,,,0.005322
Power Plug 2,Socket,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-27 17:05:31.409261,52,0xa706,0x0000,92.0,0x5bb9,0x0000,0.008397
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:31.411308,5,0x0000,0xa706,92.0,,,0.002047
Power Plug 2,Socket,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-27 17:05:31.413907,52,0xa706,0x0000,92.0,0x5bb9,0x0000,0.002599
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:31.415953,5,0x0000,0xa706,92.0,,,0.002046
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-27 17:05:31.417401,65,0x1cd8,0xffff,104.0,0x1cd8,0xfffd,0.001448
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:31.423700,52,0x3bb9,0xa206,35.0,,,0.006299
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:31.425717,5,,,33.0,,,0.002017
Philips Lamp 2,Bulb,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:31.428712,55,0x5bb9,0xa706,34.0,,,0.002995
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:31.434064,52,0xa706,0x0000,93.0,,,0.005352
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:31.438699,52,0xa706,0x0000,93.0,,,0.004635
Power Plug 2,Socket,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-27 17:05:31.443346,52,0xa706,0x0000,93.0,0x5bb9,0x0000,0.004647
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:31.445393,5,0x0000,0xa706,93.0,,,0.002047
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-27 17:05:31.454608,55,0x5bb9,0xa706,34.0,0x5bb9,0x0000,0.009215
Power Plug 2,Socket,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-27 17:05:31.456710,5,0xa706,0x5bb9,34.0,,,0.002102
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:31.460065,65,0x0000,0xffff,216.0,,,0.003355
Ledvance Bulb,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-27 17:05:31.463799,65,0xec7f,0xffff,48.0,0x1cd8,0xfffd,0.003734
Power Plug 2,Socket,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-27 17:05:31.470062,57,0xa706,0x0000,94.0,0x5bb9,0x0000,0.006263
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:31.472268,5,0x0000,0xa706,94.0,,,0.002206
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:31.474954,57,0xa706,0x0000,94.0,,,0.002686
Philips Lamp 2,Bulb,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:32.364702,55,0x5bb9,0xa706,35.0,,,0.889748
Power Plug 2,Socket,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-27 17:05:32.370313,57,0xa706,0x0000,95.0,0x5bb9,0x0000,0.005611
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:32.372520,5,0x0000,0xa706,95.0,,,0.002207
Philips Lamp 2,Bulb,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 17:05:32.400408,52,0x5bb9,0xa706,36.0,,,0.027888
Power Plug 2,Socket,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-27 17:05:32.402425,5,0xa706,0x5bb9,36.0,,,0.002017
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:32.412909,5,,,96.0,,,0.010484
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-27 17:05:32.432179,48,0x0000,0x1cd8,217.0,,,0.01927
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:32.434099,5,0x1cd8,0x0000,217.0,,,0.00192
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:32.439047,55,0x1cd8,0x0000,105.0,,,0.004948
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-27 17:05:32.441190,5,0x0000,0x1cd8,105.0,,,0.002143
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:32.485122,50,0x1cd8,0x0000,106.0,,,0.043932
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-27 17:05:32.487105,5,0x0000,0x1cd8,106.0,,,0.001983
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:33.539849,53,0x3d95,0x0000,192.0,,,1.052744
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:33.541928,5,0x0000,0x3d95,192.0,,,0.002079
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:33.542866,53,0x3d95,0x0000,193.0,,,0.000938
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:33.544945,5,0x0000,0x3d95,193.0,,,0.002079
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:33.564148,45,0x0000,0x3d95,218.0,,,0.019203
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:33.565940,5,0x3d95,0x0000,218.0,,,0.001792
