Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 16:50:40.000000,77,0x4e11,0xffff,66.0,,,0.0
Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-27 16:50:40.298971,77,0x5bb9,0xffff,138.0,0x5bb9,0xfffc,0.298971
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.569656,52,0x0000,0xe1a6,151.0,,,1.270685
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.571674,5,0xe1a6,0x0000,151.0,,,0.002018
Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-27 16:50:41.578967,63,0xe1a6,0x0000,196.0,0xe1a6,0x0000,0.007293
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.581366,5,0x0000,0xe1a6,196.0,,,0.002399
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.605329,52,0x0000,0x3d95,152.0,,,0.023963
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.607347,5,0x3d95,0x0000,152.0,,,0.002018
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.614546,63,0x3d95,0x0000,220.0,,,0.007199
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.616944,5,0x0000,0x3d95,220.0,,,0.002398
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-27 16:50:41.618262,45,0x0000,0xe1a6,153.0,0x0000,0xe1a6,0.001318
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.620053,5,0xe1a6,0x0000,153.0,,,0.001791
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-27 16:50:41.639155,54,0x0000,0xe1a6,154.0,0x0000,0xe1a6,0.019102
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.641235,5,0xe1a6,0x0000,154.0,,,0.00208
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.648437,66,0xe1a6,0x0000,197.0,,,0.007202
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.650931,5,0x0000,0xe1a6,197.0,,,0.002494
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.659723,45,0x0000,0x3d95,155.0,,,0.008792
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.661517,5,0x3d95,0x0000,155.0,,,0.001794
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-27 16:50:41.678552,54,0x0000,0x3d95,156.0,0x0000,0x3d95,0.017035
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.680631,5,0x3d95,0x0000,156.0,,,0.002079
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.687764,66,0x3d95,0x0000,221.0,,,0.007133
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.690259,5,0x0000,0x3d95,221.0,,,0.002495
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.691965,54,0x0000,0xa706,157.0,,,0.001706
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 16:50:41.694036,5,0xa706,0x0000,157.0,,,0.002071
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-27 16:50:41.701609,66,0xa706,0x0000,55.0,0xa706,0x0000,0.007573
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.704103,5,0x0000,0xa706,55.0,,,0.002494
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-27 16:50:41.723378,45,0x0000,0xe1a6,158.0,0x0000,0xe1a6,0.019275
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.731307,52,0x0000,0xa706,159.0,,,0.007929
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.735119,52,0x0000,0xa706,159.0,,,0.003812
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.738541,52,0x0000,0xa706,159.0,,,0.003422
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-27 16:50:41.743118,52,0x0000,0xa706,159.0,,,0.004577
