Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Aqara Motion,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 17:07:47.000000,57,0x27d7,0x0000,210,,,0.0
Coordinator,Coordinator,Aqara Motion,Motion,Unknown,Unknown,,,2023-10-29 17:07:47.002206,5,0x0000,0x27d7,210,,,0.002206
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 17:07:48.621165,59,0x1cd8,0xffff,72,0x1cd8,0xfffc,1.618959
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 17:07:48.627805,47,0x1cd8,0xffff,73,,,0.00664
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 17:07:49.003179,59,0x1cd8,0xffff,74,,,0.375374
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 17:07:49.283145,59,0x1cd8,0xffff,75,0x1cd8,0xfffc,0.279966
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 17:07:49.584802,59,0x12f8,0xffff,94,,,0.301657
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.636968,52,0x0000,0xe1a6,220,,,1.052166
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.641632,52,0x0000,0xe1a6,220,,,0.004664
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.646754,52,0x0000,0xe1a6,220,,,0.005122
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.650414,52,0x0000,0xe1a6,220,,,0.00366
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 17:07:50.662664,59,0x0000,0xffff,221,0x0000,0xfffc,0.01225
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.670564,54,0x0000,0xe1a6,222,,,0.0079
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.676194,54,0x0000,0xe1a6,222,,,0.00563
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.681306,54,0x0000,0xe1a6,222,,,0.005112
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.684669,54,0x0000,0xe1a6,222,,,0.003363
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.698732,54,0x0000,0xa706,223,,,0.014063
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.704185,54,0x0000,0xa706,223,,,0.005453
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.708132,54,0x0000,0xa706,223,,,0.003947
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.711961,54,0x0000,0xa706,223,,,0.003829
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.720532,52,0x0000,0xe1a6,224,,,0.008571
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.724773,52,0x0000,0xe1a6,224,,,0.004241
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.730612,52,0x0000,0xe1a6,224,,,0.005839
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.735852,52,0x0000,0xe1a6,224,,,0.00524
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 17:07:50.743966,54,0x0000,0xe1a6,225,,,0.008114
