Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:12.000000,59,0x711c,0xffff,72,0x711c,0xfffc,0.0
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:23:12.008145,47,0x711c,0xffff,73,,,0.008145
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:12.381262,59,0x711c,0xffff,74,0x711c,0xfffc,0.373117
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:12.704512,59,0x711c,0xffff,75,0x711c,0xfffc,0.32325
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:23:13.089317,59,0x711c,0xffff,76,,,0.384805
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-31 16:23:13.099296,50,0x0000,0xffff,106,0x0000,0xfffc,0.009979
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:23:13.372924,10,,0xffff,77,,,0.273628
Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-10-31 16:23:13.437099,28,0x0000,,107,,,0.064175
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:23:14.663655,50,0x711c,0xffff,93,,,1.226556
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.159182,55,0x711c,0x0000,94,,,0.495527
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.161325,5,0x0000,0x711c,94,,,0.002143
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,2023-10-31 16:23:15.207742,48,0x711c,0x0000,95,0x711c,0x0000,0.046417
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.209660,5,0x0000,0x711c,95,,,0.001918
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,2023-10-31 16:23:15.225104,62,0x0000,0x711c,108,0x0000,0x711c,0.015444
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.227470,5,0x711c,0x0000,108,,,0.002366
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.232582,45,0x0000,0x711c,109,,,0.005112
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.234405,5,0x711c,0x0000,109,,,0.001823
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.237215,55,0x711c,0x0000,96,,,0.00281
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.239358,5,0x0000,0x711c,96,,,0.002143
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.243356,45,0x0000,0x711c,110,,,0.003998
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.245179,5,0x711c,0x0000,110,,,0.001823
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,2023-10-31 16:23:15.248550,55,0x711c,0x0000,97,0x711c,0x0000,0.003371
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.250693,5,0x0000,0x711c,97,,,0.002143
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,2023-10-31 16:23:15.280923,58,0x711c,0x0000,98,0x711c,0x0000,0.03023
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.283162,5,0x0000,0x711c,98,,,0.002239
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.285469,45,0x711c,0x0000,99,,,0.002307
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.287292,5,0x0000,0x711c,99,,,0.001823
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,2023-10-31 16:23:15.308111,90,0x0000,0x711c,111,0x0000,0x711c,0.020819
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.311375,5,0x711c,0x0000,111,,,0.003264
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.318012,55,0x711c,0x0000,100,,,0.006637
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.320155,5,0x0000,0x711c,100,,,0.002143
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.365180,65,0x711c,0x0000,101,,,0.045025
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.367642,5,0x0000,0x711c,101,,,0.002462
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.382394,39,0x0000,0x711c,112,,,0.014752
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.384024,5,0x711c,0x0000,112,,,0.00163
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.390315,67,0x0000,0x711c,113,,,0.006291
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.392842,5,0x711c,0x0000,113,,,0.002527
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,2023-10-31 16:23:15.398113,55,0x711c,0x0000,102,0x711c,0x0000,0.005271
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.400255,5,0x0000,0x711c,102,,,0.002142
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.446438,48,0x711c,0x0000,103,,,0.046183
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.449471,48,0x711c,0x0000,103,,,0.003033
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.453788,48,0x711c,0x0000,103,,,0.004317
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.458637,48,0x711c,0x0000,103,,,0.004849
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:15.482433,48,0x711c,0x0000,104,,,0.023796
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:15.484351,5,0x0000,0x711c,104,,,0.001918
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:23:16.165688,65,0x711c,0xffff,105,,,0.681337
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:16.210915,49,0x0000,0x711c,114,,,0.045227
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:16.212866,5,0x711c,0x0000,114,,,0.001951
Coordinator,Coordinator,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:16.223897,65,0x0000,0xffff,115,0x711c,0xfffd,0.011031
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:23:16.648239,106,0x711c,0xffff,106,,,0.424342
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,2023-10-31 16:23:16.823232,50,0x711c,0x0000,107,0x711c,0x0000,0.174993
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:16.825214,5,0x0000,0x711c,107,,,0.001982
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:17.128463,65,0x711c,0xffff,108,0x711c,0xfffd,0.303249
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:18.360761,50,0x711c,0xffff,109,0x711c,0xfffc,1.232298
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:22.316456,50,0x711c,0xffff,110,0x711c,0xfffc,3.955695
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,2023-10-31 16:23:23.014365,52,0x711c,0x0000,111,0x711c,0x0000,0.697909
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:23.016411,5,0x0000,0x711c,111,,,0.002046
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:23.020160,52,0x711c,0x0000,112,,,0.003749
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:23.022207,5,0x0000,0x711c,112,,,0.002047
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:28.071785,63,0x711c,0xffff,113,0x711c,0xfffc,5.049578
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:28.089904,56,0x0000,0x711c,116,,,0.018119
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:28.092080,5,0x711c,0x0000,116,,,0.002176
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:28.096851,45,0x711c,0x0000,114,,,0.004771
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:23:28.098674,5,0x0000,0x711c,114,,,0.001823
Coordinator,Coordinator,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:28.105506,63,0x0000,0xffff,117,0x711c,0xfffc,0.006832
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:28.532449,63,0x711c,0xffff,115,0x711c,0xfffc,0.426943
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:29.025423,63,0x711c,0xffff,116,0x711c,0xfffc,0.492974
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-31 16:23:29.195776,50,0x0000,0xffff,118,0x0000,0xfffc,0.170353
Sonoff Temperature,Temperature,Coordinator,Coordinator,Sonoff Temperature,Temperature,Coordinator,Coordinator,2023-10-31 16:23:30.459267,53,0x4615,0x0000,248,0x4615,0x0000,1.263491
Coordinator,Coordinator,Sonoff Temperature,Temperature,Unknown,Unknown,,,2023-10-31 16:23:30.461346,5,0x0000,0x4615,248,,,0.002079
Sonoff Temperature,Temperature,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:30.967532,12,0x4615,0x0000,249,,,0.506186
Coordinator,Coordinator,Sonoff Temperature,Temperature,Unknown,Unknown,,,2023-10-31 16:23:30.968299,5,0x0000,0x4615,249,,,0.000767
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:23:39.128028,50,0x711c,0xffff,117,,,8.159729
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-31 16:23:44.259402,50,0x0000,0xffff,119,0x0000,0xfffc,5.131374
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-31 16:23:46.371678,57,0x27d7,0x0000,151,0x27d7,0x0000,2.112276
Coordinator,Coordinator,Aqara Motion,Motion,Unknown,Unknown,,,2023-10-31 16:23:46.373884,5,0x0000,0x27d7,151,,,0.002206
Sonoff Temperature,Temperature,Unknown,Unknown,Unknown,Unknown,,,2023-10-31 16:23:50.388724,53,0x4615,0x000a,250,,,4.01484
Sonoff Temperature,Temperature,Coordinator,Coordinator,Sonoff Temperature,Temperature,Coordinator,Coordinator,2023-10-31 16:23:50.392169,53,0x4615,0x0000,250,0x4615,0x0000,0.003445
Coordinator,Coordinator,Sonoff Temperature,Temperature,Unknown,Unknown,,,2023-10-31 16:23:50.394248,5,0x0000,0x4615,250,,,0.002079
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.437580,50,0x0000,0x1cd8,120,,,0.043332
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.441210,50,0x0000,0x1cd8,120,,,0.00363
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.444479,50,0x0000,0x1cd8,120,,,0.003269
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.447747,50,0x0000,0x1cd8,120,,,0.003268
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.490285,50,0x0000,0x1cd8,121,0x0000,0x1cd8,0.042538
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.495125,50,0x0000,0x1cd8,121,0x0000,0x1cd8,0.00484
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.498817,50,0x0000,0x1cd8,121,0x0000,0x1cd8,0.003692
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.502791,50,0x0000,0x1cd8,121,0x0000,0x1cd8,0.003974
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.535128,50,0x0000,0x1cd8,122,0x0000,0x1cd8,0.032337
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.539330,50,0x0000,0x1cd8,122,0x0000,0x1cd8,0.004202
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.543675,50,0x0000,0x1cd8,122,0x0000,0x1cd8,0.004345
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.548274,50,0x0000,0x1cd8,122,0x0000,0x1cd8,0.004599
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.602326,50,0x0000,0x1cd8,123,,,0.054052
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.606477,50,0x0000,0x1cd8,123,,,0.004151
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.612037,50,0x0000,0x1cd8,123,,,0.00556
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.616380,50,0x0000,0x1cd8,123,,,0.004343
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.670748,50,0x0000,0x1cd8,124,0x0000,0x1cd8,0.054368
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.676333,50,0x0000,0x1cd8,124,0x0000,0x1cd8,0.005585
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.680732,50,0x0000,0x1cd8,124,0x0000,0x1cd8,0.004399
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.685012,50,0x0000,0x1cd8,124,0x0000,0x1cd8,0.00428
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.764603,50,0x0000,0x1cd8,125,0x0000,0x1cd8,0.079591
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.768117,50,0x0000,0x1cd8,125,0x0000,0x1cd8,0.003514
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.771066,50,0x0000,0x1cd8,125,0x0000,0x1cd8,0.002949
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.776318,50,0x0000,0x1cd8,125,0x0000,0x1cd8,0.005252
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.830516,50,0x0000,0x1cd8,126,0x0000,0x1cd8,0.054198
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.835781,50,0x0000,0x1cd8,126,0x0000,0x1cd8,0.005265
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.839639,50,0x0000,0x1cd8,126,0x0000,0x1cd8,0.003858
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:23:50.844879,50,0x0000,0x1cd8,126,0x0000,0x1cd8,0.00524
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.897178,50,0x0000,0x1cd8,127,,,0.052299
Sonoff Temperature,Temperature,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:23:50.900090,12,0x4615,0x0000,251,,,0.002912
Coordinator,Coordinator,Sonoff Temperature,Temperature,Unknown,Unknown,,,2023-10-31 16:23:50.900857,5,0x0000,0x4615,251,,,0.000767
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.902391,50,0x0000,0x1cd8,127,,,0.001534
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.906333,50,0x0000,0x1cd8,127,,,0.003942
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.909501,50,0x0000,0x1cd8,127,,,0.003168
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.961405,50,0x0000,0x1cd8,128,,,0.051904
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.964751,50,0x0000,0x1cd8,128,,,0.003346
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.968020,50,0x0000,0x1cd8,128,,,0.003269
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-31 16:23:50.971034,50,0x0000,0x1cd8,128,,,0.003014
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:23:53.300081,50,0x711c,0xffff,118,0x711c,0xfffc,2.329047
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-31 16:23:58.831451,50,0x0000,0xffff,129,0x0000,0xfffc,5.53137
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:24:07.641426,50,0x711c,0xffff,119,0x711c,0xfffc,8.809975
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:24:16.041790,50,0x0000,0xffff,130,,,8.400364
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-31 16:24:19.502048,57,0x27d7,0x0000,152,0x27d7,0x0000,3.460258
Coordinator,Coordinator,Aqara Motion,Motion,Unknown,Unknown,,,2023-10-31 16:24:19.504254,5,0x0000,0x27d7,152,,,0.002206
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,2023-10-31 16:24:22.750812,50,0x711c,0xffff,120,0x711c,0xfffc,3.246558
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:24:32.004848,50,0x0000,0xffff,131,,,9.254036
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:24:37.032228,50,0x711c,0xffff,121,,,5.02738
Coordinator,Coordinator,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-10-31 16:24:49.405102,50,0x0000,0x711c,132,,,12.372874
Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:24:49.407085,5,0x711c,0x0000,132,,,0.001983
