Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 2,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:49:47.000000,59,0x5bb9,0xffff,72.0,,,0.0
Philips Lamp 2,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:49:47.008164,47,0x5bb9,0xffff,73.0,,,0.008164
Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:49:47.384667,59,0x5bb9,0xffff,74.0,0x5bb9,0xfffc,0.376503
Philips Lamp 2,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:49:47.692477,59,0x5bb9,0xffff,75.0,,,0.30781
Philips Lamp 2,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:49:48.053404,59,0x5bb9,0xffff,76.0,,,0.360927
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:49:48.257802,10,,0xffff,77.0,,,0.204398
Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-10-31 16:49:48.261536,28,0x0000,,131.0,,,0.003734
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-31 16:49:50.052939,50,0x0000,0xffff,132.0,,,1.791403
Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:49:50.166239,55,0x5bb9,0x0000,93.0,0x5bb9,0x0000,0.1133
Coordinator,Coordinator,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-31 16:49:50.168382,5,0x0000,0x5bb9,93.0,,,0.002143
Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:49:50.214022,48,0x5bb9,0x0000,94.0,0x5bb9,0x0000,0.04564
Coordinator,Coordinator,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-31 16:49:50.215941,5,0x0000,0x5bb9,94.0,,,0.001919
Coordinator,Coordinator,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-31 16:49:50.229397,62,0x0000,0x5bb9,133.0,,,0.013456
Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:49:50.231764,5,0x5bb9,0x0000,133.0,,,0.002367
Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-31 16:49:50.236834,45,0x0000,0x5bb9,134.0,0x0000,0x5bb9,0.00507
Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-31 16:49:50.238658,5,0x5bb9,0x0000,134.0,,,0.001824
Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:49:50.240628,55,0x5bb9,0x0000,95.0,0x5bb9,0x0000,0.00197
Coordinator,Coordinator,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-31 16:49:50.242771,5,0x0000,0x5bb9,95.0,,,0.002143
Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:49:50.246721,55,0x5bb9,0x0000,96.0,0x5bb9,0x0000,0.00395
