Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 17:40:54.000000,47,0x0000,0xffff,16.0,,,0.0
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-29 17:40:57.230253,57,0x0112,0xffff,6.0,0x0112,0xfffd,3.230253
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 17:40:57.249965,57,0x0000,0xffff,17.0,,,0.019712
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 17:40:57.273583,59,0x0000,0xffff,18.0,0x0000,0xfffc,0.023618
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 17:40:57.299433,69,0x0112,0x0000,7.0,,,0.02585
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-29 17:40:57.302024,5,0x0000,0x0112,7.0,,,0.002591
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,2023-10-29 17:40:57.471581,49,0x0000,0x0112,19.0,0x0000,0x0112,0.169557
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 17:40:57.473537,5,0x0112,0x0000,19.0,,,0.001956
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,2023-10-29 17:40:57.497091,50,0x0112,0x0000,8.0,0x0112,0x0000,0.023554
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-29 17:40:57.499074,5,0x0000,0x0112,8.0,,,0.001983
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 17:40:57.627206,59,0x0000,0xffff,20.0,0x0000,0xfffc,0.128132
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-29 17:40:57.731613,57,0x0112,0xffff,9.0,0x0112,0xfffd,0.104407
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 17:40:57.996212,59,0x0000,0xffff,21.0,,,0.264599
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,2023-10-29 17:40:58.228461,52,0x0112,0x0000,10.0,0x0112,0x0000,0.232249
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-29 17:40:58.230508,5,0x0000,0x0112,10.0,,,0.002047
