Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 16:34:18.000000,47,0x0000,0xffff,22.0,0x0000,0xfffc,0.0
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.319763,52,0x0000,0xe1a6,23.0,,,2.319763
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.324993,52,0x0000,0xe1a6,23.0,,,0.00523
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.330111,52,0x0000,0xe1a6,23.0,,,0.005118
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.334093,52,0x0000,0xe1a6,23.0,,,0.003982
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 16:34:20.346594,59,0x0000,0xffff,24.0,,,0.012501
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.355896,54,0x0000,0xe1a6,25.0,,,0.009302
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.360942,54,0x0000,0xe1a6,25.0,,,0.005046
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.365218,54,0x0000,0xe1a6,25.0,,,0.004276
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.374071,54,0x0000,0xe1a6,25.0,,,0.008853
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.381186,52,0x0000,0xe1a6,26.0,,,0.007115
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.386942,52,0x0000,0xe1a6,26.0,,,0.005756
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.390499,52,0x0000,0xe1a6,26.0,,,0.003557
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.394065,52,0x0000,0xe1a6,26.0,,,0.003566
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.402083,54,0x0000,0xa706,27.0,,,0.008018
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.405957,54,0x0000,0xa706,27.0,,,0.003874
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.411061,54,0x0000,0xa706,27.0,,,0.005104
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.415319,54,0x0000,0xa706,27.0,,,0.004258
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-29 16:34:20.422732,54,0x0000,0xe1a6,28.0,,,0.007413
