Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 16:56:35.000000,59,0x1cd8,0xffff,72,,,0.0
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 16:56:35.007279,47,0x1cd8,0xffff,73,,,0.007279
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 16:56:35.291512,50,0x0000,0xffff,150,0x0000,0xfffc,0.284233
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 16:56:35.337608,59,0x1cd8,0xffff,74,,,0.046096
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 16:56:35.625890,59,0x1cd8,0xffff,75,,,0.288282
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-29 16:56:35.691985,50,0x1cd8,0xffff,76,,,0.066095
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:56:35.937460,59,0x1cd8,0xffff,77,0x1cd8,0xfffc,0.245475
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:35.947432,77,0x0000,0x1cd8,151,,,0.009972
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:35.950279,5,0x1cd8,0x0000,151,,,0.002847
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.143945,48,0x1cd8,0x0000,78,,,0.193666
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.145864,5,0x0000,0x1cd8,78,,,0.001919
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.160353,62,0x0000,0x1cd8,152,,,0.014489
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.162720,5,0x1cd8,0x0000,152,,,0.002367
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.168488,45,0x0000,0x1cd8,153,0x0000,0x1cd8,0.005768
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.170311,5,0x1cd8,0x0000,153,,,0.001823
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.172403,55,0x1cd8,0x0000,79,0x1cd8,0x0000,0.002092
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.174545,5,0x0000,0x1cd8,79,,,0.002142
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.176064,45,0x0000,0x1cd8,154,,,0.001519
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.177887,5,0x1cd8,0x0000,154,,,0.001823
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.179235,55,0x1cd8,0x0000,80,,,0.001348
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.181378,5,0x0000,0x1cd8,80,,,0.002143
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.216449,58,0x1cd8,0x0000,81,0x1cd8,0x0000,0.035071
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.218688,5,0x0000,0x1cd8,81,,,0.002239
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.220959,45,0x1cd8,0x0000,82,,,0.002271
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.222781,5,0x0000,0x1cd8,82,,,0.001822
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.244545,90,0x0000,0x1cd8,155,,,0.021764
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.247808,5,0x1cd8,0x0000,155,,,0.003263
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.252925,55,0x1cd8,0x0000,83,0x1cd8,0x0000,0.005117
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.255068,5,0x0000,0x1cd8,83,,,0.002143
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.301231,65,0x1cd8,0x0000,84,0x1cd8,0x0000,0.046163
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.303694,5,0x0000,0x1cd8,84,,,0.002463
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-29 16:56:36.319786,39,0x0000,0x1cd8,156,,,0.016092
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-29 16:56:36.321417,5,0x1cd8,0x0000,156,,,0.001631
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.325934,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.004517
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.333159,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.007225
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.339107,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.005948
