Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Door 2,Door,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,52.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,11.0,0.0896219,0.18054987649674228,0.452344,0.003784,0.0042645,1.4959418801571562,1.7916762393268237,0.13682824,52.0,0.0,52,52,52.0,0.0,0.0,0.0,11,0.0896219,0.18054987649674228,0.452344,0.003784,0.0042645,1.4959418801571562,1.7916762393268237,0.13682824,,,,,,,,,,,,,,,,,
Aqara Door 2,Door,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,52.0,0.0,52.0,52.0,52.0,,0.0,0.0,3.0,0.0061565000000000005,0.002901259123208404,0.008208,0.004105,0.0061565000000000005,,,0.0020515,52.0,0.0,52,52,52.0,,0.0,0.0,3,0.0061565000000000005,0.002901259123208404,0.008208,0.004105,0.0061565000000000005,,,0.0020515,,,,,,,,,,,,,,,,,
Aqara Door 2,Door,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,52.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,6.0,0.0503646,0.09887054987355942,0.227197,0.004105,0.007889,4.992625769775373,2.2340066221069073,0.07073296,52.0,0.0,52,52,52.0,0.0,0.0,0.0,6,0.0503646,0.09887054987355942,0.227197,0.004105,0.007889,4.992625769775373,2.2340066221069073,0.07073296,,,,,,,,,,,,,,,,,
Aqara Door 2,Door,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,52.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,4.0,0.004104,0.00031999999999999997,0.004424,0.003784,0.004104,,0.0,0.0002133333333333333,52.0,0.0,52,52,52.0,0.0,0.0,0.0,4,0.004104,0.00031999999999999997,0.004424,0.003784,0.004104,,0.0,0.0002133333333333333,,,,,,,,,,,,,,,,,
Aqara Vibration,Vibration,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,47.0,0.0,47.0,47.0,47.0,,0.0,0.0,3.0,0.0036279999999999997,0.00044689148570989785,0.003944,0.003312,0.0036279999999999997,,,0.0003159999999999999,49.5,5.0,57,47,47.0,4.0,1.9999999999999998,3.75,4,0.047454,0.07590951642580791,0.135106,0.003312,0.003944,,1.7319157398015919,0.05843466666666667,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,,,,,,,,,,,,,,,,,,58.25,8.616843969807043,65,47,60.5,-1.2892561983471076,-0.8545630383279712,6.75,4,0.151518,0.1828988977304128,0.362087,0.032179,0.060288,,1.6861404737854426,0.14037933333333333,58.25,8.616843969807043,65.0,47.0,60.5,-1.2892561983471076,-0.8545630383279712,6.75,4.0,0.151518,0.1828988977304128,0.362087,0.032179,0.060288,,1.6861404737854426,0.14037933333333333
Broadcast,Broadcast,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,0.0,0.0,3,0.3410895,0.01715087497767973,0.353217,0.328962,0.3410895,,,0.012127500000000013,59.0,0.0,59.0,59.0,59.0,,0.0,0.0,3.0,0.3410895,0.01715087497767973,0.353217,0.328962,0.3410895,,,0.012127500000000013
Broadcast,Broadcast,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,0.0,0.0,3,0.2188735,0.1532166044542823,0.327214,0.110533,0.2188735,,,0.1083405,59.0,0.0,59.0,59.0,59.0,,0.0,0.0,3.0,0.2188735,0.1532166044542823,0.327214,0.110533,0.2188735,,,0.1083405
Broadcast,Broadcast,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,0.0,0.0,0.0,4,0.27703866666666666,0.0888105051237371,0.361239,0.184243,0.285634,,-0.43144329474119464,0.061863777777777774,59.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,4.0,0.27703866666666666,0.0888105051237371,0.361239,0.184243,0.285634,,-0.43144329474119464,0.061863777777777774
Broadcast,Broadcast,./Data\Power\Topology_B\4-Group_dataset\powerLedvanceZ3Plug1_group.csv,,,,,,,,,,,,,,,,,,58.25,1.5,59,56,59.0,4.0,-1.9999999999999998,1.125,4,0.04242933333333334,0.04782283266739156,0.097095,0.008331,0.021862,,1.5773657645197725,0.036443777777777776,58.25,1.5,59.0,56.0,59.0,4.0,-1.9999999999999998,1.125,4.0,0.04242933333333334,0.04782283266739156,0.097095,0.008331,0.021862,,1.5773657645197725,0.036443777777777776
