Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Button,Button,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,80.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,20.0,0.0917677894736842,0.28265663091590654,1.23704,0.004368,0.00532,17.35793851842911,4.108100946324057,0.13650366759002772,80.0,0.0,80,80,80.0,0.0,0.0,0.0,20,0.0917677894736842,0.28265663091590654,1.23704,0.004368,0.00532,17.35793851842911,4.108100946324057,0.13650366759002772,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,80.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,4.0,0.005213333333333334,0.00018475208614068022,0.00532,0.005,0.00532,,-1.7320508075688914,0.0001422222222222221,80.0,0.0,80,80,80.0,0.0,0.0,0.0,4,0.005213333333333334,0.00018475208614068022,0.00532,0.005,0.00532,,-1.7320508075688914,0.0001422222222222221,,,,,,,,,,,,,,,,,
Aqara Door 2,Door,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,83.0,0.0,83.0,83.0,83.0,0.0,0.0,0.0,7.0,0.2916313333333333,0.7018654183037277,1.724308,0.004776,0.005256,5.999996507780734,2.4494888262664976,0.47755888888888887,83.0,0.0,83,83,83.0,0.0,0.0,0.0,7,0.2916313333333333,0.7018654183037277,1.724308,0.004776,0.005256,5.999996507780734,2.4494888262664976,0.47755888888888887,,,,,,,,,,,,,,,,,
Aqara Door 2,Door,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,83.0,0.0,83.0,83.0,83.0,,0.0,0.0,3.0,0.005096,0.0004525483399593904,0.005416,0.004776,0.005096,,,0.00031999999999999997,83.0,0.0,83,83,83.0,,0.0,0.0,3,0.005096,0.0004525483399593904,0.005416,0.004776,0.005096,,,0.00031999999999999997,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,53.75,6.18465843842649,59,47,54.5,-4.858131487889274,-0.19973522061815654,5.25,4,0.8458966666666666,1.328830641328809,2.379731,0.042854,0.115105,,1.726292062902372,1.0225562222222224,53.75,6.18465843842649,59.0,47.0,54.5,-4.858131487889274,-0.19973522061815654,5.25,4.0,0.8458966666666666,1.328830641328809,2.379731,0.042854,0.115105,,1.726292062902372,1.0225562222222224
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,57.2,4.024922359499621,59,50,59.0,5.000000000000023,-2.236067977499793,2.879999999999998,5,0.28642825,0.2416388028006195,0.508332,0.042854,0.2972635,-5.489202118983366,-0.06446482937947724,0.20744875000000002,57.2,4.024922359499621,59.0,50.0,59.0,5.000000000000023,-2.236067977499793,2.879999999999998,5.0,0.28642825,0.2416388028006195,0.508332,0.042854,0.2972635,-5.489202118983366,-0.06446482937947724,0.20744875000000002
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,57.2,4.024922359499621,59,50,59.0,5.000000000000023,-2.236067977499793,2.879999999999998,5,0.28642825,0.2416388028006195,0.508332,0.042854,0.2972635,-5.489202118983366,-0.06446482937947724,0.20744875000000002,57.2,4.024922359499621,59.0,50.0,59.0,5.000000000000023,-2.236067977499793,2.879999999999998,5.0,0.28642825,0.2416388028006195,0.508332,0.042854,0.2972635,-5.489202118983366,-0.06446482937947724,0.20744875000000002
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,,0.0,2,0.479422,,0.479422,0.479422,0.479422,,,0.0,59.0,0.0,59.0,59.0,59.0,,,0.0,2.0,0.479422,,0.479422,0.479422,0.479422,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,0.0,0.0,3,0.3763805,0.003792213667503459,0.379062,0.373699,0.3763805,,,0.0026815000000000033,59.0,0.0,59.0,59.0,59.0,,0.0,0.0,3.0,0.3763805,0.003792213667503459,0.379062,0.373699,0.3763805,,,0.0026815000000000033
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,0.0,0.0,3,0.3763805,0.003792213667503459,0.379062,0.373699,0.3763805,,,0.0026815000000000033,59.0,0.0,59.0,59.0,59.0,,0.0,0.0,3.0,0.3763805,0.003792213667503459,0.379062,0.373699,0.3763805,,,0.0026815000000000033
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,,0.0,2,0.379062,,0.379062,0.379062,0.379062,,,0.0,59.0,0.0,59.0,59.0,59.0,,,0.0,2.0,0.379062,,0.379062,0.379062,0.379062,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerSmartPowerPlug1_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,,0.0,2,0.342282,,0.342282,0.342282,0.342282,,,0.0,59.0,0.0,59.0,59.0,59.0,,,0.0,2.0,0.342282,,0.342282,0.342282,0.342282,,,0.0
