Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Button,Button,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,53.0,0.0,53.0,53.0,53.0,0.0,0.0,0.0,4.0,0.0043496666666666675,0.00018504143680087804,0.004457,0.004136,0.004456,,-1.7319938995005435,0.00014244444444444417,53.0,0.0,53,53,53.0,0.0,0.0,0.0,4,0.0043496666666666675,0.00018504143680087804,0.004457,0.004136,0.004456,,-1.7319938995005435,0.00014244444444444417,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,0.0,0.0,0.0,7,0.3291843333333333,0.35253983675304934,0.974822,0.006888,0.307839,2.5540473257819993,1.4016244362385895,0.22632844444444444,59.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,7.0,0.3291843333333333,0.35253983675304934,0.974822,0.006888,0.307839,2.5540473257819993,1.4016244362385895,0.22632844444444444
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,,0.0,0.0,3,0.7776765,0.27880583986082497,0.974822,0.580531,0.7776765,,,0.19714549999999997,59.0,0.0,59.0,59.0,59.0,,0.0,0.0,3.0,0.7776765,0.27880583986082497,0.974822,0.580531,0.7776765,,,0.19714549999999997
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,56.0,12.727922061357855,65,47,56.0,,,9.0,2,0.694781,,0.694781,0.694781,0.694781,,,0.0,56.0,12.727922061357855,65.0,47.0,56.0,,,9.0,2.0,0.694781,,0.694781,0.694781,0.694781,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,63.0,3.4641016151377544,65,59,65.0,,-1.7320508075688774,2.6666666666666665,3,0.5920965,0.5161575446745887,0.957075,0.227118,0.5920965,,,0.3649785,63.0,3.4641016151377544,65.0,59.0,65.0,,-1.7320508075688774,2.6666666666666665,3.0,0.5920965,0.5161575446745887,0.957075,0.227118,0.5920965,,,0.3649785
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,62.0,4.242640687119285,65,59,62.0,,,3.0,2,0.227118,,0.227118,0.227118,0.227118,,,0.0,62.0,4.242640687119285,65.0,59.0,62.0,,,3.0,2.0,0.227118,,0.227118,0.227118,0.227118,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,56.0,5.196152422706632,59,50,59.0,,-1.7320508075688774,4.0,3,0.6061570000000001,0.07725283005819271,0.660783,0.551531,0.6061570000000001,,,0.05462600000000001,56.0,5.196152422706632,59.0,50.0,59.0,,-1.7320508075688774,4.0,3.0,0.6061570000000001,0.07725283005819271,0.660783,0.551531,0.6061570000000001,,,0.05462600000000001
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,54.5,6.363961030678928,59,50,54.5,,,4.5,2,0.551531,,0.551531,0.551531,0.551531,,,0.0,54.5,6.363961030678928,59.0,50.0,54.5,,,4.5,2.0,0.551531,,0.551531,0.551531,0.551531,,,0.0
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,59.0,0.0,59,59,59.0,0.0,0.0,0.0,8,0.13602814285714285,0.10200040245088672,0.298945,0.017912,0.149638,-0.8914188022701346,0.37100628976779954,0.08305955102040818,59.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,8.0,0.13602814285714285,0.10200040245088672,0.298945,0.017912,0.149638,-0.8914188022701346,0.37100628976779954,0.08305955102040818
Broadcast,Broadcast,./Data\Power\Topology_A\4-Group_dataset\powerPhilipsLamp2-3_group.csv,,,,,,,,,,,,,,,,,,58.0,3.0,59,50,59.0,9.0,-3.0,1.7777777777777777,9,0.2107415,0.2314615962567317,0.733735,0.017912,0.1698535,4.377297580992586,1.9634718857458409,0.15279925,58.0,3.0,59.0,50.0,59.0,9.0,-3.0,1.7777777777777777,9.0,0.2107415,0.2314615962567317,0.733735,0.017912,0.1698535,4.377297580992586,1.9634718857458409,0.15279925
