File Name,Original Size (KB),Start Time,End Time,Delta Time (s),GZIP Size (KB),BZIP2 Size (KB),LZMA Size (KB),PPMD Size (KB),SNAPPY Size (KB),BROTLI Size (KB),LZ4 Size (KB),LZ4_RAW Size (KB),ZSTD Size (KB),LZO Size (KB),8-bit Entropy Min Size (KB),16-bit Entropy Min Size (KB),8-bit Conditional Entropy Min Size (KB)
idle3.pcapng,1261.45703125,2023-10-26 19:21:08.000000,2023-10-26 20:19:03.511234,3475.5112340450287,444.94140625,419.8447265625,361.5703125,395.81640625,604.8095703125,374.15234375,537.603515625,537.3798828125,411.08984375,567.7216796875,871.1230357490748,435.5615178745374,626.3512962821088
idle1.pcapng,1569.90625,2023-10-26 17:22:33.000000,2023-10-26 18:19:56.775543,3443.775542974472,516.5185546875,479.6513671875,411.43359375,455.07421875,718.876953125,425.4873046875,635.9951171875,635.7158203125,476.2880859375,672.1640625,1064.524250920756,532.262125460378,743.2902008417055
idle2.pcapng,1353.33203125,2023-10-26 18:20:09.000000,2023-10-26 19:20:45.860466,3636.860466003418,466.392578125,434.5546875,374.1953125,410.9208984375,639.6318359375,386.009765625,568.14453125,567.888671875,428.9228515625,600.4306640625,924.435881418725,462.2179407093625,653.2177470554009
