File Name,Original Size (KB),Start Time,End Time,Delta Time (s),GZIP Size (KB),BZIP2 Size (KB),LZMA Size (KB),PPMD Size (KB),SNAPPY Size (KB),BROTLI Size (KB),LZ4 Size (KB),LZ4_RAW Size (KB),ZSTD Size (KB),LZO Size (KB),8-bit Entropy Min Size (KB),16-bit Entropy Min Size (KB),8-bit Conditional Entropy Min Size (KB)
physicalInteraction1.pcapng,200.1953125,2023-10-13 18:01:09.000000,2023-10-13 18:03:40.664476,151.66447591781616,69.8779296875,69.3681640625,58.6015625,64.6005859375,93.595703125,60.3828125,84.8623046875,84.8173828125,65.3095703125,88.447265625,141.81984173641825,70.90992086820913,95.9690975681193
physicalInteraction2.pcapng,178.91796875,2023-10-13 18:09:11.000000,2023-10-13 18:12:16.215773,185.21577310562134,62.29296875,62.859375,52.59765625,58.32421875,82.4609375,54.0400390625,75.1767578125,75.13671875,58.5419921875,78.4248046875,128.15638814322332,64.07819407161166,86.2846595315206
physicalInteraction3.pcapng,197.32421875,2023-10-13 18:18:43.000000,2023-10-13 18:22:13.416538,210.4165380001068,72.39453125,71.6875,60.76953125,67.2041015625,96.3876953125,62.859375,87.935546875,87.8955078125,68.09375,91.2568359375,141.0608059628035,70.53040298140175,95.63641727783614
