Device Name,Device Type,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Broadcast,Broadcast,71.0,8.48528137423857,0.0042645,0.006030913736740064,236.0,69.0,152.5
Moes Bulb,Bulb,65.0,0.0,0.0,0.0,69.0,69.0,69.0
Philips Lamp 1,Bulb,77.0,0.0,0.008529,0.0,236.0,236.0,236.0
Broadcast,Broadcast,74.0,3.0,0.5991516666666666,0.5954266710858133,228.0,188.0,212.33333333333334
Ledvance Z3 Plug,Socket,71.0,0.0,0.008283,0.0,228.0,228.0,228.0
Power Plug 1,Socket,74.0,0.0,1.199034,0.0,188.0,188.0,188.0
Smart Socket,Socket,77.0,0.0,0.590138,0.0,221.0,221.0,221.0
Broadcast,Broadcast,77.0,0.0,1.341442,0.0,67.0,67.0,67.0
Ledvance Bulb,Bulb,77.0,0.0,1.341442,0.0,67.0,67.0,67.0
Unknown,Unknown,5.0,0.0,0.000767,0.0,2.0,2.0,2.0
Broadcast,Broadcast,77.0,0.0,1.455721,0.0,52.0,52.0,52.0
Ledvance Smart+ Plug,Socket,77.0,0.0,1.455721,0.0,52.0,52.0,52.0
Broadcast,Broadcast,77.0,0.0,1.500379,0.0,11.0,11.0,11.0
Philips Motion,Bulb,77.0,0.0,1.500379,0.0,11.0,11.0,11.0
Unknown,Unknown,5.0,0.0,0.000767,0.0,3.0,3.0,3.0
Broadcast,Broadcast,75.5,2.1213203435596424,2.479766,3.4105400544359536,147.0,110.0,128.5
Coordinator,Coordinator,77.0,0.0,4.891382,0.0,110.0,110.0,110.0
Philips Lamp 2,Bulb,74.0,0.0,0.06815,0.0,147.0,147.0,147.0
Unknown,Unknown,5.0,0.0,0.000767,0.0,4.0,4.0,4.0
Broadcast,Broadcast,65.0,0.0,1.716018,0.0,70.0,70.0,70.0
Moes Bulb,Bulb,65.0,0.0,1.716018,0.0,70.0,70.0,70.0
Broadcast,Broadcast,77.0,0.0,1.878408,0.0,222.0,222.0,222.0
Smart Socket,Socket,77.0,0.0,1.878408,0.0,222.0,222.0,222.0
Broadcast,Broadcast,77.0,0.0,0.534797,0.0,237.0,237.0,237.0
Philips Lamp 1,Bulb,77.0,0.0,0.534797,0.0,237.0,237.0,237.0
Broadcast,Broadcast,71.0,0.0,0.004052,0.0,229.0,229.0,229.0
Ledvance Z3 Plug,Socket,71.0,0.0,0.004052,0.0,229.0,229.0,229.0
Unknown,Unknown,5.0,0.0,0.000767,0.0,5.0,5.0,5.0
Broadcast,Broadcast,75.5,2.1213203435596424,0.6716305,0.6079626322896006,234.0,53.0,143.5
Ledvance Smart+ Plug,Socket,77.0,0.0,0.241736,0.0,53.0,53.0,53.0
Power Plug 2,Socket,74.0,0.0,1.101525,0.0,234.0,234.0,234.0
Broadcast,Broadcast,77.0,0.0,1.100222,0.0,68.0,68.0,68.0
Ledvance Bulb,Bulb,77.0,0.0,1.100222,0.0,68.0,68.0,68.0
Coordinator,Coordinator,53.6,8.12662939127643,0.035033699999999994,0.11970475987462693,236.0,111.0,146.5
Power Plug 1,Socket,53.857142857142854,8.112306935115548,0.008761,0.0076634736249301455,191.0,112.0,136.57142857142858
Power Plug 2,Socket,57.0,9.486832980505138,0.004731,0.0021922921034083637,236.0,148.0,192.25
Smart Socket,Socket,54.166666666666664,8.841191473249895,0.09982149999999997,0.21716766135476986,224.0,111.0,150.66666666666666
Unknown,Unknown,5.0,0.0,0.002082,0.00027144079513433106,236.0,111.0,151.3
Broadcast,Broadcast,77.0,0.0,1.359261,0.0,12.0,12.0,12.0
Philips Motion,Bulb,77.0,0.0,1.359261,0.0,12.0,12.0,12.0
Coordinator,Coordinator,48.63636363636363,2.6560394301563854,0.03481463636363636,0.08976325042050642,232.0,54.0,150.63636363636363
Ledvance Smart+ Plug,Socket,50.0,2.0,0.009033999999999999,0.009445127791618279,124.0,54.0,77.66666666666667
Ledvance Z3 Plug,Socket,48.125,2.799872446074234,0.044482375,0.10532558052186493,232.0,123.0,178.0
Unknown,Unknown,5.0,0.0,0.0018296363636363638,0.0003621804171203276,232.0,6.0,130.27272727272728
Broadcast,Broadcast,54.44186046511628,3.5743952241129806,0.010010860465116277,0.010740563755668984,241.0,58.0,155.7674418604651
Coordinator,Coordinator,56.333333333333336,12.118730806633023,0.046805000000000006,0.25797926366156565,234.0,56.0,119.5111111111111
Ledvance Bulb,Bulb,77.0,0.0,0.0029612500000000003,0.0005340021067374172,139.0,71.0,105.25
Ledvance Smart+ Plug,Socket,49.666666666666664,1.505545305418162,0.022189333333333335,0.013433480631119644,129.0,56.0,80.5
Ledvance Z3 Plug,Socket,47.857142857142854,1.4638501094227998,0.2524398571428571,0.6550770544321304,234.0,128.0,143.85714285714286
