Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:30.004657",0.025733,55,0xa209,0x0000,0x8861,184.0,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:30.006800",0.002143,5,,,0x0002,184.0,,,,,,AppInteraction2.pcapng
Power Plug 2,Socket,"Oct 13, 2023 17:00:30.219335",0.212535,68,0xc8f0,0xffff,0x8841,200.0,0xc8f0,0xfffc,0x1209,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:30.250422",0.031087,68,0x482d,0xffff,0x8841,228.0,0x482d,0xfffc,0x1209,,,AppInteraction2.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 17:00:30.276813",0.026391,71,0x82eb,0xffff,0x8841,154.0,0x82eb,0xfffc,0x1209,,,AppInteraction2.pcapng
Philips Lamp 3,Motion,"Oct 13, 2023 17:00:32.431006",2.154193,12,0x2cae,0x0000,0x8863,244.0,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:32.431773",0.000767,5,,,0x0002,244.0,,,,,,AppInteraction2.pcapng
Smart Socket,Socket,"Oct 13, 2023 17:00:32.789641",,57,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:32.791848",0.002207,5,,,0x0002,165.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:32.832687",,50,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:32.834638",0.001951,5,,,0x0002,192.0,,,,,,AppInteraction2.pcapng
Smart Socket,Socket,"Oct 13, 2023 17:00:32.839973",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:32.841796",0.001823,5,,,0x0002,166.0,,,,,,AppInteraction2.pcapng
Smart Socket,Socket,"Oct 13, 2023 17:00:32.854140",,63,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:32.856539",0.002399,5,,,0x0002,167.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:32.901700",,50,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:32.903655",0.001955,5,,,0x0002,193.0,,,,,,AppInteraction2.pcapng
Smart Socket,Socket,"Oct 13, 2023 17:00:32.909030",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:32.910853",0.001823,5,,,0x0002,168.0,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:33.159384",0.248531,55,0x482d,0x0000,0x8861,229.0,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:33.162574",0.00319,55,0x482d,0x0000,0x8861,229.0,0x482d,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.164716",0.002142,5,,,0x0002,229.0,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:33.197962",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.200008",0.002046,5,,,0x0002,230.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:33.774122",0.574114,55,0x054f,0x0000,0x8861,1.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.776265",0.002143,5,,,0x0002,1.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:33.818571",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.820618",0.002047,5,,,0x0002,2.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:33.834870",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.836679",0.001809,5,,,0x0002,194.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:33.861482",,50,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.863451",0.001969,5,,,0x0002,195.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:33.867429",0.003978,55,0x054f,0x0000,0x8861,3.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.869572",0.002143,5,,,0x0002,3.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:33.913644",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:33.915466",0.001822,5,,,0x0002,4.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:34.182641",0.267175,71,0x054f,0xffff,0x8841,5.0,0x054f,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:34.550308",0.367667,71,0x0000,0xffff,0x8841,196.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:36.809741",2.259433,69,,,0x0045,136.0,,,,,,AppInteraction2.pcapng
Philips Lamp 3,Motion,"Oct 13, 2023 17:00:37.463211",0.65347,12,0x2cae,0x0000,0x8863,245.0,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:37.463978",0.000767,5,,,0x0002,245.0,,,,,,AppInteraction2.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 17:00:38.615055",1.151077,71,0x09ac,0xffff,0x8841,77.0,0x09ac,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.537437",,48,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.539357",0.00192,5,,,0x0002,197.0,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.544280",0.004923,55,0x5409,0x0000,0x8861,186.0,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.546423",0.002143,5,,,0x0002,186.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.564540",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.568179",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.572834",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.578712",,48,,,,,,,,,,AppInteraction2.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:40.590572",0.01186,50,0xa209,0x0000,0x8861,187.0,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.592555",0.001983,5,,,0x0002,187.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.596271",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.602325",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.607376",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.612240",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.619429",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.626326",,48,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.628232",0.001906,5,,,0x0002,200.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.637409",,48,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.639328",0.001919,5,,,0x0002,201.0,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:40.644383",0.005055,55,0x482d,0x0000,0x8861,231.0,0x482d,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.646526",0.002143,5,,,0x0002,231.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.653325",,48,,,,,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.656351",0.003026,55,0x054f,0x0000,0x8861,6.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.658494",0.002143,5,,,0x0002,6.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.660003",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.667340",,48,,,,,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.670013",0.002673,55,0x054f,0x0000,0x8861,7.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.672155",0.002142,5,,,0x0002,7.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.674216",,48,,,,,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.680154",0.005938,55,0x054f,0x0000,0x8861,8.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.682297",0.002143,5,,,0x0002,8.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.693012",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.696224",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.699147",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.702014",,48,,,,,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:40.704429",,50,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.706412",0.001983,5,,,0x0002,232.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.709772",,50,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.711754",0.001982,5,,,0x0002,9.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.722266",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.724313",0.002047,5,,,0x0002,10.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.733041",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.735088",0.002047,5,,,0x0002,11.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.741819",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.748198",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.752440",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.756350",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.762897",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.764707",0.00181,5,,,0x0002,205.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.772509",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.776365",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.783341",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.788164",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.794902",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.796712",0.00181,5,,,0x0002,207.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.803320",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.805130",0.00181,5,,,0x0002,208.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.810673",,50,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.812642",0.001969,5,,,0x0002,209.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.818794",,50,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.820764",0.00197,5,,,0x0002,210.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.830541",0.009777,55,0x054f,0x0000,0x8861,12.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.832684",0.002143,5,,,0x0002,12.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.843241",0.010557,55,0x054f,0x0000,0x8861,13.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.845384",0.002143,5,,,0x0002,13.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.878288",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.880111",0.001823,5,,,0x0002,14.0,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:40.890967",,45,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:40.892789",0.001822,5,,,0x0002,15.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.959534",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.967566",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.970439",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.974972",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:40.981660",0.006688,59,0x0000,0xffff,0x8841,212.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.002567",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.007689",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.012296",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.016272",,48,,,,,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:41.022807",0.006535,59,0x054f,0xffff,0x8841,16.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:41.030335",0.007528,59,0x482d,0xffff,0x8841,233.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 17:00:41.049446",0.019111,59,0x82eb,0xffff,0x8841,156.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.059278",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.063284",,48,,,,,,,,,,AppInteraction2.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:41.066648",0.003364,55,0xa209,0x0000,0x8861,188.0,0xa209,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.068791",0.002143,5,,,0x0002,188.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.070851",,48,,,,,,,,,,AppInteraction2.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:41.076086",0.005235,55,0xa209,0x0000,0x8861,189.0,0xa209,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.078229",0.002143,5,,,0x0002,189.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.081761",,48,,,,,,,,,,AppInteraction2.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:41.099595",0.017834,59,0xa209,0xffff,0x8841,190.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:41.104669",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.106716",0.002047,5,,,0x0002,191.0,,,,,,AppInteraction2.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 17:00:41.110765",0.004049,59,0x09ac,0xffff,0x8841,78.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:41.114679",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.116726",0.002047,5,,,0x0002,192.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.131340",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.136554",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.141621",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.145607",,48,,,,,,,,,,AppInteraction2.pcapng
Power Plug 2,Socket,"Oct 13, 2023 17:00:41.172178",0.026571,59,0xc8f0,0xffbf,0x8841,201.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.198483",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.211997",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.216789",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.221208",,48,,,,,,,,,,AppInteraction2.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 17:00:41.250521",0.029313,59,0x82eb,0xffff,0x8841,157.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:41.257371",0.00685,55,0x482d,0x0000,0x8861,234.0,0x482d,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.259513",0.002142,5,,,0x0002,234.0,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:41.262539",0.003026,55,0x482d,0x0000,0x8861,235.0,0x482d,0x0000,0x1a09,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.264682",0.002143,5,,,0x0002,235.0,,,,,,AppInteraction2.pcapng
Power Plug 1,Socket,"Oct 13, 2023 17:00:41.271659",0.006977,59,0x6e5f,0xffff,0x8841,172.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:41.287631",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.289677",0.002046,5,,,0x0002,236.0,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:41.294037",,52,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.296084",0.002047,5,,,0x0002,237.0,,,,,,AppInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:00:41.333162",0.037078,59,0x482d,0xffff,0x8841,238.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.338544",0.005382,59,0x0000,0xffff,0x8841,217.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.408205",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.412682",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.417354",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.422027",,48,,,,,,,,,,AppInteraction2.pcapng
Power Plug 2,Socket,"Oct 13, 2023 17:00:41.426349",0.004322,59,0xc8f0,0xffff,0x8841,202.0,,,,,,AppInteraction2.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:00:41.440314",0.013965,59,0xa209,0xffff,0x8841,193.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.468020",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.472210",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.477588",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.484318",,48,,,,,,,,,,AppInteraction2.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 17:00:41.499762",0.015444,59,0x09ac,0xffff,0x8841,79.0,0x0000,0xfffc,0x1209,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.522794",,48,,,,,,,,,,AppInteraction2.pcapng
Power Plug 1,Socket,"Oct 13, 2023 17:00:41.525788",0.002994,59,0x6e5f,0xffff,0x8841,173.0,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.531317",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.536542",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.541415",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.564180",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.569735",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.573968",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.577744",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.600487",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.603598",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.607239",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.615104",,48,,,,,,,,,,AppInteraction2.pcapng
Unknown,Unknown,"Oct 13, 2023 17:00:41.620023",0.004919,59,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.648693",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.653468",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.658780",,48,,,,,,,,,,AppInteraction2.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:00:41.663973",,48,,,,,,,,,,AppInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:00:41.667310",0.003337,55,0x054f,0x0000,0x8861,18.0,0x054f,0x0000,0x1a09,,,AppInteraction2.pcapng
