Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Unknown,Unknown,"Oct 13, 2023 17:14:47.358217",0.001793,5,,,0x0002,150.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:47.360474",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:47.362297",0.001823,5,,,0x0002,26.0,,,,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:14:47.364636",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:47.366418",0.001782,5,,,0x0002,151.0,,,,,,AppInteraction3.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 17:14:49.480212",2.113794,71,0x09ac,0xffff,0x8841,248.0,0x09ac,0xfffc,0x1209,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:52.693456",3.213244,77,0xe5c4,0xffff,0x8841,130.0,0xe5c4,0xfffc,0x1209,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:14:53.633119",0.939663,74,0xa209,0xffff,0x8841,152.0,0xa209,0xfffc,0x1209,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:53.667865",0.034746,77,0x482d,0xffff,0x8841,27.0,0x482d,0xfffc,0x1209,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:56.928617",3.260752,77,0x054f,0xffff,0x8841,82.0,0x054f,0xfffc,0x1209,,,AppInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 17:14:57.335704",0.407087,74,0x6e5f,0xffff,0x8841,228.0,0x6e5f,0xfffc,0x1209,,,AppInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 17:14:57.924723",0.589019,77,0xe694,0xffff,0x8841,50.0,0xe694,0xfffc,0x1209,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.325365",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.327412",0.002047,5,,,0x0002,116.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.331239",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.333286",0.002047,5,,,0x0002,28.0,,,,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:14:59.338095",0.004809,55,0xa209,0x482d,0x8861,153.0,0xa209,0x0000,0x1a09,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:14:59.341920",0.003825,55,0xa209,0x482d,0x8861,153.0,0xa209,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.344063",0.002143,5,,,0x0002,153.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.346223",,48,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.348142",0.001919,5,,,0x0002,117.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.351606",0.003464,57,0x482d,0x0000,0x8861,29.0,0xa209,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.353813",0.002207,5,,,0x0002,29.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:59.358328",0.004515,55,0xe5c4,0x0000,0x8861,131.0,0xe5c4,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.360470",0.002142,5,,,0x0002,131.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.377779",,48,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.379684",0.001905,5,,,0x0002,118.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.381919",,48,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.383800",0.001881,5,,,0x0002,83.0,,,,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:14:59.385829",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.387813",0.001984,5,,,0x0002,154.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.390505",0.002692,50,0x482d,0x0000,0x8861,30.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.395016",,48,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.396765",0.001749,63,,,,,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:59.400988",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.402971",0.001983,5,,,0x0002,132.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.405682",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.407664",0.001982,5,,,0x0002,30.0,,,,,,AppInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 17:14:59.408694",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.410677",0.001983,5,,,0x0002,3.0,,,,,,AppInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 17:14:59.411615",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.413662",0.002047,5,,,0x0002,4.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.418680",,48,,,,,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:59.423181",0.004501,55,0xe5c4,0x0000,0x8861,133.0,0xe5c4,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.425324",0.002143,5,,,0x0002,133.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:59.432281",0.006957,55,0xe5c4,0x0000,0x8861,134.0,0xe5c4,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.434424",0.002143,5,,,0x0002,134.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.445024",,48,,,,,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.447766",0.002742,55,0x054f,0x0000,0x8861,85.0,0x054f,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.449909",0.002143,5,,,0x0002,85.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.452610",0.002701,55,0x482d,0x0000,0x8861,31.0,0x482d,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.454753",0.002143,5,,,0x0002,31.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:59.457835",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.459960",0.002125,5,,,0x0002,86.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:59.461785",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.463832",0.002047,5,,,0x0002,135.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:14:59.466137",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.468184",0.002047,5,,,0x0002,136.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.470660",,48,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.472579",0.001919,5,,,0x0002,120.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.474607",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.476590",0.001983,5,,,0x0002,87.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.480569",,48,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.482488",0.001919,5,,,0x0002,120.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.487236",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.489283",0.002047,5,,,0x0002,88.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.498241",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.500288",0.002047,5,,,0x0002,89.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.504439",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.506422",0.001983,5,,,0x0002,32.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.509252",0.00283,55,0x054f,0x0000,0x8861,90.0,0x054f,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.511395",0.002143,5,,,0x0002,90.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.519540",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.521349",0.001809,5,,,0x0002,121.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.534330",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.536124",0.001794,5,,,0x0002,91.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.545160",,45,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.549679",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.551488",0.001809,5,,,0x0002,122.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.556631",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.558441",0.00181,5,,,0x0002,123.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.568905",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.570715",0.00181,5,,,0x0002,124.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.575129",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.577099",0.00197,5,,,0x0002,125.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.594161",0.017062,55,0x054f,0x0000,0x8861,92.0,0x054f,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.596304",0.002143,5,,,0x0002,92.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:14:59.607611",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.609580",0.001969,5,,,0x0002,126.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.625156",0.015576,55,0x054f,0x0000,0x8861,93.0,0x054f,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.627299",0.002143,5,,,0x0002,93.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.644840",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.646663",0.001823,5,,,0x0002,94.0,,,,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:14:59.664570",0.017907,55,0xa209,0x482d,0x8861,155.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.666713",0.002143,5,,,0x0002,155.0,,,,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 17:14:59.670280",0.003567,55,0xa209,0x482d,0x8861,156.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.672424",0.002144,5,,,0x0002,156.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.674610",0.002186,57,0x482d,0x0000,0x8861,33.0,0xa209,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.676817",0.002207,5,,,0x0002,33.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.679039",0.002222,57,0x482d,0x0000,0x8861,34.0,0xa209,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.681246",0.002207,5,,,0x0002,34.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.685150",0.003904,57,0x482d,0x0000,0x8861,34.0,0xa209,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.687357",0.002207,5,,,0x0002,34.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.691852",0.004495,57,0x482d,0x0000,0x8861,34.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.705244",0.013392,52,0x2e1e,0x70d4,0x8861,68.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.707291",0.002047,5,,,0x0002,157.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.709711",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.711758",0.002047,5,,,0x0002,35.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:14:59.713597",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.715420",0.001823,5,,,0x0002,95.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.719207",0.003787,57,0x482d,0x0000,0x8861,36.0,0xa209,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.721413",0.002206,5,,,0x0002,36.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.723667",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.725714",0.002047,5,,,0x0002,37.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.847910",0.122196,55,0x482d,0x0000,0x8861,38.0,0x482d,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.850053",0.002143,5,,,0x0002,38.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.854331",0.004278,55,0x482d,0x0000,0x8861,39.0,0x482d,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.856474",0.002143,5,,,0x0002,39.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.883734",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.885781",0.002047,5,,,0x0002,40.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.889997",,52,,,,,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.894461",0.004464,52,0x482d,0x0000,0x8861,41.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.899535",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.901581",0.002046,5,,,0x0002,41.0,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 17:14:59.903598",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:14:59.905645",0.002047,5,,,0x0002,41.0,,,,,,AppInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 17:15:00.262662",0.357017,65,0xebe5,0xffff,0x8841,5.0,0xebe5,0xfffc,0x1209,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:15:00.422891",0.160229,55,0x054f,0x0000,0x8861,96.0,0x054f,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.425034",0.002143,5,,,0x0002,96.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:15:00.429661",0.004627,55,0xe5c4,0x0000,0x8861,137.0,0xe5c4,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.431804",0.002143,5,,,0x0002,137.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:15:00.435226",0.003422,55,0xe5c4,0x0000,0x8861,137.0,0xe5c4,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.437368",0.002142,5,,,0x0002,137.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:15:00.438764",0.001396,55,0x054f,0x0000,0x8861,96.0,0x054f,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.440907",0.002143,5,,,0x0002,96.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 17:15:00.465339",0.024432,108,0xc8f0,0xffff,0x886c,233.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:15:00.471797",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.473844",0.002047,5,,,0x0002,97.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 17:15:00.476991",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.479038",0.002047,5,,,0x0002,97.0,,,,,,AppInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 17:15:00.482459",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.484506",0.002047,5,,,0x0002,138.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:15:00.501421",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.503230",0.001809,5,,,0x0002,127.0,,,,,,AppInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 17:15:00.513493",0.010263,77,0x82eb,0xffff,0x8841,58.0,0x82eb,0xfffc,0x1209,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 17:15:00.522418",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.524387",0.001969,5,,,0x0002,128.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 17:15:00.533405",0.009018,55,0x554f,0x0000,0x8861,98.0,,,,,,AppInteraction3.pcapng
