Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:14.850219",0.399523,55,0x054f,0x0000,0x8861,127.0,0x054f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:14.852361",0.002142,5,,,0x0002,127.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:14.898166",,59,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:14.900436",0.00227,5,,,0x0002,128.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:14.914706",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:14.916516",0.00181,5,,,0x0002,213.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:14.942981",,49,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:14.944917",0.001936,5,,,0x0002,214.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:14.948334",0.003417,55,0x054f,0x0000,0x8861,129.0,0x054f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:14.950477",0.002143,5,,,0x0002,129.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 13, 2023 16:25:14.977847",0.02737,74,0xc8f0,0xffff,0x8841,215.0,0xc8f0,0xfffc,0x1209,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:14.997068",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:14.998891",0.001823,5,,,0x0002,130.0,,,,,,AppInteraction6.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 16:25:15.290878",0.291987,77,0x82eb,0xffff,0x8841,159.0,0x82eb,0xfffc,0x1209,,,AppInteraction6.pcapng
Philips Motion,Bulb,"Oct 13, 2023 16:25:15.417118",0.12624,55,0xe5c4,0x0000,0x8861,143.0,0xe5c4,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:15.419260",0.002142,5,,,0x0002,143.0,,,,,,AppInteraction6.pcapng
Philips Motion,Bulb,"Oct 13, 2023 16:25:15.454453",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:15.456500",0.002047,5,,,0x0002,144.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 16:25:16.181334",0.724834,68,0xebe5,0xffff,0x8841,169.0,0xebe5,0xfffc,0x1209,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:16.803300",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.805219",0.001919,5,,,0x0002,215.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:16.810296",0.005077,55,0xa209,0x0000,0x8861,245.0,0xa209,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.812439",0.002143,5,,,0x0002,245.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:16.832671",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.834590",0.001919,5,,,0x0002,216.0,,,,,,AppInteraction6.pcapng
Philips Motion,Bulb,"Oct 13, 2023 16:25:16.839846",0.005256,55,0xe5c4,0x0000,0x8861,145.0,0xe5c4,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.841989",0.002143,5,,,0x0002,145.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:16.850694",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.852600",0.001906,5,,,0x0002,217.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.854414",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.856295",0.001881,5,,,0x0002,131.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:16.857190",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.859173",0.001983,5,,,0x0002,246.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 16:25:16.864689",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.866672",0.001983,5,,,0x0002,170.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 16:25:16.868956",0.002284,52,0xebe5,0x0000,0x8861,171.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 16:25:16.873672",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.875719",0.002047,5,,,0x0002,171.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:16.880713",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.882618",0.001905,5,,,0x0002,218.0,,,,,,AppInteraction6.pcapng
Philips Motion,Bulb,"Oct 13, 2023 16:25:16.887362",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.889344",0.001982,5,,,0x0002,146.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:16.906988",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.908908",0.00192,5,,,0x0002,219.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:16.912971",0.004063,55,0x482d,0x0000,0x8861,7.0,0x482d,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.915114",0.002143,5,,,0x0002,7.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.916125",0.001011,55,0x054f,0x0000,0x8861,132.0,0x054f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.918268",0.002143,5,,,0x0002,132.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.925798",0.00753,55,0x054f,0x0000,0x8861,133.0,0x054f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.927940",0.002142,5,,,0x0002,133.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:16.932880",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.934690",0.00181,5,,,0x0002,220.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.939475",0.004785,55,0x054f,0x0000,0x8861,134.0,0x054f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.941618",0.002143,5,,,0x0002,134.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.948519",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.950316",0.001797,5,,,0x0002,135.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:16.959527",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.961536",0.002009,5,,,0x0002,221.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:16.963979",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.965962",0.001983,5,,,0x0002,8.0,,,,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 13, 2023 16:25:16.969596",,63,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.971995",0.002399,5,,,0x0002,199.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.978680",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.980662",0.001982,5,,,0x0002,136.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.991101",0.010439,52,0x054f,0x0000,0x8861,137.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:16.997332",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:16.999379",0.002047,5,,,0x0002,137.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.006211",0.006832,55,0xa209,0x0000,0x8861,247.0,0xa209,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.008353",0.002142,5,,,0x0002,247.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:17.008901",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.010948",0.002047,5,,,0x0002,138.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.011755",0.000807,55,0xa209,0x0000,0x8861,248.0,0xa209,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.013898",0.002143,5,,,0x0002,248.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.031220",,52,,,,,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 13, 2023 16:25:17.041160",,63,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.043558",0.002398,5,,,0x0002,179.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.045141",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.047153",0.002012,5,,,0x0002,222.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.053148",0.005995,52,0xa209,0x0000,0x8861,249.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.057213",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.059260",0.002047,5,,,0x0002,249.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.063197",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.065244",0.002047,5,,,0x0002,250.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.086492",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.088275",0.001783,5,,,0x0002,223.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.115245",,54,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.117314",0.002069,5,,,0x0002,224.0,,,,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 13, 2023 16:25:17.125141",,66,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.127636",0.002495,5,,,0x0002,200.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.138694",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.140503",0.001809,5,,,0x0002,225.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.147580",,54,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.149660",0.00208,5,,,0x0002,226.0,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.158168",0.008508,107,,,0x266b,76.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.167894",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.169703",0.001809,5,,,0x0002,228.0,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 13, 2023 16:25:17.173458",,66,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.175953",0.002495,5,,,0x0002,180.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.177054",,54,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.179164",0.00211,5,,,0x0002,229.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:17.180610",0.001446,55,0x482d,0x0000,0x8861,9.0,0x482d,0x0000,0x1a09,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:17.184352",0.003742,55,0x482d,0x0000,0x8861,9.0,0x482d,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.186494",0.002142,5,,,0x0002,9.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:17.189074",0.00258,55,0x482d,0x0000,0x8861,9.0,0x482d,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.191217",0.002143,5,,,0x0002,9.0,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 13, 2023 16:25:17.191650",,66,,,,,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:17.194311",0.002661,55,0x482d,0x0000,0x8861,10.0,0x482d,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.196454",0.002143,5,,,0x0002,10.0,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 13, 2023 16:25:17.196904",,66,,,,,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 13, 2023 16:25:17.203751",0.006847,106,0xc8f0,0x0000,0x886a,216.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.208223",,45,,,,,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:17.218737",,52,,,,,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 13, 2023 16:25:17.222632",,66,,,,,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 13, 2023 16:25:17.227988",,66,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.230483",0.002495,5,,,0x0002,183.0,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.233192",0.002709,107,,,0x726b,85.0,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.235687",0.002495,5,,,0x0002,217.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:17.237792",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.239838",0.002046,5,,,0x0002,11.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 13, 2023 16:25:17.240910",,66,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.243404",0.002494,5,,,0x0002,218.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 16:25:17.244851",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.246897",0.002046,5,,,0x0002,12.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.270246",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.272293",0.002047,5,,,0x0002,231.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.276906",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.278922",0.002016,5,,,0x0002,252.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 13, 2023 16:25:17.286680",,63,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.289079",0.002399,5,,,0x0002,219.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.297591",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.299560",0.001969,5,,,0x0002,232.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.311783",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.313753",0.00197,5,,,0x0002,233.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:17.315523",0.00177,55,0x054f,0x0000,0x8861,139.0,0x054f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.317665",0.002142,5,,,0x0002,139.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.328112",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.329906",0.001794,5,,,0x0002,234.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:17.331892",0.001986,55,0x054f,0x0000,0x8861,140.0,0x054f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.334035",0.002143,5,,,0x0002,140.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.339261",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.341042",0.001781,5,,,0x0002,235.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.346640",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.348431",0.001791,5,,,0x0002,236.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.353204",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.355027",0.001823,5,,,0x0002,237.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.359467",,45,,,,,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:17.362036",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.363859",0.001823,5,,,0x0002,141.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.369064",,45,,,,,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.373279",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.375070",0.001791,5,,,0x0002,253.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.376944",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.378724",0.00178,5,,,0x0002,254.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 16:25:17.379407",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.381230",0.001823,5,,,0x0002,142.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.385531",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.387354",0.001823,5,,,0x0002,239.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 16:25:17.390824",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.392610",0.001786,5,,,0x0002,255.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.394761",0.002151,77,0x0000,0xffff,0x8841,240.0,0x0000,0xfffc,0x1209,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 13, 2023 16:25:17.418044",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.419867",0.001823,5,,,0x0002,241.0,,,,,,AppInteraction6.pcapng
Philips Motion,Bulb,"Oct 13, 2023 16:25:17.441906",0.022039,55,0xe5c4,0x0000,0x8861,147.0,0xe5c4,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 13, 2023 16:25:17.444049",0.002143,5,,,0x0002,147.0,,,,,,AppInteraction6.pcapng
Philips Motion,Bulb,"Oct 13, 2023 16:25:17.446517",0.002468,55,0xe5c4,0x0000,0x8861,148.0,0xe5c4,0x0000,0x1a09,,,AppInteraction6.pcapng
