Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.000000,50,0x0000,0x054f,2.0,,,0.0
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.001969,5,0x054f,0x0000,2.0,,,0.001969
Ledvance Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 16:11:04.004820,50,0x054f,0xebe5,78.0,0x0000,0xebe5,0.002851
Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.006766,5,0xebe5,0x054f,78.0,,,0.001946
Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.013874,53,0xebe5,0x0000,226.0,,,0.007108
Coordinator,Coordinator,Moes Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.015952,5,0x0000,0xebe5,226.0,,,0.002078
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.030107,45,0x0000,0x054f,3.0,,,0.014155
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.031917,5,0x054f,0x0000,3.0,,,0.00181
Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.035347,45,0x054f,0xebe5,79.0,,,0.00343
Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.037134,5,0xebe5,0x054f,79.0,,,0.001787
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.055398,50,0x0000,0x054f,4.0,,,0.018264
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.057368,5,0x054f,0x0000,4.0,,,0.00197
Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.059248,50,0x054f,0xebe5,80.0,,,0.00188
Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.061193,5,0xebe5,0x054f,80.0,,,0.001945
Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.068181,53,0xebe5,0x0000,227.0,,,0.006988
Coordinator,Coordinator,Moes Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.070260,5,0x0000,0xebe5,227.0,,,0.002079
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.083791,45,0x0000,0x054f,5.0,,,0.013531
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.085601,5,0x054f,0x0000,5.0,,,0.00181
Ledvance Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 16:11:04.089361,45,0x054f,0xebe5,81.0,0x0000,0xebe5,0.00376
Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.091147,5,0xebe5,0x054f,81.0,,,0.001786
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.109404,56,0x0000,0x054f,6.0,,,0.018257
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.111565,5,0x054f,0x0000,6.0,,,0.002161
Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.115090,56,0x054f,0xebe5,82.0,,,0.003525
Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.124478,71,0xebe5,0x0000,228.0,,,0.009388
Coordinator,Coordinator,Moes Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.127132,5,0x0000,0xebe5,228.0,,,0.002654
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-13 16:11:04.144092,45,0x0000,0x054f,7.0,,,0.01696
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 16:11:04.145902,5,0x054f,0x0000,7.0,,,0.00181
