Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Ledvance Bulb,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-13 17:00:18.000000,71,0x054f,0xffff,0.0,,,0.0
Philips Lamp 2,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-13 17:00:20.848283,68,0xa209,0xffff,181.0,,,2.848283
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-13 17:00:21.327998,71,0x09ac,0xffff,76.0,0x09ac,0xfffc,0.479715
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-13 17:00:22.038838,55,0x482d,0x0000,226.0,0x482d,0x0000,0.71084
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-13 17:00:22.040980,5,0x0000,0x482d,226.0,,,0.002142
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 17:00:22.075726,52,0x482d,0x0000,227.0,,,0.034746
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-13 17:00:22.077773,5,0x0000,0x482d,227.0,,,0.002047
Philips Lamp 3,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 17:00:22.368501,12,0x2cae,0x0000,242.0,,,0.290728
Coordinator,Coordinator,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-13 17:00:22.369268,5,0x0000,0x2cae,242.0,,,0.000767
Power Plug 1,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-13 17:00:27.005892,68,0x6e5f,0xffff,170.0,,,4.636624
Philips Lamp 3,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 17:00:27.430622,12,0x2cae,0x0000,243.0,,,0.42473
Coordinator,Coordinator,Philips Lamp 3,Motion,Unknown,Unknown,,,2023-10-13 17:00:27.431388,5,0x0000,0x2cae,243.0,,,0.000766
Smart Socket,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-13 17:00:27.567008,71,0xe694,0xffff,164.0,,,0.13562
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 17:00:29.955236,55,0x4199,0x0000,182.0,,,2.388228
Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 17:00:29.976877,52,0xa209,0x0000,183.0,,,0.021641
Coordinator,Coordinator,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-13 17:00:29.978924,5,0x0000,0xa209,183.0,,,0.002047
Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-13 17:00:30.004657,55,0xa209,0x0000,184.0,,,0.025733
Coordinator,Coordinator,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-13 17:00:30.006800,5,0x0000,0xa209,184.0,,,0.002143
Power Plug 2,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-13 17:00:30.219335,68,0xc8f0,0xffff,200.0,,,0.212535
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-13 17:00:30.250422,68,0x482d,0xffff,228.0,0x482d,0xfffc,0.031087
