Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 12, 2023 18:22:57.957409",0.858756,74,0x6e5f,0xffff,0x8841,62,0x6e5f,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:00.800742",2.843333,77,0xe694,0xffff,0x8841,52,0xe694,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:00.967549",0.166807,102,0x482d,0xffff,0x8866,235,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:01.182428",0.214879,74,0x09ac,0xffff,0x8841,176,0x09ac,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:01.301742",0.119314,12,0x2cae,0x482d,0x8863,99,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:01.302509",0.000767,5,,,0x0002,99,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:01.728109",0.425600,74,0xc8f0,0xffff,0x8841,107,0xc8f0,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:02.140771",0.412662,77,0x0000,0xffff,0x8841,127,0x0000,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:02.848149",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.850196",0.002047,5,,,0x0002,192,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.862741",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.864535",0.001794,5,,,0x0002,128,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.868225",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.870034",0.001809,5,,,0x0002,53,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.890237",,50,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.892188",0.001951,5,,,0x0002,129,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.895957",,50,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.897927",0.001970,5,,,0x0002,54,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.900461",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:02.902284",0.001823,5,,,0x0002,193,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.633858",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.635904",0.002046,5,,,0x0002,194,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.649671",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.651462",0.001791,5,,,0x0002,130,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.655336",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.657145",0.001809,5,,,0x0002,55,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.676597",,50,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.678549",0.001952,5,,,0x0002,131,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.682694",,50,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.684663",0.001969,5,,,0x0002,56,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.688187",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:03.690009",0.001822,5,,,0x0002,195,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:04.798197",1.108188,77,0xe5c4,0xffff,0x8841,97,0xe5c4,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:06.303878",1.505681,12,0x2cae,0x482d,0x8863,100,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:06.304645",0.000767,5,,,0x0002,100,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:08.255387",1.950742,77,0x054f,0xffff,0x8841,196,0x054f,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:10.069053",1.813666,74,0xa209,0xffff,0x8841,93,0xa209,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:11.312787",1.243734,68,0xebe5,0xffff,0x8841,198,0xebe5,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:11.333054",0.020267,12,0x2cae,0x482d,0x8863,101,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:11.333822",0.000768,5,,,0x0002,101,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:12.108602",0.774780,77,0x82eb,0xffff,0x8841,121,0x82eb,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:13.025332",0.916730,71,0x6e5f,0xffff,0x8841,63,0x6e5f,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:13.591822",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.593838",0.002016,5,,,0x0002,132,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.601638",,63,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.604037",0.002399,5,,,0x0002,57,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.627447",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.629495",0.002048,5,,,0x0002,133,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.633958",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.635975",0.002017,5,,,0x0002,236,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.638092",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.639886",0.001794,5,,,0x0002,134,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.643770",,63,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.646168",0.002398,5,,,0x0002,64,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.647635",,54,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.649714",0.002079,5,,,0x0002,135,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.657494",,66,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.659989",0.002495,5,,,0x0002,58,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.688513",,54,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.690624",0.002111,5,,,0x0002,136,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.693133",,54,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.695212",0.002079,5,,,0x0002,237,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.701587",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.708134",0.006547,107,0x44e4,0x7d22,0x886b,65,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.710801",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.712624",0.001823,5,,,0x0002,137,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.713437",,66,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.715931",0.002494,5,,,0x0002,65,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.718703",,66,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.722248",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.724040",0.001792,5,,,0x0002,138,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.726425",,66,,,,,,,,,,idle3.pcapng
