Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:48.843985,52,0xa706,0x5bb9,101.0,0x0000,0x5bb9,0.002097
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.001159,52,0xa706,0x5bb9,110.0,0x0000,0x5bb9,0.001909
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.005814,52,0xa706,0x5bb9,110.0,0x0000,0x5bb9,0.001971
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.010459,52,0xa706,0x5bb9,110.0,0x0000,0x5bb9,0.004645
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.258481,52,0xa706,0x5bb9,113.0,0x0000,0x5bb9,0.000769
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.316477,52,0xa706,0x5bb9,117.0,0x0000,0x5bb9,0.00371
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.325922,52,0xa706,0x5bb9,117.0,0x0000,0x5bb9,0.004647
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.330560,52,0xa706,0x5bb9,117.0,0x0000,0x5bb9,0.004638
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.404686,52,0xa706,0x5bb9,120.0,0x0000,0x5bb9,0.002062
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.414684,52,0xa706,0x5bb9,121.0,0x0000,0x5bb9,0.003718
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.450699,52,0xa706,0x5bb9,122.0,0x0000,0x5bb9,0.001143
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.454207,52,0xa706,0x5bb9,123.0,0x0000,0x5bb9,0.003508
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.464983,52,0xa706,0x5bb9,124.0,0x0000,0x5bb9,0.000687
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.468484,52,0xa706,0x5bb9,125.0,0x0000,0x5bb9,0.001453
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.651103,52,0xa706,0x5bb9,126.0,0x0000,0x5bb9,0.001942
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.660395,52,0xa706,0x5bb9,126.0,0x0000,0x5bb9,0.006321
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.745859,52,0xa706,0x5bb9,130.0,0x0000,0x5bb9,0.00647
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.750505,52,0xa706,0x5bb9,130.0,0x0000,0x5bb9,0.004646
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.797142,52,0xa706,0x5bb9,131.0,0x0000,0x5bb9,0.005071
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.811909,52,0xa706,0x5bb9,132.0,0x0000,0x5bb9,0.005575
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.816555,52,0xa706,0x5bb9,132.0,0x0000,0x5bb9,0.004646
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.848228,52,0xa706,0x5bb9,133.0,0x0000,0x5bb9,0.001948
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:49.862302,52,0xa706,0x5bb9,133.0,0x0000,0x5bb9,0.005669
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:51.596764,52,0xa706,0x5bb9,140.0,0x0000,0x5bb9,0.005961
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:51.601400,52,0xa706,0x5bb9,140.0,0x0000,0x5bb9,0.004636
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:51.606046,52,0xa706,0x5bb9,140.0,0x0000,0x5bb9,0.001932
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:51.619744,52,0xa706,0x5bb9,141.0,0x0000,0x5bb9,0.002578
Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-27 18:54:51.628501,52,0xa706,0x5bb9,142.0,0x0000,0x5bb9,0.003766
