Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-27 16:51:31.890258,77,0x4e11,0xffff,69.0,0x4e11,0xfffc,0.807561
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-27 16:51:48.714456,77,0x4e11,0xffff,72.0,0x4e11,0xfffc,0.025013
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-27 16:51:50.263482,55,0x4e11,0x0000,74.0,0x4e11,0x0000,0.002809
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-27 16:51:50.300627,50,0x4e11,0x0000,75.0,0x4e11,0x0000,0.035002
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-27 16:51:50.305658,52,0x4e11,0x0000,76.0,0x4e11,0x0000,0.003048
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-27 16:51:50.324814,45,0x0000,0x4e11,77.0,0x0000,0x4e11,0.011551
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-27 16:51:50.331637,45,0x0000,0x4e11,77.0,0x0000,0x4e11,0.005
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-27 16:51:50.349903,50,0x0000,0x4e11,79.0,0x0000,0x4e11,0.008925
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-27 16:51:50.358136,55,0x4e11,0x0000,77.0,0x4e11,0x0000,0.001508
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-27 16:51:50.404575,45,0x4e11,0x0000,78.0,0x4e11,0x0000,0.044297
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-27 16:51:52.920344,55,0x4e11,0x0000,79.0,0x4e11,0x0000,0.009472
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-27 16:51:52.966596,50,0x4e11,0x0000,80.0,0x4e11,0x0000,0.044109
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-27 16:51:52.981815,45,0x0000,0x4e11,81.0,0x0000,0x4e11,0.013236
