Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-27 18:36:41.559107,45,0x0000,0xe1a6,21.0,0x0000,0xe1a6,0.004214
Smart Socket,Socket,Smart Socket,Socket,Broadcast,Broadcast,Smart Socket,Socket,Broadcast,Broadcast,2023-10-27 18:36:44.989204,77,0xe1a6,0xffff,18.0,0xe1a6,0xfffc,0.43307
Smart Socket,Socket,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-27 18:36:57.614612,53,0xe1a6,0x0000,26.0,0xe1a6,0x0000,0.151383
Smart Socket,Socket,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-27 18:36:59.616172,53,0xe1a6,0x0000,29.0,0xe1a6,0x0000,0.060832
Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-27 18:36:59.632035,45,0x0000,0xe1a6,68.0,0x0000,0xe1a6,0.013784
Smart Socket,Socket,Smart Socket,Socket,Broadcast,Broadcast,Smart Socket,Socket,Broadcast,Broadcast,2023-10-27 18:36:59.997355,77,0xe1a6,0xffff,30.0,0xe1a6,0xfffc,0.363529
Smart Socket,Socket,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-27 18:37:02.615990,53,0xe1a6,0x0000,32.0,0xe1a6,0x0000,0.366111
Smart Socket,Socket,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-27 18:37:11.527313,63,0xe1a6,0x0000,35.0,0xe1a6,0x0000,0.007273
Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-27 18:37:11.581110,54,0x0000,0xe1a6,79.0,0x0000,0xe1a6,0.00142
Smart Socket,Socket,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-27 18:37:11.590399,66,0xe1a6,0x0000,37.0,0xe1a6,0x0000,0.007207
