Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Power Plug 1,Socket,"Oct 27, 2023 17:33:12.116334",,66,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.118829",0.002495,5,,,0x0002,96.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.127289",,54,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.129371",0.002082,5,,,0x0002,49.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:12.136907",,66,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.139402",0.002495,5,,,0x0002,36.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.140244",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.142029",0.001785,5,,,0x0002,50.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.156943",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.158959",0.002016,5,,,0x0002,51.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:12.166435",,63,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.168834",0.002399,5,,,0x0002,37.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.169629",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.171420",0.001791,5,,,0x0002,52.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.184370",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.186164",0.001794,5,,,0x0002,53.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.192168",,45,,,,,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.195587",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.197381",0.001794,5,,,0x0002,54.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:12.198792",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:12.200572",0.00178,5,,,0x0002,54.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:12.406967",0.206395,74,0xa706,0xffff,0x8841,38.0,0xa706,0xfffc,0x1209,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 17:33:12.870913",0.463946,77,0x1cd8,0xffff,0x8841,141.0,0x1cd8,0xfffc,0x1209,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:13.823414",0.952501,10,,,0x0803,211.0,,,,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 27, 2023 17:33:13.828139",0.004725,28,0xe1a6,,0x8000,176.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:13.833618",0.005479,28,0xec7f,,0x8000,115.0,,,,,,AppInteraction6.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 17:33:13.836573",0.002955,28,0x711c,,0x8000,33.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 17:33:13.838659",0.002086,28,0x1cd8,,0x8000,142.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 17:33:13.841693",0.003034,28,0x5bb9,,0x8000,30.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 17:33:13.853141",0.011448,28,0x1e15,,0x8000,24.0,,,,,,AppInteraction6.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 17:33:13.863621",0.01048,28,0x0112,,0x8000,106.0,,,,,,AppInteraction6.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 17:33:13.872614",0.008993,28,0x4e11,,0x8000,247.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:13.908236",0.035622,28,0x0000,,0x8000,55.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:13.948319",0.040083,28,0xa706,,0x8000,39.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:15.197179",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.199084",0.001905,5,,,0x0002,56.0,,,,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 27, 2023 17:33:15.223681",0.024597,77,0xe1a6,0xffff,0x8841,177.0,0xe1a6,0xfffc,0x1209,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.235369",0.011688,55,0xec7f,0x0000,0x8861,214.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.237512",0.002143,5,,,0x0002,214.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.241593",0.004081,55,0xec7f,0x0000,0x8861,214.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.243736",0.002143,5,,,0x0002,214.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.254124",0.010388,55,0xec7f,0x0000,0x8861,215.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.256267",0.002143,5,,,0x0002,215.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.264451",0.008184,55,0xec7f,0x0000,0x8861,216.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.266593",0.002142,5,,,0x0002,216.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.278606",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.280589",0.001983,5,,,0x0002,217.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.290508",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.292555",0.002047,5,,,0x0002,218.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.303050",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.305097",0.002047,5,,,0x0002,219.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:15.308312",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.310121",0.001809,5,,,0x0002,57.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:15.318371",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.320180",0.001809,5,,,0x0002,58.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:15.325887",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.327696",0.001809,5,,,0x0002,59.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:15.339602",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.341571",0.001969,5,,,0x0002,60.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:15.355143",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.357112",0.001969,5,,,0x0002,61.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.360257",0.003145,55,0xec7f,0x0000,0x8861,220.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.362399",0.002142,5,,,0x0002,220.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.372489",0.01009,55,0xec7f,0x0000,0x8861,221.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.374632",0.002143,5,,,0x0002,221.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.406757",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.408579",0.001822,5,,,0x0002,222.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:15.419924",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:15.421746",0.001822,5,,,0x0002,223.0,,,,,,AppInteraction6.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 17:33:15.544093",0.122347,74,0x0112,0xffff,0x8841,105.0,0x0112,0xfffc,0x1209,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 27, 2023 17:33:15.591263",0.04717,77,0x3d95,0xffff,0x8841,98.0,0x3d95,0xfffc,0x1209,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:16.228238",0.636975,55,0xec7f,0x0000,0x8861,224.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.230381",0.002143,5,,,0x0002,224.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:16.270491",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.272538",0.002047,5,,,0x0002,225.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:16.287366",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.289175",0.001809,5,,,0x0002,62.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:16.311563",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.313532",0.001969,5,,,0x0002,63.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:16.323017",0.009485,55,0xec7f,0x0000,0x8861,226.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.325160",0.002143,5,,,0x0002,226.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:16.364110",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.365933",0.001823,5,,,0x0002,227.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:16.881197",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.883102",0.001905,5,,,0x0002,64.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:16.885949",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.887837",0.001888,5,,,0x0002,228.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 17:33:16.895498",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:16.897481",0.001983,5,,,0x0002,25.0,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:18.243045",1.345564,10,,,0x0803,211.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 17:33:18.255026",0.011981,28,0x1cd8,,0x8000,143.0,,,,,,AppInteraction6.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 17:33:18.258252",0.003226,28,0x0112,,0x8000,107.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 17:33:18.260069",0.001817,28,0x5bb9,,0x8000,31.0,,,,,,AppInteraction6.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 17:33:18.267080",0.007011,28,0x711c,,0x8000,34.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:18.277144",0.010064,28,0x0000,,0x8000,65.0,,,,,,AppInteraction6.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 17:33:18.281723",0.004579,28,0x4e11,,0x8000,248.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:18.291837",0.010114,28,0xec7f,,0x8000,116.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 17:33:18.302857",0.01102,28,0x1e15,,0x8000,26.0,,,,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 27, 2023 17:33:18.336780",0.033923,28,0xe1a6,,0x8000,178.0,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 27, 2023 17:33:18.342864",0.006084,28,0x3d95,,0x8000,99.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:18.346623",0.003759,28,0xa706,,0x8000,40.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:18.846516",0.499893,77,0xec7f,0xffff,0x8841,229.0,0xec7f,0xfffc,0x1209,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 27, 2023 17:33:19.826555",,53,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:19.828634",0.002079,5,,,0x0002,179.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:19.841633",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:19.843425",0.001792,5,,,0x0002,66.0,,,,,,AppInteraction6.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 17:33:21.034675",1.19125,77,0x711c,0xffff,0x8841,35.0,0x711c,0xfffc,0x1209,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:22.661853",1.627178,10,,,0x0803,211.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 17:33:22.672044",0.010191,28,0x1cd8,,0x8000,144.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 17:33:22.673531",0.001487,28,0x5bb9,,0x8002,32.0,,,,,,AppInteraction6.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 17:33:22.675345",0.001814,28,0x711c,,0x8000,36.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:22.684900",0.009555,28,0xec7f,,0x8000,117.0,,,,,,AppInteraction6.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 17:33:22.690060",,28,,,,,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:22.696640",0.00658,28,0x0000,,0x8000,67.0,,,,,,AppInteraction6.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 17:33:22.710365",0.013725,28,0x4e11,,0x8000,249.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 17:33:22.725382",0.015017,28,0x1e15,,0x8000,27.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:22.774663",0.049281,28,0xa706,,0x8000,41.0,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 27, 2023 17:33:22.781704",0.007041,28,0x3d95,,0x8000,100.0,,,,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 27, 2023 17:33:22.787579",0.005875,28,0xe1a6,,0x8000,180.0,,,,,,AppInteraction6.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 17:33:23.854836",1.067257,77,0x4e11,0xffff,0x8841,100.0,0x4e11,0xfffc,0x1209,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 17:33:25.357892",1.503056,68,0x1e15,0xffff,0x8841,28.0,0x1e15,0xfffc,0x1209,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:26.565627",,51,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.567629",0.002002,5,,,0x0002,68.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:26.585273",0.017644,55,0xec7f,0x0000,0x8861,230.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.587416",0.002143,5,,,0x0002,230.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:26.590632",0.003216,55,0xec7f,0x0000,0x8861,231.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.592775",0.002143,5,,,0x0002,231.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 17:33:26.599274",0.006499,74,0x5bb9,0xffff,0x8841,33.0,0x5bb9,0xfffc,0x1209,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:26.619713",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.621696",0.001983,5,,,0x0002,232.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:26.628089",,52,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.630136",0.002047,5,,,0x0002,233.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:26.643406",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.645216",0.00181,5,,,0x0002,69.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:26.651260",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.653069",0.001809,5,,,0x0002,70.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:26.676262",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.678232",0.00197,5,,,0x0002,71.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:26.680616",0.002384,55,0xec7f,0x0000,0x8861,234.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.682758",0.002142,5,,,0x0002,234.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:26.729667",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:26.731490",0.001823,5,,,0x0002,235.0,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:27.079568",0.348078,10,,,0x0803,211.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:27.082318",0.00275,28,0xa706,,0x8000,42.0,,,,,,AppInteraction6.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 17:33:27.088074",0.005756,28,0x5bb9,,0x8000,34.0,,,,,,AppInteraction6.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 17:33:27.091566",0.003492,28,0x711c,,0x8000,37.0,,,,,,AppInteraction6.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 17:33:27.094370",0.002804,28,0x1cd8,,0x8000,145.0,,,,,,AppInteraction6.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 17:33:27.096779",0.002409,28,0x4e11,,0x8000,250.0,,,,,,AppInteraction6.pcapng
Power Plug 1,Socket,"Oct 27, 2023 17:33:27.104227",0.007448,28,0x3d95,,0x8000,101.0,,,,,,AppInteraction6.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 17:33:27.137658",0.033431,28,0x0112,,0x8000,109.0,,,,,,AppInteraction6.pcapng
Smart Socket,Socket,"Oct 27, 2023 17:33:27.146177",0.008519,28,0xe1a6,,0x8000,181.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:27.150439",0.004262,28,0x0000,,0x8000,72.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:27.153055",0.002616,28,0xec7f,,0x8000,118.0,,,,,,AppInteraction6.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 17:33:27.182123",0.029068,28,0x1e15,,0x8000,29.0,,,,,,AppInteraction6.pcapng
Power Plug 2,Socket,"Oct 27, 2023 17:33:27.496131",0.314008,74,0xa706,0xffff,0x8841,43.0,0xa706,0xfffc,0x1209,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:28.221286",0.725155,77,0x0000,0xffff,0x8841,73.0,0x0000,0xfffc,0x1209,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:28.321424",,48,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.323329",0.001905,5,,,0x0002,74.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:28.331338",0.008009,55,0xec7f,0x0000,0x8861,236.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.333480",0.002142,5,,,0x0002,236.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:28.377597",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.379580",0.001983,5,,,0x0002,237.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:28.391984",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.393793",0.001809,5,,,0x0002,75.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:28.420142",,55,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.422271",0.002129,5,,,0x0002,76.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:28.435404",0.013133,55,0xec7f,0x0000,0x8861,238.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.437547",0.002143,5,,,0x0002,238.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:28.471068",0.033521,55,0xec7f,0x0000,0x8861,239.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.473211",0.002143,5,,,0x0002,239.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:28.481314",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.483297",0.001983,5,,,0x0002,240.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:28.496533",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.498342",0.001809,5,,,0x0002,77.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:28.514213",,57,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.516419",0.002206,5,,,0x0002,241.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:28.529931",,45,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.531740",0.001809,5,,,0x0002,78.0,,,,,,AppInteraction6.pcapng
Coordinator,Coordinator,"Oct 27, 2023 17:33:28.555222",,50,,,,,,,,,,AppInteraction6.pcapng
Unknown,Unknown,"Oct 27, 2023 17:33:28.557192",0.00197,5,,,0x0002,79.0,,,,,,AppInteraction6.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 17:33:28.561199",0.004007,55,0xec7f,0x0000,0x8861,242.0,0xec7f,0x0000,0x1a09,,,AppInteraction6.pcapng
