Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Smart Socket,Socket,"Oct 27, 2023 18:38:01.687318",,55,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:01.692719",0.005401,55,0x0258,0xffff,0xa831,191.0,,,,,,AppInteraction1.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 18:38:01.708662",,55,,,,,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:01.882933",,55,,,,,,,,,,AppInteraction1.pcapng
Power Plug 1,Socket,"Oct 27, 2023 18:38:01.902068",,55,,,,,,,,,,AppInteraction1.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:38:01.933256",,55,,,,,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.077268",0.144012,77,0x1cd8,0xffff,0x8841,140.0,0x1cd8,0xfffc,0x1209,,,AppInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 18:38:02.091732",,55,,,,,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.094090",,55,,,,,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:02.128679",,55,,,,,,,,,,AppInteraction1.pcapng
Power Plug 1,Socket,"Oct 27, 2023 18:38:02.147792",,55,,,,,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:02.158009",,55,,,,,,,,,,AppInteraction1.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 18:38:02.167536",,55,,,,,,,,,,AppInteraction1.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:38:02.179204",,55,,,,,,,,,,AppInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 18:38:02.201872",,55,,,,,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.387796",0.185924,55,0x1cd8,0x0000,0x8861,142.0,0x1cd8,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.389939",0.002143,5,,,0x0002,142.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.393045",0.003106,55,0x1cd8,0x0000,0x8861,143.0,0x1cd8,0x0000,0x1a09,,,AppInteraction1.pcapng
