Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.722994",,54,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.725063",0.002069,5,,,0x0002,168.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.726207",0.001144,63,0xa706,0x0000,0x8861,89.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.733929",,63,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.736328",0.002399,5,,,0x0002,89.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.739066",,63,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.744177",0.005111,63,0xa706,0x0000,0x8861,89.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.749144",,66,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.754358",0.005214,94,0xa706,0x0000,0x885e,90.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.759470",,66,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.764572",,66,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.769518",,63,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.773547",,54,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.779725",,63,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.782124",0.002399,5,,,0x0002,91.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.784835",,63,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.787234",0.002399,5,,,0x0002,91.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.788029",,52,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.793354",,66,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.795849",0.002495,5,,,0x0002,92.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.799851",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.801858",0.002007,5,,,0x0002,169.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.808703",,52,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.812012",,52,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.814310",,63,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:41.819411",,63,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.821810",0.002399,5,,,0x0002,93.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.824493",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.826284",0.001791,5,,,0x0002,170.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.835019",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.836811",0.001792,5,,,0x0002,170.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.853872",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.855652",0.00178,5,,,0x0002,170.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.857677",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.859470",0.001793,5,,,0x0002,170.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.864913",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.866705",0.001792,5,,,0x0002,171.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.868747",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.870540",0.001793,5,,,0x0002,171.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.872344",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.874135",0.001791,5,,,0x0002,171.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.875628",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.877419",0.001791,5,,,0x0002,171.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.883587",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.885378",0.001791,5,,,0x0002,172.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.889007",,45,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.893862",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.895655",0.001793,5,,,0x0002,172.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.897707",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.899500",0.001793,5,,,0x0002,172.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.910370",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.912162",0.001792,5,,,0x0002,173.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.913625",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.915416",0.001791,5,,,0x0002,173.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.917770",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.919561",0.001791,5,,,0x0002,173.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.920757",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.922543",0.001786,5,,,0x0002,173.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.932877",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.934669",0.001792,5,,,0x0002,174.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.936501",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.938294",0.001793,5,,,0x0002,174.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.944898",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.946682",0.001784,5,,,0x0002,174.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.950066",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.951858",0.001792,5,,,0x0002,174.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.957412",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.959204",0.001792,5,,,0x0002,175.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.962571",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.964362",0.001791,5,,,0x0002,175.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.966198",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.967990",0.001792,5,,,0x0002,175.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.969347",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.971140",0.001793,5,,,0x0002,175.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.976068",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.977853",0.001785,5,,,0x0002,176.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.979188",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.980971",0.001783,5,,,0x0002,176.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.982718",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.984512",0.001794,5,,,0x0002,176.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.985866",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.987656",0.00179,5,,,0x0002,176.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.993935",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:41.995717",0.001782,5,,,0x0002,177.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:41.998787",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.000578",0.001791,5,,,0x0002,177.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.003263",,45,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.010950",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.012740",0.00179,5,,,0x0002,177.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.022135",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.023923",0.001788,5,,,0x0002,178.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.026857",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.028648",0.001791,5,,,0x0002,178.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.031670",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.033464",0.001794,5,,,0x0002,178.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.035138",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.036929",0.001791,5,,,0x0002,178.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.050385",,45,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.054043",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.055836",0.001793,5,,,0x0002,179.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.058301",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.060095",0.001794,5,,,0x0002,179.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.062926",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.064710",0.001784,5,,,0x0002,179.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.070518",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.072309",0.001791,5,,,0x0002,180.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.073876",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.075667",0.001791,5,,,0x0002,180.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.078536",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.080330",0.001794,5,,,0x0002,180.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:42.083349",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:42.085143",0.001794,5,,,0x0002,180.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:42.532578",0.447435,74,0xa706,0xffff,0x8841,94.0,0xa706,0xfffc,0x1209,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:43.194708",0.66213,10,,,0x0803,211.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:43.203344",,28,,,,,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:54:43.205992",0.002648,28,0x1cd8,,0x8000,124.0,,,,,,AppInteraction3.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 18:54:43.210953",0.004961,28,0x711c,,0x8000,190.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:43.217638",0.006685,28,0xa706,,0x8000,95.0,,,,,,AppInteraction3.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:54:43.231724",0.014086,28,0xe1a6,,0x8000,99.0,,,,,,AppInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 18:54:43.235876",0.004152,28,0x0112,,0x8000,129.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 18:54:43.238961",0.003085,28,0xec7f,,0x8000,223.0,,,,,,AppInteraction3.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 18:54:43.282463",0.043502,28,0x1e15,,0x8000,174.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:43.295787",0.013324,28,0x0000,,0x8000,181.0,,,,,,AppInteraction3.pcapng
Power Plug 1,Socket,"Oct 27, 2023 18:54:43.307440",0.011653,28,0x3d95,,0x8000,163.0,,,,,,AppInteraction3.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 18:54:43.909729",0.602289,77,0x711c,0xffff,0x8841,191.0,0x711c,0xfffc,0x1209,,,AppInteraction3.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:54:44.975346",1.065617,77,0xe1a6,0xffff,0x8841,100.0,0xe1a6,0xfffc,0x1209,,,AppInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 18:54:45.008305",0.032959,77,0x0112,0xffff,0x8841,33.0,0x0112,0xfffc,0x1209,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:45.019377",0.011072,77,0x0000,0xffff,0x8841,182.0,0x0000,0xfffc,0x1209,,,AppInteraction3.pcapng
Power Plug 1,Socket,"Oct 27, 2023 18:54:45.788919",0.769542,77,0x3d95,0xffff,0x8841,164.0,0x3d95,0xfffc,0x1209,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 18:54:47.434710",1.645791,77,0xec7f,0xffff,0x8841,232.0,0xec7f,0xfffc,0x1209,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:47.550122",,60,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.552425",0.002303,5,,,0x0002,96.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:47.595277",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.597229",0.001952,5,,,0x0002,183.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:47.599196",,50,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:47.602213",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.604036",0.001823,5,,,0x0002,97.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:47.614416",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.616367",0.001951,5,,,0x0002,183.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.617158",0.000791,10,,,0x0803,211.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:47.618392",,50,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.620339",0.001947,5,,,0x0002,183.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:47.622887",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.624710",0.001823,5,,,0x0002,99.0,,,,,,AppInteraction3.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 18:54:47.627083",0.002373,28,0x711c,,0x8000,192.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:47.628154",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.629976",0.001822,5,,,0x0002,100.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:47.632643",,45,,,,,,,,,,AppInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:54:47.636089",0.003446,28,0x1cd8,,0x8000,125.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:47.641439",,45,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:47.643262",0.001823,5,,,0x0002,100.0,,,,,,AppInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 18:54:47.645491",0.002229,28,0xec7f,,0x8000,224.0,,,,,,AppInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 18:54:47.664246",0.018755,28,0x0112,,0x8000,130.0,,,,,,AppInteraction3.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 18:54:47.667815",0.003569,28,0x1e15,,0x8000,175.0,,,,,,AppInteraction3.pcapng
Power Plug 1,Socket,"Oct 27, 2023 18:54:47.688921",0.021106,28,0x3d95,,0x8000,165.0,,,,,,AppInteraction3.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 18:54:47.693033",0.004112,28,0x4e11,,0x8000,19.0,,,,,,AppInteraction3.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:54:47.706787",0.013754,28,0xe1a6,,0x8000,101.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:47.714840",0.008053,28,0x0000,,0x8000,184.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:47.733688",0.018848,28,0xa706,,0x8000,98.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:48.833571",,52,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:48.837934",,52,,,,,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:48.841888",,52,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:48.843985",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:48.846033",0.002048,5,,,0x0002,101.0,,,,,,AppInteraction3.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:54:48.846746",,52,,,,,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:48.848764",0.002018,5,,,0x0002,185.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:48.851805",0.003041,5,,,0x0002,152.0,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:48.853061",,52,,,,,,,,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:48.856568",0.003507,57,0xa706,0x0000,0x8861,103.0,0x5bb9,0x0000,0x1a09,,,AppInteraction3.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:54:48.861402",0.004834,57,0xa706,0x0000,0x8861,103.0,0x5bb9,0x0000,0x1a09,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:48.863609",0.002207,5,,,0x0002,103.0,,,,,,AppInteraction3.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 18:54:48.868008",0.004399,55,0x5bb9,0xa706,0x8861,153.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:48.870114",0.002106,5,,,0x0002,153.0,,,,,,AppInteraction3.pcapng
Unknown,Unknown,"Oct 27, 2023 18:54:48.873335",0.003221,55,,,,,,,,,,AppInteraction3.pcapng
