Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 28, 2023 13:29:06.738584",1.131151,74,0x0000,0xffff,0x8841,135,0x0000,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:06.790548",0.051964,74,0x4e11,0xffff,0x8841,106,0x4e11,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.762253",0.971705,74,0xe1a6,0xffff,0x8841,6,0xe1a6,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.795313",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.797392",0.002079,5,,,0x0002,177,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.802078",0.004686,57,0x1cd8,0x0000,0x8861,208,0xc31c,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.804285",0.002207,5,,,0x0002,208,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.849789",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.851867",0.002078,5,,,0x0002,209,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.900774",,48,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.902660",0.001886,5,,,0x0002,136,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.910261",,50,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:07.912244",0.001983,5,,,0x0002,62,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:08.642007",0.729763,71,0xa706,0xffff,0x8841,116,0xa706,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:08.712965",0.070958,74,0xec7f,0xffff,0x8841,53,0xec7f,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:09.473603",0.760638,74,0x3d95,0xffff,0x8841,58,0x3d95,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:09.908193",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:09.910272",0.002079,5,,,0x0002,178,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:09.914971",0.004699,57,0x1cd8,0x0000,0x8861,210,0xc31c,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:09.917177",0.002206,5,,,0x0002,210,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:09.961032",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:09.963111",0.002079,5,,,0x0002,211,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.010997",,48,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.012917",0.001920,5,,,0x0002,137,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.016858",0.003941,55,0x1cd8,0x0000,0x8861,212,0x1cd8,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.019000",0.002142,5,,,0x0002,212,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.065793",,50,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.067775",0.001982,5,,,0x0002,213,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.537255",0.469480,12,0x059b,0x5bb9,0x8863,30,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.538022",0.000767,5,,,0x0002,30,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.903542",0.365520,55,0x1cd8,0x0000,0x8861,214,0x1cd8,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.905685",0.002143,5,,,0x0002,214,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.943443",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:10.945490",0.002047,5,,,0x0002,215,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.132839",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.134950",0.002111,5,,,0x0002,62,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.331891",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.333971",0.002080,5,,,0x0002,252,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.336637",0.002666,57,0x1cd8,0x0000,0x8861,216,0x187a,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.338844",0.002207,5,,,0x0002,216,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.386592",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.388670",0.002078,5,,,0x0002,217,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.412322",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.414401",0.002079,5,,,0x0002,59,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.420085",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.422164",0.002079,5,,,0x0002,60,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.436356",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.438150",0.001794,5,,,0x0002,138,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.441963",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.443755",0.001792,5,,,0x0002,7,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.445176",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.446961",0.001785,5,,,0x0002,139,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.450699",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.452481",0.001782,5,,,0x0002,8,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.643784",0.191303,12,0x946e,0x0000,0x8863,63,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.644551",0.000767,5,,,0x0002,63,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:12.877988",0.233437,74,0x1cd8,0xffff,0x8841,218,0x1cd8,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.611701",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.613718",0.002017,5,,,0x0002,140,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.620990",,63,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.623389",0.002399,5,,,0x0002,9,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.645918",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.647924",0.002006,5,,,0x0002,141,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.651672",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.653687",0.002015,5,,,0x0002,10,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.659286",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.661067",0.001781,5,,,0x0002,142,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.665857",,63,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.668256",0.002399,5,,,0x0002,61,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.670815",,63,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.673214",0.002399,5,,,0x0002,61,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.675031",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.677112",0.002081,5,,,0x0002,143,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.684485",,66,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.686980",0.002495,5,,,0x0002,11,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.707774",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.709853",0.002079,5,,,0x0002,144,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.713611",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.715680",0.002069,5,,,0x0002,12,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.722896",,66,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.725391",0.002495,5,,,0x0002,62,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.726525",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.728317",0.001792,5,,,0x0002,145,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.732102",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.733893",0.001791,5,,,0x0002,13,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.742618",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.744729",0.002111,5,,,0x0002,146,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.749189",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.751270",0.002081,5,,,0x0002,197,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.753885",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.755676",0.001791,5,,,0x0002,147,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.758859",,66,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.761354",0.002495,5,,,0x0002,117,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.762455",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.764502",0.002047,5,,,0x0006,148,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.767849",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.769865",0.002016,5,,,0x0002,198,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.777129",,63,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.779528",0.002399,5,,,0x0002,118,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.796404",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.798189",0.001785,5,,,0x0002,149,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.801762",0.003573,45,0xe1a6,0x3d95,0x8861,14,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.803544",0.001782,5,,,0x0002,14,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.807158",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.808981",0.001823,5,,,0x0002,150,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.813839",0.004858,5,,,0x0002,199,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.820328",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.822151",0.001823,5,,,0x0002,151,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.825171",0.003020,45,0x5bb9,0xa706,0x8861,152,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:14.826964",0.001793,5,,,0x0002,200,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.465041",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.467120",0.002079,5,,,0x0002,179,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.471123",0.004003,57,0x1cd8,0x0000,0x8861,219,0xc31c,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.473330",0.002207,5,,,0x0002,219,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.518594",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.520673",0.002079,5,,,0x0002,220,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.566071",,48,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.567976",0.001905,5,,,0x0002,152,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.575129",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.577240",0.002111,5,,,0x0002,64,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.599804",0.022564,12,0x059b,0x5bb9,0x8863,31,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.601952",0.002148,55,0xec7f,0x0000,0x8861,54,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.604095",0.002143,5,,,0x0002,54,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.610074",0.005979,12,0x059b,0x5bb9,0x8863,31,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.612820",0.002746,55,0xec7f,0x0000,0x8861,54,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.614963",0.002143,5,,,0x0002,54,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.747906",0.132943,55,0xec7f,0x0000,0x8861,55,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.750049",0.002143,5,,,0x0002,55,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.762506",0.012457,55,0xec7f,0x0000,0x8861,56,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.764649",0.002143,5,,,0x0002,56,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.772708",,50,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.774691",0.001983,5,,,0x0002,57,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.781635",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.783682",0.002047,5,,,0x0002,58,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.791201",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.793247",0.002046,5,,,0x0002,59,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.804644",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.806453",0.001809,5,,,0x0002,153,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.812002",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.813811",0.001809,5,,,0x0002,154,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.817600",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.819410",0.001810,5,,,0x0002,155,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.834652",,50,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.836621",0.001969,5,,,0x0002,156,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.847345",,50,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.849315",0.001970,5,,,0x0002,157,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.851482",0.002167,55,0xec7f,0x0000,0x8861,60,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.853624",0.002142,5,,,0x0002,60,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.864868",0.011244,55,0xec7f,0x0000,0x8861,61,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.867011",0.002143,5,,,0x0002,61,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.900327",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.902150",0.001823,5,,,0x0002,62,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.915296",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:15.917118",0.001822,5,,,0x0002,63,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.052027",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.054106",0.002079,5,,,0x0002,180,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.057874",0.003768,57,0x1cd8,0x0000,0x8861,221,0xc31c,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.060081",0.002207,5,,,0x0002,221,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.080938",0.020857,12,0x946e,0x0000,0x8863,65,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.081705",0.000767,5,,,0x0002,65,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.106941",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.109019",0.002078,5,,,0x0002,222,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.593829",0.484810,55,0xec7f,0x0000,0x8861,64,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.598505",0.004676,55,0xec7f,0x0000,0x8861,64,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.600648",0.002143,5,,,0x0002,64,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.637451",,52,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.639498",0.002047,5,,,0x0002,65,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.654363",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.656173",0.001810,5,,,0x0002,158,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.678007",,50,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.679977",0.001970,5,,,0x0002,159,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.683311",0.003334,55,0xec7f,0x0000,0x8861,66,0xec7f,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.685454",0.002143,5,,,0x0002,66,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.734569",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.737646",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:16.739468",0.001822,5,,,0x0002,67,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.012368",0.272900,65,0x1e15,0xffff,0x8841,63,0x1e15,0xfffc,0x1209,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.412953",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.415032",0.002079,5,,,0x0002,63,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.415958",,53,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.418037",0.002079,5,,,0x0002,64,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.437332",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.439114",0.001782,5,,,0x0002,160,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.442807",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.444598",0.001791,5,,,0x0002,15,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.445356",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.447137",0.001781,5,,,0x0002,161,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.450889",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.452669",0.001780,5,,,0x0002,16,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.851356",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.871163",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.884267",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.889868",0.005601,54,0x4e11,0xffff,0x8841,107,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.895711",,51,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.898701",,51,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.900716",0.002015,5,,,0x0002,162,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.905758",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.909878",0.004120,55,0x1cd8,0x0000,0x8861,224,0x1cd8,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.912020",0.002142,5,,,0x0002,224,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.914587",0.002567,55,0x1cd8,0x0000,0x8861,225,0x1cd8,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.916729",0.002142,5,,,0x0002,225,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.920139",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.922459",,54,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.953862",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.955685",0.001823,5,,,0x0002,226,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.964320",,50,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.966303",0.001983,5,,,0x0002,227,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.980229",,57,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.982436",0.002207,5,,,0x0002,164,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.987083",0.004647,55,0x1cd8,0x0000,0x8861,228,0x1cd8,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:17.989226",0.002143,5,,,0x0002,228,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.005799",,59,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.008070",0.002271,5,,,0x0002,165,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.013506",0.005436,55,0x1cd8,0x0000,0x8861,229,0x1cd8,0x0000,0x1a09,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.015649",0.002143,5,,,0x0002,229,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.036235",,57,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.038441",0.002206,5,,,0x0002,230,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.071958",,45,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.073781",0.001823,5,,,0x0002,231,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.084684",,49,,,,,,,,,,physicalInteraction3.pcapng
"Oct 28, 2023 13:29:18.086636",0.001952,5,,,0x0002,166,,,,,,physicalInteraction3.pcapng
