Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,Philips Motion,Motion,2023-10-28 13:12:03.066654,50,0xec7f,0x059b,9.0,0x0000,0x059b,0.002015
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:12:03.079443,45,0x059b,0xec7f,167.0,0x059b,0x0000,0.006842
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:12:48.852878,52,0x059b,0xec7f,205.0,0x059b,0x0000,0.371634
Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,Philips Motion,Motion,2023-10-28 13:12:50.386851,50,0xec7f,0x059b,57.0,0x0000,0x059b,0.00197
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:12:50.410910,45,0x059b,0xec7f,212.0,0x059b,0x0000,0.005216
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:13:18.790415,53,0x059b,0xec7f,219.0,0x059b,0x0000,0.068925
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:13:22.260997,52,0x059b,0xec7f,225.0,0x059b,0x0000,1.770539
Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,Philips Motion,Motion,2023-10-28 13:13:23.791036,50,0xec7f,0x059b,72.0,0x0000,0x059b,0.000733
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:13:23.819184,45,0x059b,0xec7f,229.0,0x059b,0x0000,0.008581
Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,Philips Motion,Motion,2023-10-28 13:13:50.289890,50,0xec7f,0x059b,116.0,0x0000,0x059b,0.002644
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:14:05.731136,52,0x059b,0xec7f,244.0,0x059b,0x0000,0.226483
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:14:07.249259,45,0x059b,0xec7f,248.0,0x059b,0x0000,0.006046
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:14:20.115183,45,0x059b,0xec7f,0.0,0x059b,0x0000,0.007666
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:14:42.021964,45,0x059b,0xec7f,10.0,0x059b,0x0000,0.007984
Philips Motion,Motion,Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:14:48.449244,53,0x059b,0xec7f,13.0,0x059b,0x0000,1.409884
Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,Philips Motion,Motion,2023-10-28 13:14:50.010515,50,0xec7f,0x059b,92.0,0x0000,0x059b,0.002256
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,2023-10-28 13:12:04.757315,77,0xec7f,0xffff,12.0,0xec7f,0xfffc,0.193206
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:15.313724,48,0x0000,0xec7f,51.0,0x0000,0xec7f,0.023439
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:15.375842,55,0xec7f,0x0000,16.0,0xec7f,0x0000,0.008836
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:15.389646,50,0xec7f,0x0000,17.0,0xec7f,0x0000,0.006561
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:15.430902,45,0x0000,0xec7f,54.0,0x0000,0xec7f,0.008137
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:15.466203,50,0x0000,0xec7f,56.0,0x0000,0xec7f,0.013312
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:15.522224,45,0xec7f,0x0000,22.0,0xec7f,0x0000,0.035415
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:15.537979,45,0xec7f,0x0000,23.0,0xec7f,0x0000,0.013933
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:16.343814,55,0xec7f,0x0000,24.0,0xec7f,0x0000,0.467366
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:16.387587,52,0xec7f,0x0000,25.0,0xec7f,0x0000,0.04163
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:16.403350,45,0x0000,0xec7f,57.0,0x0000,0xec7f,0.013716
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:16.482949,45,0xec7f,0x0000,27.0,0xec7f,0x0000,0.044143
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:33.557934,55,0xec7f,0x0000,32.0,0xec7f,0x0000,0.010435
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:33.636011,45,0x0000,0xec7f,70.0,0x0000,0xec7f,0.019024
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:33.644759,50,0x0000,0xec7f,71.0,0x0000,0xec7f,0.006939
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:33.660318,50,0x0000,0xec7f,72.0,0x0000,0xec7f,0.01359
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:33.664117,55,0xec7f,0x0000,36.0,0xec7f,0x0000,0.001829
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:33.677020,55,0xec7f,0x0000,37.0,0xec7f,0x0000,0.01076
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:33.711684,45,0xec7f,0x0000,38.0,0xec7f,0x0000,0.032521
Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-28 13:12:34.525814,55,0xec7f,0x0000,40.0,0xec7f,0x0000,0.149347
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:34.612893,50,0x0000,0xec7f,74.0,0x0000,0xec7f,0.024028
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-28 13:12:35.226934,50,0x0000,0xec7f,75.0,0x0000,0xec7f,0.037073
