Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:39:41.000000,71,0xb1bf,0xffff,140.0,,,0.0
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:39:43.390701,59,0x4e08,0xff5f,221.0,,,0.769132
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,2023-11-28 16:39:43.714061,59,0x4308,0xffff,222.0,0x4308,0xfffc,0.32336
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:39:46.391299,59,0x4308,0xffff,225.0,,,0.293063
Unknown,Unknown,Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,,,2023-11-28 16:39:47.941321,12,0x4675,0xe1a6,14.0,,,0.016477
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:39:47.942056,5,0xe1a6,0x4675,14.0,,,0.000735
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:39:55.723236,59,0x4308,0xffff,231.0,,,0.60444
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:39:56.048479,59,0x4308,0xffff,232.0,,,0.325243
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:39:56.070503,71,0xb1bf,0xffff,141.0,,,0.022024
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:39:58.716179,59,0x4368,0xffff,235.0,,,2.645676
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:39:59.357094,59,0x4308,0xffff,237.0,,,0.59526
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:06.714418,21,0x15d1,,,,,0.379538
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:09.395782,58,0x1209,0xfc5f,103.0,,,0.419864
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:10.211495,5,,,135.0,,,0.006901
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,,,2023-11-28 16:40:10.299604,106,0xb1bf,0x0000,142.0,,,0.006837
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,2023-11-28 16:40:10.304642,66,0xb1bf,0x0000,142.0,0xb1bf,0x0000,0.005038
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:10.307136,5,0x0000,0xb1bf,142.0,,,0.002494
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:10.329784,5,,,82.0,,,0.006428
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,2023-11-28 16:40:10.351762,63,0xb1bf,0x0000,143.0,0xb1bf,0x0000,0.005021
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:10.354161,5,0x0000,0xb1bf,143.0,,,0.002399
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:10.399782,5,,,83.0,,,0.008838
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:10.403504,5,,,84.0,,,0.003722
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-11-28 16:40:11.011073,71,0xb1bf,0xffff,144.0,,,0.606415
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,,,2023-11-28 16:40:13.986563,53,0xb1bf,0x0000,145.0,,,0.370728
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:13.988642,5,0x0000,0xb1bf,145.0,,,0.002079
Unknown,Unknown,Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,2023-11-28 16:40:14.007439,45,0x711c,0xb1bf,85.0,0x0000,0xb1bf,0.002361
Unknown,Unknown,Unknown,Unknown,Philips Lamp 3,Bulb,Unknown,Unknown,,,2023-11-28 16:40:14.009230,5,0xb1bf,0x711c,85.0,,,0.001791
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-11-28 16:40:25.514535,101,,,136.0,,,2.649117
