Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-27 16:50:40.000000,77,0x4e11,0xffff,66.0,,,0.0
2023-10-27 16:50:40.298971,77,0x5bb9,0xffff,138.0,0x5bb9,0xfffc,0.298971
2023-10-27 16:50:41.569656,52,0x0000,0xe1a6,151.0,,,1.270685
2023-10-27 16:50:41.571674,5,0xe1a6,0x0000,151.0,,,0.002018
2023-10-27 16:50:41.578967,63,0xe1a6,0x0000,196.0,0xe1a6,0x0000,0.007293
2023-10-27 16:50:41.581366,5,0x0000,0xe1a6,196.0,,,0.002399
2023-10-27 16:50:41.605329,52,0x0000,0x3d95,152.0,,,0.023963
2023-10-27 16:50:41.607347,5,0x3d95,0x0000,152.0,,,0.002018
2023-10-27 16:50:41.614546,63,0x3d95,0x0000,220.0,,,0.007199
2023-10-27 16:50:41.616944,5,0x0000,0x3d95,220.0,,,0.002398
2023-10-27 16:50:41.618262,45,0x0000,0xe1a6,153.0,0x0000,0xe1a6,0.001318
2023-10-27 16:50:41.620053,5,0xe1a6,0x0000,153.0,,,0.001791
2023-10-27 16:50:41.639155,54,0x0000,0xe1a6,154.0,0x0000,0xe1a6,0.019102
2023-10-27 16:50:41.641235,5,0xe1a6,0x0000,154.0,,,0.00208
2023-10-27 16:50:41.648437,66,0xe1a6,0x0000,197.0,,,0.007202
2023-10-27 16:50:41.650931,5,0x0000,0xe1a6,197.0,,,0.002494
2023-10-27 16:50:41.659723,45,0x0000,0x3d95,155.0,,,0.008792
2023-10-27 16:50:41.661517,5,0x3d95,0x0000,155.0,,,0.001794
2023-10-27 16:50:41.678552,54,0x0000,0x3d95,156.0,0x0000,0x3d95,0.017035
2023-10-27 16:50:41.680631,5,0x3d95,0x0000,156.0,,,0.002079
2023-10-27 16:50:41.687764,66,0x3d95,0x0000,221.0,,,0.007133
2023-10-27 16:50:41.690259,5,0x0000,0x3d95,221.0,,,0.002495
2023-10-27 16:50:41.691965,54,0x0000,0xa706,157.0,,,0.001706
2023-10-27 16:50:41.694036,5,0xa706,0x0000,157.0,,,0.002071
2023-10-27 16:50:41.701609,66,0xa706,0x0000,55.0,0xa706,0x0000,0.007573
2023-10-27 16:50:41.704103,5,0x0000,0xa706,55.0,,,0.002494
2023-10-27 16:50:41.723378,45,0x0000,0xe1a6,158.0,0x0000,0xe1a6,0.019275
2023-10-27 16:50:41.731307,52,0x0000,0xa706,159.0,,,0.007929
2023-10-27 16:50:41.735119,52,0x0000,0xa706,159.0,,,0.003812
2023-10-27 16:50:41.738541,52,0x0000,0xa706,159.0,,,0.003422
2023-10-27 16:50:41.743118,52,0x0000,0xa706,159.0,,,0.004577
2023-10-27 16:50:41.749695,63,0xa706,0x0000,57.0,,,0.006577
2023-10-27 16:50:41.752093,5,0x0000,0xa706,57.0,,,0.002398
2023-10-27 16:50:41.754804,63,0xa706,0x0000,57.0,,,0.002711
2023-10-27 16:50:41.757203,5,0x0000,0xa706,57.0,,,0.002399
2023-10-27 16:50:41.758953,45,0x0000,0x3d95,160.0,0x0000,0x3d95,0.00175
2023-10-27 16:50:41.760734,5,0x3d95,0x0000,160.0,,,0.001781
2023-10-27 16:50:41.768911,45,0x0000,0xa706,161.0,0x0000,0xa706,0.008177
2023-10-27 16:50:41.773795,45,0x0000,0xa706,161.0,0x0000,0xa706,0.004884
2023-10-27 16:50:41.775589,5,0xa706,0x0000,161.0,,,0.001794
2023-10-27 16:50:41.780112,45,0x0000,0xa706,162.0,,,0.004523
2023-10-27 16:50:41.781907,5,0xa706,0x0000,162.0,,,0.001795
2023-10-27 16:50:41.787426,52,0x0000,0xa706,163.0,0x0000,0xa706,0.005519
2023-10-27 16:50:41.789442,5,0xa706,0x0000,163.0,,,0.002016
2023-10-27 16:50:42.216879,53,0xe1a6,0x0000,198.0,0xe1a6,0x0000,0.427437
2023-10-27 16:50:42.218958,5,0x0000,0xe1a6,198.0,,,0.002079
2023-10-27 16:50:42.231517,45,0x0000,0xe1a6,164.0,,,0.012559
2023-10-27 16:50:42.233309,5,0xe1a6,0x0000,164.0,,,0.001792
2023-10-27 16:50:42.344934,10,,0xffff,211.0,,,0.111625
2023-10-27 16:50:42.353595,28,0x5bb9,,139.0,,,0.008661
2023-10-27 16:50:42.356723,28,0xec7f,,160.0,,,0.003128
2023-10-27 16:50:42.359052,28,0x0000,,165.0,,,0.002329
2023-10-27 16:50:42.361066,28,0x1cd8,,51.0,,,0.002014
2023-10-27 16:50:42.363568,28,0x0112,,58.0,,,0.002502
2023-10-27 16:50:42.383097,28,0x4e11,,189.0,,,0.019529
2023-10-27 16:50:42.386667,28,0x1e15,,222.0,,,0.00357
2023-10-27 16:50:42.428673,28,0xe1a6,,199.0,,,0.042006
2023-10-27 16:50:42.430885,28,0xa706,,58.0,,,0.002212
2023-10-27 16:50:42.445606,28,0x3d95,,222.0,,,0.014721
2023-10-27 16:50:43.413047,48,0x0000,0xec7f,166.0,0x0000,0xec7f,0.967441
2023-10-27 16:50:43.414953,5,0xec7f,0x0000,166.0,,,0.001906
2023-10-27 16:50:43.443152,55,0xec7f,0x0000,169.0,,,0.028199
2023-10-27 16:50:43.445294,5,0x0000,0xec7f,169.0,,,0.002142
2023-10-27 16:50:43.453030,55,0xec7f,0x0000,170.0,,,0.007736
2023-10-27 16:50:43.455172,5,0x0000,0xec7f,170.0,,,0.002142
2023-10-27 16:50:43.463227,55,0xec7f,0x0000,171.0,,,0.008055
2023-10-27 16:50:43.465370,5,0x0000,0xec7f,171.0,,,0.002143
2023-10-27 16:50:43.485930,50,0xec7f,0x0000,172.0,,,0.02056
2023-10-27 16:50:43.487912,5,0x0000,0xec7f,172.0,,,0.001982
2023-10-27 16:50:43.498153,52,0xec7f,0x0000,173.0,,,0.010241
2023-10-27 16:50:43.500199,5,0x0000,0xec7f,173.0,,,0.002046
2023-10-27 16:50:43.502954,45,0x0000,0xec7f,167.0,0x0000,0xec7f,0.002755
2023-10-27 16:50:43.504763,5,0xec7f,0x0000,167.0,,,0.001809
2023-10-27 16:50:43.508295,52,0xec7f,0x0000,174.0,,,0.003532
2023-10-27 16:50:43.510341,5,0x0000,0xec7f,174.0,,,0.002046
2023-10-27 16:50:43.513347,52,0xec7f,0x0000,174.0,,,0.003006
2023-10-27 16:50:43.515393,5,0x0000,0xec7f,174.0,,,0.002046
2023-10-27 16:50:43.522303,45,0x0000,0xec7f,168.0,,,0.00691
2023-10-27 16:50:43.524112,5,0xec7f,0x0000,168.0,,,0.001809
2023-10-27 16:50:43.529720,45,0x0000,0xec7f,169.0,,,0.005608
2023-10-27 16:50:43.531529,5,0xec7f,0x0000,169.0,,,0.001809
2023-10-27 16:50:43.551748,50,0x0000,0xec7f,170.0,,,0.020219
2023-10-27 16:50:43.553718,5,0xec7f,0x0000,170.0,,,0.00197
2023-10-27 16:50:43.561044,50,0x0000,0xec7f,171.0,0x0000,0xec7f,0.007326
2023-10-27 16:50:43.563013,5,0xec7f,0x0000,171.0,,,0.001969
2023-10-27 16:50:43.569217,55,0xec7f,0x0000,175.0,,,0.006204
2023-10-27 16:50:43.571360,5,0x0000,0xec7f,175.0,,,0.002143
2023-10-27 16:50:43.578460,55,0xec7f,0x0000,176.0,,,0.0071
2023-10-27 16:50:43.580603,5,0x0000,0xec7f,176.0,,,0.002143
2023-10-27 16:50:43.618072,45,0xec7f,0x0000,177.0,0xec7f,0x0000,0.037469
2023-10-27 16:50:43.619895,5,0x0000,0xec7f,177.0,,,0.001823
2023-10-27 16:50:43.625687,45,0xec7f,0x0000,178.0,0xec7f,0x0000,0.005792
2023-10-27 16:50:43.627510,5,0x0000,0xec7f,178.0,,,0.001823
2023-10-27 16:50:44.439766,55,0xec7f,0x0000,179.0,,,0.812256
2023-10-27 16:50:44.441909,5,0x0000,0xec7f,179.0,,,0.002143
2023-10-27 16:50:44.474139,77,0xec7f,0xffff,180.0,,,0.03223
2023-10-27 16:50:44.483414,52,0xec7f,0x0000,181.0,0xec7f,0x0000,0.009275
2023-10-27 16:50:44.485461,5,0x0000,0xec7f,181.0,,,0.002047
2023-10-27 16:50:44.500070,45,0x0000,0xec7f,172.0,,,0.014609
2023-10-27 16:50:44.501879,5,0xec7f,0x0000,172.0,,,0.001809
2023-10-27 16:50:44.525127,50,0x0000,0xec7f,173.0,,,0.023248
2023-10-27 16:50:44.527097,5,0xec7f,0x0000,173.0,,,0.00197
2023-10-27 16:50:44.529737,55,0xec7f,0x0000,182.0,0xec7f,0x0000,0.00264
2023-10-27 16:50:44.531880,5,0x0000,0xec7f,182.0,,,0.002143
2023-10-27 16:50:44.576449,77,0xe1a6,0xffff,200.0,,,0.044569
2023-10-27 16:50:44.581311,45,0xec7f,0x0000,183.0,0xec7f,0x0000,0.004862
2023-10-27 16:50:44.583133,5,0x0000,0xec7f,183.0,,,0.001822
2023-10-27 16:50:44.984724,77,0x3d95,0xffff,223.0,0x3d95,0xfffc,0.401591
2023-10-27 16:50:44.994530,48,0x0000,0xe1a6,174.0,0x0000,0x1e15,0.009806
2023-10-27 16:50:44.996419,5,0xe1a6,0x0000,174.0,,,0.001889
2023-10-27 16:50:45.000045,48,0xe1a6,0x1e15,201.0,0x0000,0x1e15,0.003626
2023-10-27 16:50:45.001922,5,0x1e15,0xe1a6,201.0,,,0.001877
2023-10-27 16:50:45.009281,50,0x1e15,0x0000,223.0,,,0.007359
2023-10-27 16:50:45.011264,5,0x0000,0x1e15,223.0,,,0.001983
2023-10-27 16:50:45.379344,52,0x1e15,0x0000,224.0,0x1e15,0x0000,0.36808
2023-10-27 16:50:45.381391,5,0x0000,0x1e15,224.0,,,0.002047
2023-10-27 16:50:45.395978,45,0x0000,0xe1a6,175.0,,,0.014587
2023-10-27 16:50:45.397772,5,0xe1a6,0x0000,175.0,,,0.001794
2023-10-27 16:50:45.401679,45,0xe1a6,0x1e15,202.0,0x0000,0x1e15,0.003907
2023-10-27 16:50:45.403472,5,0x1e15,0xe1a6,202.0,,,0.001793
2023-10-27 16:50:45.773306,108,0x712c,0xffff,136.0,,,0.369834
2023-10-27 16:50:46.769150,10,,0xffff,211.0,,,0.995844
2023-10-27 16:50:46.779970,28,0x711c,,137.0,,,0.01082
2023-10-27 16:50:46.784623,28,0x5bb9,,140.0,,,0.004653
2023-10-27 16:50:46.786094,28,0x3d95,,224.0,,,0.001471
2023-10-27 16:50:46.788997,28,0x1cd8,,52.0,,,0.002903
2023-10-27 16:50:46.798438,28,0x0112,,59.0,,,0.009441
2023-10-27 16:50:46.829954,28,0xa706,,59.0,,,0.031516
2023-10-27 16:50:46.835243,28,0xec7f,,161.0,,,0.005289
2023-10-27 16:50:46.841219,28,0x0000,,176.0,,,0.005976
2023-10-27 16:50:46.869384,28,0x4e11,,190.0,,,0.028165
2023-10-27 16:50:46.871032,28,0xe1a6,,203.0,,,0.001648
2023-10-27 16:50:46.880817,28,0x1e15,,225.0,,,0.009785
2023-10-27 16:50:46.980585,48,0x0000,0x711c,177.0,,,0.099768
2023-10-27 16:50:46.982504,5,0x711c,0x0000,177.0,,,0.001919
2023-10-27 16:50:46.986423,55,0x711c,0x0000,138.0,0x711c,0x0000,0.003919
2023-10-27 16:50:46.988566,5,0x0000,0x711c,138.0,,,0.002143
2023-10-27 16:50:47.035446,50,0x711c,0x0000,139.0,,,0.04688
2023-10-27 16:50:47.037428,5,0x0000,0x711c,139.0,,,0.001982
2023-10-27 16:50:47.101792,55,0x7d1c,0x0000,140.0,,,0.064364
2023-10-27 16:50:47.103935,5,0x0000,0x7d1c,140.0,,,0.002143
2023-10-27 16:50:47.106685,55,0x711c,0x0000,141.0,0x711c,0x0000,0.00275
2023-10-27 16:50:47.108828,5,0x0000,0x711c,141.0,,,0.002143
2023-10-27 16:50:47.138878,52,0x711c,0x0000,142.0,,,0.03005
2023-10-27 16:50:47.140924,5,0x0000,0x711c,142.0,,,0.002046
2023-10-27 16:50:47.145475,52,0x711c,0x0000,143.0,0x711c,0x0000,0.004551
2023-10-27 16:50:47.147522,5,0x0000,0x711c,143.0,,,0.002047
2023-10-27 16:50:47.217924,53,0xe1a6,0x0000,204.0,0xe1a6,0x0000,0.070402
2023-10-27 16:50:47.220002,5,0x0000,0xe1a6,204.0,,,0.002078
2023-10-27 16:50:47.220934,53,0xe1a6,0x0000,205.0,,,0.000932
2023-10-27 16:50:47.223012,5,0x0000,0xe1a6,205.0,,,0.002078
2023-10-27 16:50:47.243539,45,0x0000,0xe1a6,178.0,0x0000,0xe1a6,0.020527
2023-10-27 16:50:47.245331,5,0xe1a6,0x0000,178.0,,,0.001792
2023-10-27 16:50:47.251711,45,0x0000,0xe1a6,179.0,0x0000,0xe1a6,0.00638
2023-10-27 16:50:47.253503,5,0xe1a6,0x0000,179.0,,,0.001792
2023-10-27 16:50:48.113893,55,0x711c,0x0000,144.0,0x711c,0x0000,0.86039
2023-10-27 16:50:48.116035,5,0x0000,0x711c,144.0,,,0.002142
2023-10-27 16:50:48.152843,52,0x711c,0x0000,145.0,,,0.036808
2023-10-27 16:50:48.154890,5,0x0000,0x711c,145.0,,,0.002047
2023-10-27 16:50:48.160513,68,0x1e15,0xffff,226.0,0x1e15,0xfffc,0.005623
2023-10-27 16:50:48.242148,77,0x0000,0xffff,180.0,0x0000,0xfffc,0.081635
2023-10-27 16:50:48.805716,77,0x1cd8,0xffff,53.0,0x1cd8,0xfffc,0.563568
2023-10-27 16:50:48.941229,48,0x0000,0x1cd8,181.0,0x0000,0x1cd8,0.135513
2023-10-27 16:50:48.943148,5,0x1cd8,0x0000,181.0,,,0.001919
2023-10-27 16:50:48.948370,55,0x1cd8,0x0000,54.0,,,0.005222
2023-10-27 16:50:48.950513,5,0x0000,0x1cd8,54.0,,,0.002143
2023-10-27 16:50:48.995465,50,0x1cd8,0x0000,55.0,,,0.044952
2023-10-27 16:50:48.997447,5,0x0000,0x1cd8,55.0,,,0.001982
2023-10-27 16:50:49.585839,55,0x1cd8,0x0000,56.0,0x1cd8,0x0000,0.588392
2023-10-27 16:50:49.587982,5,0x0000,0x1cd8,56.0,,,0.002143
2023-10-27 16:50:49.595915,55,0x1cd8,0x0000,57.0,,,0.007933
2023-10-27 16:50:49.598057,5,0x0000,0x1cd8,57.0,,,0.002142
2023-10-27 16:50:49.623334,52,0x1cd8,0x0000,58.0,0x1cd8,0x0000,0.025277
2023-10-27 16:50:49.625381,5,0x0000,0x1cd8,58.0,,,0.002047
2023-10-27 16:50:49.629360,52,0x1cd8,0x0000,59.0,0x1cd8,0x0000,0.003979
2023-10-27 16:50:49.631406,5,0x0000,0x1cd8,59.0,,,0.002046
2023-10-27 16:50:50.597899,55,0x1cd8,0x0000,60.0,0x1cd8,0x0000,0.966493
2023-10-27 16:50:50.600042,5,0x0000,0x1cd8,60.0,,,0.002143
2023-10-27 16:50:50.637945,52,0x1cd8,0x0000,61.0,0x1cd8,0x0000,0.037903
2023-10-27 16:50:50.639992,5,0x0000,0x1cd8,61.0,,,0.002047
2023-10-27 16:50:50.933328,53,0x3d95,0x0000,225.0,0x3d95,0x0000,0.293336
2023-10-27 16:50:50.935407,5,0x0000,0x3d95,225.0,,,0.002079
2023-10-27 16:50:50.936339,53,0x3d95,0x0000,226.0,0x3d95,0x0000,0.000932
2023-10-27 16:50:50.938418,5,0x0000,0x3d95,226.0,,,0.002079
2023-10-27 16:50:50.957719,45,0x0000,0x3d95,182.0,,,0.019301
2023-10-27 16:50:50.959512,5,0x3d95,0x0000,182.0,,,0.001793
2023-10-27 16:50:50.965490,45,0x0000,0x3d95,183.0,0x0000,0x3d95,0.005978
2023-10-27 16:50:50.967284,5,0x3d95,0x0000,183.0,,,0.001794
2023-10-27 16:50:51.191284,10,,0xffff,211.0,,,0.224
2023-10-27 16:50:51.197519,28,0x711c,,146.0,,,0.006235
2023-10-27 16:50:51.199570,28,0x1cd8,,62.0,,,0.002051
2023-10-27 16:50:51.203164,28,0x5bb9,,141.0,,,0.003594
2023-10-27 16:50:51.235893,28,0x0112,,60.0,,,0.032729
2023-10-27 16:50:51.259457,28,0x0000,,184.0,,,0.023564
2023-10-27 16:50:51.261911,28,0x1e15,,227.0,,,0.002454
2023-10-27 16:50:51.266052,28,0xa706,,60.0,,,0.004141
2023-10-27 16:50:51.289126,107,,,191.0,,,0.023074
2023-10-27 16:50:51.297191,28,0x3d95,,227.0,,,0.008065
2023-10-27 16:50:51.302472,28,0xec7f,,162.0,,,0.005281
2023-10-27 16:50:51.662445,48,0x0000,0xe1a6,185.0,0x0000,0x1e15,0.359973
2023-10-27 16:50:51.664329,5,0xe1a6,0x0000,185.0,,,0.001884
2023-10-27 16:50:51.668052,48,0xe1a6,0x1e15,207.0,0x0000,0x1e15,0.003723
2023-10-27 16:50:51.669934,5,0x1e15,0xe1a6,207.0,,,0.001882
