Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-27 18:36:30.000000,77,0xe1a6,0xffff,7.0,,,0.0
2023-10-27 18:36:30.056244,74,0x0112,0xffff,150.0,0x0112,0xfffc,0.056244
2023-10-27 18:36:30.648167,77,0x3d95,0xffff,123.0,,,0.591923
2023-10-27 18:36:31.011534,68,0x1e15,0xffff,120.0,,,0.363367
2023-10-27 18:36:31.195356,10,,0xffff,211.0,,,0.183822
2023-10-27 18:36:31.201213,28,0x1cd8,,233.0,,,0.005857
2023-10-27 18:36:31.205221,28,0x5bb9,,227.0,,,0.004008
2023-10-27 18:36:31.208051,28,0x3d95,,124.0,,,0.00283
2023-10-27 18:36:31.211890,28,0x711c,,249.0,,,0.003839
2023-10-27 18:36:31.217211,28,0xe1a6,,8.0,,,0.005321
2023-10-27 18:36:31.257216,28,0xa706,,223.0,,,0.040005
2023-10-27 18:36:31.258632,28,0x0000,,11.0,,,0.001416
2023-10-27 18:36:31.266453,28,0xec7f,,148.0,,,0.007821
2023-10-27 18:36:31.300748,28,0x4e11,,31.0,,,0.034295
2023-10-27 18:36:31.304070,28,0x1e15,,121.0,,,0.003322
2023-10-27 18:36:35.371795,77,0x711c,0xffff,250.0,,,4.067725
2023-10-27 18:36:35.612972,10,,0xffff,211.0,,,0.241177
2023-10-27 18:36:35.618555,28,0x1cd8,,234.0,,,0.005583
2023-10-27 18:36:35.620537,28,0x5bb9,,228.0,,,0.001982
2023-10-27 18:36:35.627725,28,0x711c,,251.0,,,0.007188
2023-10-27 18:36:35.635074,28,0xec7f,,149.0,,,0.007349
2023-10-27 18:36:35.638019,28,0x0112,,144.0,,,0.002945
2023-10-27 18:36:35.640123,28,0xa706,,224.0,,,0.002104
2023-10-27 18:36:35.666664,28,0x3d95,,125.0,,,0.026541
2023-10-27 18:36:35.675067,28,0x0000,,12.0,,,0.008403
2023-10-27 18:36:35.685945,28,0x4e11,,32.0,,,0.010878
2023-10-27 18:36:35.704564,28,0x1e15,,122.0,,,0.018619
2023-10-27 18:36:35.711819,28,0xe1a6,,9.0,,,0.007255
2023-10-27 18:36:38.558184,77,0xec7f,0xffff,80.0,0xec7f,0xfffc,2.846365
2023-10-27 18:36:39.627097,74,0x4e11,0xffff,169.0,,,1.068913
2023-10-27 18:36:39.785760,77,0x0000,0xffff,13.0,0x0000,0xfffc,0.158663
2023-10-27 18:36:40.034695,10,,0xffff,211.0,,,0.248935
2023-10-27 18:36:40.037368,28,0xa706,,225.0,,,0.002673
2023-10-27 18:36:40.041977,28,0x5bb9,,229.0,,,0.004609
2023-10-27 18:36:40.043470,28,0x711c,,252.0,,,0.001493
2023-10-27 18:36:40.049022,28,0x0112,,145.0,,,0.005552
2023-10-27 18:36:40.052756,28,0x1cd8,,235.0,,,0.003734
2023-10-27 18:36:40.067405,28,0x1e15,,123.0,,,0.014649
2023-10-27 18:36:40.073348,28,0x3d95,,126.0,,,0.005943
2023-10-27 18:36:40.092542,28,0xec7f,,150.0,,,0.019194
