Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Button,Button,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,1.651556,,1.651556,1.651556,1.651556,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,1.651556,,1.651556,1.651556,1.651556,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,1.651556,,1.651556,1.651556,1.651556,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,1.651556,,1.651556,1.651556,1.651556,,,0.0,,,,,,,,,,,,,,,,,
Aqara Button,Button,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,53.0,0.0,53.0,53.0,53.0,,,0.0,2.0,1.651556,,1.651556,1.651556,1.651556,,,0.0,53.0,0.0,53,53,53.0,,,0.0,2,1.651556,,1.651556,1.651556,1.651556,,,0.0,,,,,,,,,,,,,,,,,
Aqara Door 1,Door,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,57.0,5.773502691896258,62.0,52.0,57.0,-6.0,0.0,5.0,4.0,1.3376103333333333,1.2502316640456415,2.487172,0.006549,1.51911,,-0.6395098010929324,0.8873742222222223,57.0,5.773502691896258,62,52,57.0,-6.0,0.0,5.0,4,1.3376103333333333,1.2502316640456415,2.487172,0.006549,1.51911,,-0.6395098010929324,0.8873742222222223,,,,,,,,,,,,,,,,,
Aqara Door 1,Door,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,58.666666666666664,5.773502691896258,62.0,52.0,62.0,,-1.7320508075688732,4.4444444444444455,3.0,1.2468605000000001,1.7540653448673171,2.487172,0.006549,1.2468605000000001,,,1.2403115000000002,58.666666666666664,5.773502691896258,62,52,62.0,,-1.7320508075688732,4.4444444444444455,3,1.2468605000000001,1.7540653448673171,2.487172,0.006549,1.2468605000000001,,,1.2403115000000002,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,69.5,6.363961030678928,74,65,69.5,,,4.5,2,2.85011,,2.85011,2.85011,2.85011,,,0.0,69.5,6.363961030678928,74.0,65.0,69.5,,,4.5,2.0,2.85011,,2.85011,2.85011,2.85011,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,74.0,0.0,74,74,74.0,,,0.0,2,2.243417,,2.243417,2.243417,2.243417,,,0.0,74.0,0.0,74.0,74.0,74.0,,,0.0,2.0,2.243417,,2.243417,2.243417,2.243417,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,74.0,0.0,74,74,74.0,,,0.0,2,2.243417,,2.243417,2.243417,2.243417,,,0.0,74.0,0.0,74.0,74.0,74.0,,,0.0,2.0,2.243417,,2.243417,2.243417,2.243417,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,74.0,0.0,74,74,74.0,,,0.0,2,3.191095,,3.191095,3.191095,3.191095,,,0.0,74.0,0.0,74.0,74.0,74.0,,,0.0,2.0,3.191095,,3.191095,3.191095,3.191095,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,74.0,0.0,74,74,74.0,,,0.0,2,3.191095,,3.191095,3.191095,3.191095,,,0.0,74.0,0.0,74.0,74.0,74.0,,,0.0,2.0,3.191095,,3.191095,3.191095,3.191095,,,0.0
