Device_ID,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT
0,24190294147,2401040716,18307269067,28192605840,24232657585,23647626981,10148407891,2471379346,4685418868,6883160495,9568304167,6900526014,6690879385,6721401253,12133638663,20747925934,11939309264,8544676770,8964369229,9019431321,5425221847,6589538865,4437470190,19654323633,9448499171,4666137309,122787845,8443293834,375729428,6392591,100122107,3894419145,11831907984,198539036,17360709912,4964139990,16152013762,20263435447,16637346999,7272321188,27039940710,5237166233,4178887098,6342729251,8592283276,6297266503,6195098879,6330851341,3423126659,8816343768,10952613322
0,20401452895,10423008735,17487540601,20263435447,20977524477,10748921355,16367245315,9666960030,3123612578,7072492601,9226738776,6658731669,7005284580,7072492601,6151399861,5177161158,11610054694,8236923581,7234572805,7730941132,5425221847,8001582907,4550893610,19048839808,6779875849,848388601,299875204,8561057098,502525023,78415786,294076719,2928021075,8635438886,319297878,0,0,0,0,0,5541893285,19913836056,0,0,0,0,0,0,0,3070945589,4111261825,0
0,20401452895,10423008735,17487540601,20263435447,20977524477,10748921355,16367245315,9666960030,3123612578,7072492601,9226738776,6658731669,7005284580,7072492601,6151399861,5177161158,11610054694,8236923581,7234572805,7730941132,5425221847,8001582907,4550893610,19048839808,6779875849,848388601,299875204,8561057098,502525023,78415786,294076719,2928021075,8635438886,319297878,0,0,0,0,0,5541893285,19913836056,0,0,0,0,0,0,0,3070945589,4111261825,0
0,20401452895,10423008735,17487540601,20263435447,20977524477,10748921355,16367245315,9666960030,3123612578,7072492601,9226738776,6658731669,7005284580,7072492601,6151399861,5177161158,11610054694,8236923581,7234572805,7730941132,5425221847,8001582907,4550893610,19048839808,6779875849,848388601,299875204,8561057098,502525023,78415786,294076719,2928021075,8635438886,319297878,0,0,0,0,0,5541893285,19913836056,0,0,0,0,0,0,0,3070945589,4111261825,0
0,20401452895,10423008735,17487540601,20263435447,20977524477,10748921355,16367245315,9666960030,3123612578,7072492601,9226738776,6658731669,7005284580,7072492601,6151399861,5177161158,11610054694,8236923581,7234572805,7730941132,5425221847,8001582907,4550893610,19048839808,6779875849,848388601,299875204,8561057098,502525023,78415786,294076719,2928021075,8635438886,319297878,0,0,0,0,0,5541893285,19913836056,0,0,0,0,0,0,0,3070945589,4111261825,0
0,20401452895,10423008735,17487540601,20263435447,20977524477,10748921355,16367245315,9666960030,3123612578,7072492601,9226738776,6658731669,7005284580,7072492601,6151399861,5177161158,11610054694,8236923581,7234572805,7730941132,5425221847,8001582907,4550893610,19048839808,6779875849,848388601,299875204,8561057098,502525023,78415786,294076719,2928021075,8635438886,319297878,0,0,0,0,0,5541893285,19913836056,0,0,0,0,0,0,0,3070945589,4111261825,0
0,0,0,0,0,0,10748921355,16057555731,0,0,0,0,0,0,0,6151399861,5177161158,0,6589538865,0,3006477107,11754647336,6589538865,5541893285,15118574475,0,0,34359738367,0,33363769600,34359738367,34359738367,2928021075,4453871534,0,0,0,0,0,0,5541893285,19913836056,0,0,0,0,0,0,0,3070945589,4111261825,0
0,24044569484,2613858211,18307269067,28192605840,24232657585,8867860118,16209359718,2942118270,5466322013,6894599040,9480404672,6842272115,6690286921,6724882809,7980780923,17173226985,11881632431,10220509260,8128984031,9019431321,5425221847,8472264255,4667813242,18413442851,8501134125,5090331610,159571875,8458230610,395182010,26732654,77393505,3180875138,11294951694,234011120,18084072825,5593154954,16152013762,20263435447,17903232097,3822532343,23048423409,6546457792,4178887098,6442724520,8804213279,6749090108,6237674693,6420219191,5663420634,14478345037,11117315501
0,24044569484,2613858211,18307269067,28192605840,24232657585,8867860118,16209359718,2942118270,5466322013,6894599040,9480404672,6842272115,6690286921,6724882809,7980780923,17173226985,11881632431,10220509260,8128984031,9019431321,5425221847,8472264255,4667813242,18413442851,8501134125,5090331610,159571875,8458230610,395182010,26732654,77393505,3180875138,11294951694,234011120,18084072825,5593154954,16152013762,20263435447,17903232097,3822532343,23048423409,6546457792,4178887098,6442724520,8804213279,6749090108,6237674693,6420219191,5663420634,14478345037,11117315501
0,24044569484,2613858211,18307269067,28192605840,24232657585,8867860118,16209359718,2942118270,5466322013,6894599040,9480404672,6842272115,6690286921,6724882809,7980780923,17173226985,11881632431,10220509260,8128984031,9019431321,5425221847,8472264255,4667813242,18413442851,8501134125,5090331610,159571875,8458230610,395182010,26732654,77393505,3180875138,11294951694,234011120,18084072825,5593154954,16152013762,20263435447,17903232097,3822532343,23048423409,6546457792,4178887098,6442724520,8804213279,6749090108,6237674693,6420219191,5663420634,14478345037,11117315501
