Device_ID,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT
0,0,0,0,0,0,5629499534213129,7542744160931487,0,0,0,0,0,0,0,3149802825797991,2622193586347270,0,1266072184401345,2786460106730026,2292741628479525,2844378712023471,0,2490469840020539,11603318139337070,3502799710177053,1910618023732937,104402618073570,4777177959990980,436352785253528,17535353826588,43968400953241,5356451145331651,10339821472955276,211248674676050,11162768307157640,3430962990987776,9945449177109846,10623876044053478,10623876044053478,2490469840020539,11396837554838374,4356423168959697,2953180083521636,3369336489740397,4705383519600741,3542373643750724,3298306702419067,3322193050511566,6083424127799362,10985101677855248,5873943452042234
0,12240552833365964,759365250176574,9945449177109846,12240552833365964,12240552833365964,5629499534213129,7542744160931487,1000799917193443,1318126720205998,3583768000288750,0,3266824904509938,3583768000288750,3583768000288750,3149802825797991,2622193586347270,5994950075510229,2532144368802683,3217526985413467,2292741628479525,2844378712023471,3880024294349966,2905548146690632,7052488387956129,3502799710177053,272945431961848,57162915117963,4667840205115160,88205524894232,21658599776704,57162915117963,2120166231030156,2330144090415426,82195158507433,0,0,0,0,0,2905548146690632,8190763692987920,0,0,0,0,0,0,0,2408176761279796,2708636153090680,0
0,12240552833365964,759365250176574,9945449177109846,12240552833365964,12240552833365964,5629499534213129,7542744160931487,1000799917193443,1318126720205998,3583768000288750,0,3266824904509938,3583768000288750,3583768000288750,3149802825797991,2622193586347270,5994950075510229,2532144368802683,3217526985413467,2292741628479525,2844378712023471,3880024294349966,2905548146690632,7052488387956129,3502799710177053,272945431961848,57162915117963,4667840205115160,88205524894232,21658599776704,57162915117963,2120166231030156,2330144090415426,82195158507433,0,0,0,0,0,2905548146690632,8190763692987920,0,0,0,0,0,0,0,2408176761279796,2708636153090680,0
0,12240552833365964,759365250176574,9945449177109846,12240552833365964,12240552833365964,5629499534213129,7542744160931487,1000799917193443,1318126720205998,3583768000288750,0,3266824904509938,3583768000288750,3583768000288750,3149802825797991,2622193586347270,5994950075510229,2532144368802683,3217526985413467,2292741628479525,2844378712023471,3880024294349966,2905548146690632,7052488387956129,3502799710177053,272945431961848,57162915117963,4667840205115160,88205524894232,21658599776704,57162915117963,2120166231030156,2330144090415426,82195158507433,0,0,0,0,0,2905548146690632,8190763692987920,0,0,0,0,0,0,0,2408176761279796,2708636153090680,0
0,12240552833365964,759365250176574,9945449177109846,12240552833365964,12240552833365964,5629499534213129,7542744160931487,1000799917193443,1318126720205998,3583768000288750,0,3266824904509938,3583768000288750,3583768000288750,3149802825797991,2622193586347270,5994950075510229,2532144368802683,3217526985413467,2292741628479525,2844378712023471,3880024294349966,2905548146690632,7052488387956129,3502799710177053,272945431961848,57162915117963,4667840205115160,88205524894232,21658599776704,57162915117963,2120166231030156,2330144090415426,82195158507433,0,0,0,0,0,2905548146690632,8190763692987920,0,0,0,0,0,0,0,2408176761279796,2708636153090680,0
0,12240552833365964,759365250176574,9945449177109846,12240552833365964,12240552833365964,5629499534213129,7542744160931487,1000799917193443,1318126720205998,3583768000288750,0,3266824904509938,3583768000288750,3583768000288750,3149802825797991,2622193586347270,5994950075510229,2532144368802683,3217526985413467,2292741628479525,2844378712023471,3880024294349966,2905548146690632,7052488387956129,3502799710177053,272945431961848,57162915117963,4667840205115160,88205524894232,21658599776704,57162915117963,2120166231030156,2330144090415426,82195158507433,0,0,0,0,0,2905548146690632,8190763692987920,0,0,0,0,0,0,0,2408176761279796,2708636153090680,0
0,14781044930857012,3549451337176825,12572548959742634,13395321968589168,14781044930857012,9007199254741006,6550048812045149,3402719718457708,2636253440411997,3885066255877930,5179491500414500,3972353373220260,3624667434739469,3778925833497913,5373393551087522,9578677735396900,6392954061654592,4819585710368142,5536422846272177,6878224885438576,2844378712023471,3880024294349966,3095873208758096,11116714559146732,6085313683350099,4094181479427723,250893623780949,5270024113894591,2207335794518730,9402345759846,56902261978497,7993726498098078,12538810803631230,686745375824790,11797891331530402,3392732353934841,10320749146057386,10623876044053478,11778645179276682,2911648519166827,9000953994788230,3811870272839734,3839134108578127,3576381854478962,5317168809632402,5034640626784236,3292318307881152,3363775661981168,7047800085951525,11775434140703052,6341908718240028
0,14781044930857012,3549451337176825,12572548959742634,13395321968589168,14781044930857012,9007199254741006,6550048812045149,3402719718457708,2636253440411997,3885066255877930,5179491500414500,3972353373220260,3624667434739469,3778925833497913,5373393551087522,9578677735396900,6392954061654592,5516457374891566,6904157512158870,10481104587334972,2844378712023471,4434313479257104,3948998488913870,11906174431067902,7631099368600007,4367126911389572,237069223622830,5251977008908179,2207335794518730,9402345759846,49637606736617,8344886706167219,12787344078118662,653084779118841,12276084191372832,6986504608457085,14636698788954112,10623876044053478,11778645179276682,8223995453459196,14360865279573738,6013159822691688,4134452116930291,3553373447480534,5288996505807219,5034640626784236,3292318307881152,3350862571349711,7436335206122301,12076185818246848,6304727150003213
0,14781044930857012,3549451337176825,12572548959742634,13395321968589168,14781044930857012,9007199254741006,6550048812045149,3402719718457708,2636253440411997,3885066255877930,5179491500414500,3972353373220260,3624667434739469,3778925833497913,5373393551087522,9578677735396900,6392954061654592,5516457374891566,6904157512158870,10481104587334972,2844378712023471,4434313479257104,3948998488913870,11906174431067902,7631099368600007,4367126911389572,237069223622830,5251977008908179,2207335794518730,9402345759846,49637606736617,8344886706167219,12787344078118662,653084779118841,12276084191372832,6986504608457085,14636698788954112,10623876044053478,11778645179276682,8223995453459196,14360865279573738,6013159822691688,4134452116930291,3553373447480534,5288996505807219,5034640626784236,3292318307881152,3350862571349711,7436335206122301,12076185818246848,6304727150003213
0,14781044930857012,3549451337176825,12572548959742634,13395321968589168,14781044930857012,9007199254741006,6550048812045149,3402719718457708,2636253440411997,3885066255877930,5179491500414500,3972353373220260,3624667434739469,3778925833497913,5373393551087522,9578677735396900,6392954061654592,5226117513055171,6961842375755606,10481104587334972,2844378712023471,3880024294349966,3955086263650153,11942211885980060,7609960589185602,4640072343351420,713638400156222,6908555479741145,8028188299868558,9402345759846,56902261978497,8891458583779039,13182258910219404,2261672626526040,12158069323707164,6917442191969593,14636698788954112,10623876044053478,11778645179276682,8309603274647226,14379484710980414,6076885931770034,4429770125282455,4061924130103701,7174015401999390,9833408340362264,3292318307881152,3363775661981168,7999273850387455,12529712070833724,7683850895194182
