Device_ID,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT
0,47246668,4689532,35756384,55063683,47329409,46186771,19821109,4826912,9151208,13443672,18688094,13477589,13068123,13127736,23698513,40523292,23318963,16688821,17508533,17616076,10596136,12870193,8666933,38387350,18454099,9113549,239820,16490808,733846,12485,195550,7606287,23109195,387771,33907636,9695585,31546901,39577022,32494818,14203752,52812384,10228840,8161888,12388143,16781803,12299348,12099802,12364944,6685794,17219421,21391822
0,39846587,20357438,34155352,39577022,40971727,20993987,31967276,18880781,6100805,13813462,18020974,13005335,13682196,13813462,12014452,10111642,22675888,16087741,14130025,15099494,10596136,15628091,8888464,37204765,13241945,1657008,585693,16720814,981494,153155,574368,5718791,16866091,623628,0,0,0,0,0,10824010,38894211,0,0,0,0,0,0,0,5997940,8029808,0
0,39846587,20357438,34155352,39577022,40971727,20993987,31967276,18880781,6100805,13813462,18020974,13005335,13682196,13813462,12014452,10111642,22675888,16087741,14130025,15099494,10596136,15628091,8888464,37204765,13241945,1657008,585693,16720814,981494,153155,574368,5718791,16866091,623628,0,0,0,0,0,10824010,38894211,0,0,0,0,0,0,0,5997940,8029808,0
0,39846587,20357438,34155352,39577022,40971727,20993987,31967276,18880781,6100805,13813462,18020974,13005335,13682196,13813462,12014452,10111642,22675888,16087741,14130025,15099494,10596136,15628091,8888464,37204765,13241945,1657008,585693,16720814,981494,153155,574368,5718791,16866091,623628,0,0,0,0,0,10824010,38894211,0,0,0,0,0,0,0,5997940,8029808,0
0,39846587,20357438,34155352,39577022,40971727,20993987,31967276,18880781,6100805,13813462,18020974,13005335,13682196,13813462,12014452,10111642,22675888,16087741,14130025,15099494,10596136,15628091,8888464,37204765,13241945,1657008,585693,16720814,981494,153155,574368,5718791,16866091,623628,0,0,0,0,0,10824010,38894211,0,0,0,0,0,0,0,5997940,8029808,0
0,39846587,20357438,34155352,39577022,40971727,20993987,31967276,18880781,6100805,13813462,18020974,13005335,13682196,13813462,12014452,10111642,22675888,16087741,14130025,15099494,10596136,15628091,8888464,37204765,13241945,1657008,585693,16720814,981494,153155,574368,5718791,16866091,623628,0,0,0,0,0,10824010,38894211,0,0,0,0,0,0,0,5997940,8029808,0
0,0,0,0,0,0,20993987,31362413,0,0,0,0,0,0,0,12014452,10111642,0,12870193,0,5872025,22958295,12870193,10824010,29528465,0,0,67108863,0,65163612,67108863,67108863,5718791,8698967,0,0,0,0,0,0,10824010,38894211,0,0,0,0,0,0,0,5997940,8029808,0
0,46962049,5105191,35756384,55063683,47329409,17320039,31658905,5746324,10676410,13466013,18516415,13363812,13066966,13134536,15587462,33541458,23206313,19961932,15876921,17616076,10596136,16547391,9116822,35963755,16603777,9942053,311663,16519981,771839,52212,151159,6212646,22060452,457052,35320454,10924130,31546901,39577022,34967250,7465883,45016451,12786050,8161888,12583446,17195729,13181816,12182958,12539490,11061368,28278017,21713506
0,46962049,5105191,35756384,55063683,47329409,17320039,31658905,5746324,10676410,13466013,18516415,13363812,13066966,13134536,15587462,33541458,23206313,19961932,15876921,17616076,10596136,16547391,9116822,35963755,16603777,9942053,311663,16519981,771839,52212,151159,6212646,22060452,457052,35320454,10924130,31546901,39577022,34967250,7465883,45016451,12786050,8161888,12583446,17195729,13181816,12182958,12539490,11061368,28278017,21713506
0,46962049,5105191,35756384,55063683,47329409,17320039,31658905,5746324,10676410,13466013,18516415,13363812,13066966,13134536,15587462,33541458,23206313,19961932,15876921,17616076,10596136,16547391,9116822,35963755,16603777,9942053,311663,16519981,771839,52212,151159,6212646,22060452,457052,35320454,10924130,31546901,39577022,34967250,7465883,45016451,12786050,8161888,12583446,17195729,13181816,12182958,12539490,11061368,28278017,21713506
