Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-16 13:45:30.196585,74,0x0000,0xffff,175.0,0x0000,0xfffc,0.15358
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-16 13:45:31.049099,63,0xe694,0x0000,144.0,0xe694,0x0000,0.008281
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-16 13:45:31.083377,52,0x0000,0x482d,177.0,0x0000,0x6e5f,0.031879
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-16 13:45:31.137320,66,0xe694,0x0000,145.0,0xe694,0x0000,0.008136
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-16 13:45:31.144237,54,0x0000,0x482d,180.0,0x0000,0x6e5f,0.004422
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-16 13:45:31.160321,66,0x6e5f,0x0000,75.0,0x6e5f,0x0000,0.007738
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-16 13:45:31.170316,54,0x0000,0x482d,181.0,0x0000,0xc8f0,0.0075
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-16 13:45:31.196327,66,0xc8f0,0x0000,170.0,0xc8f0,0x0000,0.003413
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-16 13:45:31.221089,45,0x0000,0x482d,185.0,0x0000,0x6e5f,0.004467
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-16 13:45:31.226203,63,0xc8f0,0x0000,171.0,0xc8f0,0x0000,0.005114
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-16 13:45:31.248187,45,0x0000,0x482d,186.0,0x0000,0xc8f0,0.006601
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-16 13:45:31.276575,55,0x482d,0x0000,170.0,0x482d,0x0000,0.004489
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-16 13:45:31.283469,45,0x0000,0x482d,188.0,0x0000,0xc8f0,0.004751
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-16 13:45:31.291328,45,0x0000,0x482d,189.0,0x0000,0xc8f0,0.00105
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-16 13:45:39.258779,59,0x054f,0x0000,119.0,0x054f,0x0000,0.04584
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-16 13:45:39.276396,45,0x0000,0x054f,191.0,0x0000,0x054f,0.015346
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-16 13:45:39.356027,45,0x054f,0x0000,121.0,0x054f,0x0000,0.044668
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-16 13:45:46.079535,74,0x0000,0xffff,193.0,0x0000,0xfffc,1.035873
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-16 13:46:01.034854,52,0x0000,0xe694,194.0,0x0000,0xe694,0.987022
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-16 13:46:01.090260,45,0x0000,0xe694,196.0,0x0000,0xe694,0.003819
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-16 13:46:01.113272,54,0x0000,0xe694,197.0,0x0000,0xe694,0.021221
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-16 13:46:01.146978,54,0x0000,0x482d,199.0,0x0000,0x6e5f,0.010812
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-16 13:46:01.160220,54,0x0000,0x482d,200.0,0x0000,0xc8f0,0.005726
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-16 13:46:01.176646,45,0x0000,0xe694,201.0,0x0000,0xe694,0.001509
