Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 26, 2023 18:21:08.037374",,63,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.039772",0.002398,5,,,0x0002,89,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.041303",,45,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.043125",0.001822,5,,,0x0002,192,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.045842",,45,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.047635",0.001793,5,,,0x0002,204,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.050596",,45,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.052382",0.001786,5,,,0x0002,110,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.057271",,45,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.059094",0.001823,5,,,0x0002,193,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.061399",,45,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:08.063181",0.001782,5,,,0x0002,111,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:10.872238",2.809057,77,0x711c,0xffff,0x8841,112,0x711c,0xfffc,0x1209,,,idle2.pcapng
"Oct 26, 2023 18:21:11.225740",0.353502,100,0x0112,0xffff,0x8864,238,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:11.811313",0.585573,74,0x4e11,0xffff,0x8841,179,0x4e11,0xfffc,0x1209,,,idle2.pcapng
"Oct 26, 2023 18:21:12.123500",0.312187,12,0x48f1,0x0000,0x8863,74,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.124267",0.000767,5,,,0x0002,74,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.173115",,60,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.175417",0.002302,5,,,0x0002,74,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.213955",,50,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.215908",0.001953,5,,,0x0002,194,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.220906",,45,,,,,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.222729",0.001823,5,,,0x0002,75,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:12.839357",0.616628,107,,,0xca6b,156,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:13.304008",0.464651,74,0xa706,0xffff,0x8841,90,0xa706,0xfffc,0x1209,,,idle2.pcapng
"Oct 26, 2023 18:21:14.250591",0.946583,71,0x1e15,0xffff,0x8841,36,0x1e15,0xfffc,0x1209,,,idle2.pcapng
"Oct 26, 2023 18:21:14.900841",0.650250,77,0x0000,0xffff,0x8841,195,0x0000,0xfffc,0x1209,,,idle2.pcapng
"Oct 26, 2023 18:21:17.154556",2.253715,12,0x48f1,0x0000,0x8863,75,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:17.155323",0.000767,5,,,0x0002,75,,,,,,idle2.pcapng
"Oct 26, 2023 18:21:18.444107",1.288784,74,0x3d95,0xffff,0x8841,236,0x3d95,0xfffc,0x1209,,,idle2.pcapng
