Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:12:33.801156000",0.046346,53,0x1cd8,0x0000,231.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:12:50.143909000",1.140447,53,0xc31c,0x1cd8,123.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:12:50.149612000",0.003624,57,0x1cd8,0x0000,233.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:12:50.199266000",0.047447,53,0x1cd8,0x0000,234.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:12:56.286862000",0.412775,53,0xc31c,0x1cd8,124.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:12:56.293972000",0.005031,57,0x1cd8,0x0000,235.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:12:56.339803000",0.043624,53,0x1cd8,0x0000,236.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:03.930844000",0.004606,57,0x1cd8,0x0000,246.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:03.977241000",0.04419,53,0x1cd8,0x0000,247.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:19.136128000",0.00278,57,0x1cd8,0x0000,253.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:19.184695000",0.04636,53,0x1cd8,0x0000,254.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:24.126545000",0.251998,53,0xc31c,0x1cd8,127.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:24.132880000",0.004256,57,0x1cd8,0x0000,7.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:24.179636000",0.04455,53,0x1cd8,0x0000,8.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:24.736568000",0.261762,53,0xc31c,0x1cd8,128.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:24.742724000",0.004077,57,0x1cd8,0x0000,9.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:24.790945000",0.046014,53,0x1cd8,0x0000,10.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:29.329745000",0.48181,53,0xc31c,0x1cd8,129.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:29.346652000",0.014827,57,0x1cd8,0x0000,11.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:29.384591000",0.035732,53,0x1cd8,0x0000,12.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:29.839765000",0.164764,53,0xc31c,0x1cd8,130.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:29.844820000",0.002975,57,0x1cd8,0x0000,13.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:29.893480000",0.046454,53,0x1cd8,0x0000,14.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:59.562654000",0.212234,53,0xc31c,0x1cd8,131.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:59.567110000",0.004456,53,0xc31c,0x1cd8,131.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:59.571566000",0.004456,53,0xc31c,0x1cd8,131.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:13:59.575703000",0.004137,53,0xc31c,0x1cd8,131.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:00.841746000",0.345659,53,0xc31c,0x1cd8,132.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:00.846849000",0.003024,57,0x1cd8,0x0000,107.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:00.894749000",0.045693,53,0x1cd8,0x0000,108.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:04.146405000",0.657736,53,0xc31c,0x1cd8,133.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:04.160476000",0.011992,57,0x1cd8,0x0000,115.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:04.200203000",0.03752,53,0x1cd8,0x0000,116.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:08.246467000",0.42333,53,0xc31c,0x1cd8,134.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:08.258687000",0.01014,57,0x1cd8,0x0000,118.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:08.300508000",0.008461,53,0x1cd8,0x0000,121.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.485163000",0.524528,53,0xc31c,0x1cd8,135.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.491653000",0.004411,57,0x1cd8,0x0000,125.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.538619000",0.001498,53,0x1cd8,0x0000,126.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.543236000",0.002538,53,0x1cd8,0x0000,126.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.549846000",0.004532,53,0x1cd8,0x0000,126.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.553298000",0.003452,53,0x1cd8,0x0000,126.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:11.305192000",0.004278,53,0xc31c,0x1cd8,136.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:11.327707000",0.020436,57,0x1cd8,0x0000,127.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:11.368585000",0.038671,53,0x1cd8,0x0000,128.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:12.684011000",0.428705,53,0xc31c,0x1cd8,137.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:12.689829000",0.003738,57,0x1cd8,0x0000,129.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:12.737914000",0.045878,53,0x1cd8,0x0000,130.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:20.833369000",0.250482,53,0xc31c,0x1cd8,138.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:20.838775000",0.003326,57,0x1cd8,0x0000,144.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:20.888617000",0.020445,53,0x1cd8,0x0000,145.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:26.224120000",0.220672,53,0xc31c,0x1cd8,139.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:26.234102000",0.003447,57,0x1cd8,0x0000,147.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:26.281744000",0.045435,53,0x1cd8,0x0000,148.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:29.711905000",0.19433,53,0xc31c,0x1cd8,140.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:29.717754000",0.00377,57,0x1cd8,0x0000,157.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:29.766423000",0.046462,53,0x1cd8,0x0000,158.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:30.521934000",0.389762,53,0xc31c,0x1cd8,141.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:30.534659000",0.010646,57,0x1cd8,0x0000,159.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:30.581922000",0.045056,53,0x1cd8,0x0000,160.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:36.416804000",1.284311,53,0xc31c,0x1cd8,142.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:36.421260000",0.004456,53,0xc31c,0x1cd8,142.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:36.427037000",0.003698,57,0x1cd8,0x0000,161.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:36.476456000",0.047212,53,0x1cd8,0x0000,162.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:37.196832000",0.441454,53,0xc31c,0x1cd8,143.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:37.203935000",0.005025,57,0x1cd8,0x0000,163.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:37.252006000",0.045864,53,0x1cd8,0x0000,164.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:45.273808000",0.329264,53,0xc31c,0x1cd8,144.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:45.280424000",0.002793,57,0x1cd8,0x0000,166.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:45.330645000",0.048015,53,0x1cd8,0x0000,167.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:48.927780000",0.381259,53,0xc31c,0x1cd8,145.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:48.933544000",0.003685,57,0x1cd8,0x0000,168.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:48.981270000",0.045519,53,0x1cd8,0x0000,169.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:49.797811000",0.540334,53,0xc31c,0x1cd8,146.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:49.803206000",0.003316,57,0x1cd8,0x0000,170.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:14:49.850339000",0.030945,53,0x1cd8,0x0000,171.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:06.700452000",0.697649,53,0xc31c,0x1cd8,147.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:06.707533000",0.005002,57,0x1cd8,0x0000,175.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:06.755463000",0.045723,53,0x1cd8,0x0000,176.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:06.758897000",0.001355,53,0x1cd8,0x0000,176.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:06.768248000",0.003456,53,0x1cd8,0x0000,176.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:07.987480000",0.011129,53,0xc31c,0x1cd8,148.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:07.995126000",0.005566,57,0x1cd8,0x0000,177.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:08.042355000",0.045022,53,0x1cd8,0x0000,178.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:09.223317000",0.551026,53,0xc31c,0x1cd8,149.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:09.229856000",0.00446,57,0x1cd8,0x0000,179.0,0xc31c,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 28, 2023 13:15:09.276836000",0.044773,53,0x1cd8,0x0000,180.0,0xc31c,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:12:18.604114000",0.101698,52,0x907b,0x0000,97.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:12:20.979249000",0.99353,52,0x907b,0x0000,98.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:12:51.792749000",1.327342,52,0x907b,0x0000,99.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:12:54.099795000",0.439627,52,0x907b,0x0000,100.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:02.704333000",0.055314,52,0x907b,0x0000,101.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:05.418669000",0.051026,52,0x907b,0x0000,102.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:39.004886000",0.419053,52,0x907b,0x0000,103.0,0x907b,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:43.314332000",0.2835,52,0x907b,0x0000,104.0,0x907b,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:13:07.100299000",1.606292,52,0xe01d,0xe1a6,43.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:13:07.106005000",0.003691,52,0xe1a6,0x0000,234.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:13:10.567588000",0.125648,52,0xe01d,0xe1a6,44.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:13:10.574710000",0.003883,52,0xe1a6,0x0000,236.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:05.496814000",0.076098,52,0xe01d,0xe1a6,45.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:05.502606000",0.003774,52,0xe1a6,0x0000,63.0,0xe01d,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.535105000",0.016662,52,0xe01d,0xe1a6,46.0,0xe01d,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 28, 2023 13:14:10.562555000",0.007178,52,0xe1a6,0x0000,67.0,0xe01d,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 28, 2023 13:12:04.248918000",0.184374,57,0x27d7,0x0000,69.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 28, 2023 13:13:36.043342000",1.270836,57,0x27d7,0x0000,70.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 28, 2023 13:14:24.581927000",0.109783,57,0x27d7,0x0000,71.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 28, 2023 13:15:05.993800000",0.891827,57,0x27d7,0x0000,72.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 28, 2023 13:15:06.000596000",0.006796,57,0x27d7,0x0000,72.0,0x27d7,0x0000
Aqara Vibration,Vibration,Philips Lamp 1,Bulb,Aqara Vibration,Vibration,Coordinator,Coordinator,"Oct 28, 2023 13:12:12.073716000",0.012445,53,0x187a,0x1cd8,244.0,0x187a,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Vibration,Vibration,Coordinator,Coordinator,"Oct 28, 2023 13:12:12.078584000",0.002789,57,0x1cd8,0x0000,207.0,0x187a,0x0000
