Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 13, 2023 16:44:51.442922",0.001823,5,,,0x0002,137,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.460571",,45,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.462380",0.001809,5,,,0x0002,137,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.463047",0.000667,51,0x09ac,0xffff,0x8841,236,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.465195",,45,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.466989",0.001794,5,,,0x0002,72,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.477298",0.010309,51,0xc8f0,0xffff,0x884b,238,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.499055",0.021757,51,0x482d,0xffff,0x8841,239,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.520731",0.021676,51,0xe694,0xffff,0x8841,226,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.549402",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.559004",0.009602,51,0xebe5,0xffff,0x8841,139,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.599274",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.610538",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.625894",0.015356,51,0xa209,0xffff,0x8841,153,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.647369",0.021475,51,0x6e5f,0xffff,0x8841,195,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.649605",0.002236,59,0xe5c4,0xffff,0x8841,72,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.656342",0.006737,50,0xe5c4,0xffff,0x8841,73,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.661974",0.005632,77,0x0000,0xe5c4,0x8861,138,0x0000,0xe5c4,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.668323",0.006349,77,0x0000,0xe5c4,0x8861,138,0x0000,0xe5c4,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.673520",0.005197,77,0x0000,0xe5c4,0x8861,138,0x0000,0xe5c4,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.678464",0.004944,77,0x0000,0xe5c4,0x8861,138,0x0000,0xe5c4,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.681311",0.002847,5,,,0x0002,138,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.684235",0.002924,59,0xa209,0xffff,0x8841,154,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.688045",0.003810,59,0xe694,0xffff,0x8841,228,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.690859",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.714978",0.024119,59,0x482d,0xffff,0x8841,240,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.722104",0.007126,51,0x054f,0xffff,0x8841,74,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.731503",0.009399,51,0xc8f0,0xffff,0x8841,240,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.734471",0.002968,77,0x0000,0x054f,0x8861,139,0x0000,0x054f,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.737304",0.002833,5,,,0x0002,139,,,,,,AppInteraction1.pcapng
