Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:01.000000,12,0x059b,0xec7f,160.0,,,0.0
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:01.000753,5,0xec7f,0x059b,160.0,,,0.000753
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-28 13:12:01.016541,77,0x711c,0xffff,94.0,,,0.015788
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:01.563284,12,0x059b,0xec7f,161.0,,,0.546743
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:01.564037,5,0xec7f,0x059b,161.0,,,0.000753
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:02.061937,12,0x059b,0xec7f,162.0,,,0.4979
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:02.062690,5,0xec7f,0x059b,162.0,,,0.000753
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:02.595602,12,0x059b,0xec7f,163.0,,,0.532912
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:02.596356,5,0xec7f,0x059b,163.0,,,0.000754
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:02.920108,53,0x059b,0xec7f,164.0,,,0.323752
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:02.922173,5,0xec7f,0x059b,164.0,,,0.002065
Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:12:02.924537,57,0xec7f,0x0000,7.0,0x059b,0x0000,0.002364
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:02.926744,5,0x0000,0xec7f,7.0,,,0.002207
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-28 13:12:02.972170,53,0xec7f,0x0000,8.0,,,0.045426
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:02.974249,5,0x0000,0xec7f,8.0,,,0.002079
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:03.017962,54,0x0000,0xec7f,32.0,,,0.043713
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-28 13:12:03.020059,5,0xec7f,0x0000,32.0,,,0.002097
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:03.063886,12,0x059b,0xec7f,165.0,,,0.043827
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:03.064639,5,0xec7f,0x059b,165.0,,,0.000753
Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,Philips Motion,Motion,2023-10-28 13:12:03.066654,50,0xec7f,0x059b,9.0,0x0000,0x059b,0.002015
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:03.068640,5,0x059b,0xec7f,9.0,,,0.001986
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:03.071848,12,0x059b,0xec7f,166.0,,,0.003208
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:03.072601,5,0xec7f,0x059b,166.0,,,0.000753
Philips Motion,Motion,Ledvance Bulb,Bulb,Philips Motion,Motion,Coordinator,Coordinator,2023-10-28 13:12:03.079443,45,0x059b,0xec7f,167.0,0x059b,0x0000,0.006842
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:03.081253,5,0xec7f,0x059b,167.0,,,0.00181
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-28 13:12:03.084537,57,0xec7f,0x0000,10.0,,,0.003284
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:03.086743,5,0x0000,0xec7f,10.0,,,0.002206
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-28 13:12:03.131674,45,0xec7f,0x0000,11.0,,,0.044931
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:03.133496,5,0x0000,0xec7f,11.0,,,0.001822
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-28 13:12:03.490211,74,0x0112,0xffff,59.0,0x0112,0xfffc,0.356715
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:03.562213,12,0x059b,0xec7f,168.0,,,0.072002
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:03.562966,5,0xec7f,0x059b,168.0,,,0.000753
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:04.063791,12,0x059b,0xec7f,169.0,,,0.500825
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:04.064544,5,0xec7f,0x059b,169.0,,,0.000753
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-28 13:12:04.248918,57,0x27d7,0x0000,69.0,0x27d7,0x0000,0.184374
Coordinator,Coordinator,Aqara Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:04.251125,5,0x0000,0x27d7,69.0,,,0.002207
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:04.563355,12,0x059b,0xec7f,170.0,,,0.31223
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:04.564109,5,0xec7f,0x059b,170.0,,,0.000754
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,2023-10-28 13:12:04.757315,77,0xec7f,0xffff,12.0,0xec7f,0xfffc,0.193206
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:05.094639,12,0x059b,0xec7f,171.0,,,0.337324
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:05.095393,5,0xec7f,0x059b,171.0,,,0.000754
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:05.593354,12,0x059b,0xec7f,172.0,,,0.497961
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:05.594107,5,0xec7f,0x059b,172.0,,,0.000753
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:06.126730,12,0x059b,0xec7f,173.0,,,0.532623
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:06.127483,5,0xec7f,0x059b,173.0,,,0.000753
Philips Motion,Motion,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-28 13:12:06.624613,12,0x059b,0xec7f,174.0,,,0.49713
Ledvance Bulb,Bulb,Philips Motion,Motion,Unknown,Unknown,,,2023-10-28 13:12:06.625367,5,0xec7f,0x059b,174.0,,,0.000754
