Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.033127",,58,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.035366",0.002239,5,,,0x0002,77.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.038316",,45,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.040139",0.001823,5,,,0x0002,78.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:54.060615",,90,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.063879",0.003264,5,,,0x0002,37.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.071112",0.007233,55,0xe5c4,0x0000,0x8861,79.0,0xe5c4,0x0000,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.073255",0.002143,5,,,0x0002,79.0,,,,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:54.082347",0.009092,59,0xc8f0,0xffff,0x8841,102.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:54.086160",0.003813,59,0xe694,0xffff,0x8841,120.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.096976",0.010816,59,0xe5c4,0xffff,0x8841,80.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:54.102745",0.005769,59,0x482d,0xffff,0x8841,41.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:54.111333",0.008588,59,0x82eb,0xffff,0x8841,82.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.119285",,65,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.121748",0.002463,5,,,0x0002,81.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:54.136947",,39,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.138579",0.001632,5,,,0x0002,38.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:54.142924",,67,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.145451",0.002527,5,,,0x0002,39.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.152011",0.00656,55,0xe5c4,0x0000,0x8861,82.0,0xe5c4,0x0000,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.154154",0.002143,5,,,0x0002,82.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.199553",,48,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.201472",0.001919,5,,,0x0002,83.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:54.260878",0.059406,77,0x0000,0xe5c4,0x8861,40.0,0x0000,0xe5c4,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.263725",0.002847,5,,,0x0002,40.0,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:54.265671",0.001946,59,0x09ac,0xffff,0x8841,16.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:54.336506",0.070835,59,0xc8f0,0xffff,0x8841,103.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:54.340479",0.003973,59,0xe694,0xffff,0x8841,121.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.388957",0.048478,59,0xe5c4,0xffff,0x8841,84.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:54.398724",0.009767,59,0x482d,0xffff,0x8841,42.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:54.474995",0.076271,74,0x482d,0xffff,0x8841,43.0,0x482d,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:54.520390",0.045395,59,0x6e5f,0xffff,0x8841,119.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:54.530053",0.009663,59,0x09ac,0xffff,0x8841,17.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:54.590632",0.060579,59,0xc8f0,0xffff,0x8841,104.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:54.594610",0.003978,59,0xe694,0xffff,0x8841,122.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:54.669638",0.075028,77,0x0000,0xe5c4,0x8861,41.0,0x0000,0xe5c4,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:54.672485",0.002847,5,,,0x0002,41.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:54.756648",0.084163,59,0xe5c4,0xffff,0x8841,85.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:54.803798",0.04715,74,0x0000,0xffff,0x8841,42.0,0x0000,0xfffc,0x1209,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.028966",0.225168,10,,,0x0803,86.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:55.036075",0.007109,28,0x482d,,0x8000,44.0,,,,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:55.043228",0.007153,28,0x82eb,,0x8000,69.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.048473",0.005245,28,0x0000,,0x8000,43.0,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:55.082219",0.033746,28,0x09ac,,0x8000,222.0,,,,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:55.145694",0.063475,28,0xe694,,0x8000,123.0,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:55.468587",,52,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.470634",0.002047,5,,,0x0002,18.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.483564",,45,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.485388",0.001824,5,,,0x0002,44.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.512254",,50,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.514237",0.001983,5,,,0x0002,45.0,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:55.520255",,45,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.522078",0.001823,5,,,0x0002,19.0,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.582709",0.060631,47,0xebe5,0xffff,0x8841,131.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.631348",0.048639,51,0xebe5,0xffff,0x8841,132.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.634684",,56,,,,,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:55.645483",,56,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.653176",0.007693,77,0x0000,0xebe5,0x8861,46.0,0x0000,0xebe5,0x1a09,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.667075",0.013899,77,0x0000,0xebe5,0x8861,46.0,0x0000,0xebe5,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.669882",0.002807,5,,,0x0002,46.0,,,,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:55.671920",0.002038,56,0xe694,0xffff,0x8841,124.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:55.675600",,56,,,,,,,,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:55.681249",,56,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.689975",,56,,,,,,,,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:55.694202",0.004227,56,0x6e5f,0xffff,0x8841,121.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.698057",,57,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.705676",,57,,,,,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.709753",,58,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.714699",,57,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.719820",,57,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.727515",,59,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.729756",0.002241,5,,,0x0002,49.0,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.749152",,45,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.750974",0.001822,5,,,0x0002,135.0,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.755886",,52,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.757933",0.002047,5,,,0x0002,136.0,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.761438",,52,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.763485",0.002047,5,,,0x0002,136.0,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:55.765626",0.002141,51,0x09ac,0xffff,0x8841,21.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.774050",,57,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.776227",0.002177,5,,,0x0002,50.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:55.782217",,45,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.784008",0.001791,5,,,0x0002,51.0,,,,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:55.786849",0.002841,51,0x82eb,0xffff,0x8841,86.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.793979",,45,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.795802",0.001823,5,,,0x0002,137.0,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.887163",,56,,,,,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:55.893039",0.005876,51,0xebe5,0xffff,0x8841,139.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:55.913824",0.020785,51,0x482d,0xffff,0x8841,46.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:55.915709",,56,,,,,,,,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:55.927296",0.011587,51,0x82eb,0xffff,0x8841,87.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:55.940115",0.012819,56,0x8e5f,0xffff,0x8841,122.0,,,,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:55.955283",0.015168,51,0xe694,0xffff,0x8841,127.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:55.969800",0.014517,51,0x6e5f,0xffff,0x8841,123.0,,,,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:55.975219",0.005419,51,0x82eb,0xffff,0x8841,88.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:56.053527",0.078308,51,0xc8f0,0xffff,0x8841,108.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:56.078736",0.025209,77,0x0000,0xebe5,0x8861,52.0,0x0000,0xebe5,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:56.081545",0.002809,5,,,0x0002,52.0,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:56.098444",0.016899,51,0x09ac,0xffff,0x8841,22.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:56.136602",,56,,,,,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:56.143117",0.006515,51,0xebe5,0xffff,0x8841,141.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:56.151095",,56,,,,,,,,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:56.161786",,56,,,,,,,,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:56.170349",,56,,,,,,,,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:56.173302",,56,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:56.184353",,56,,,,,,,,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:56.209426",0.025073,51,0xe694,0xffff,0x8841,129.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:56.223895",0.014469,51,0x6e5f,0xffff,0x8841,125.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:56.227410",0.003515,51,0x482d,0xffff,0x8841,48.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:56.307757",0.080347,51,0xc8f0,0xffff,0x8841,110.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:56.357802",0.050045,51,0x09ac,0xffff,0x8841,24.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:56.397291",0.039489,51,0xebe5,0xffff,0x8841,142.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:56.477911",0.08062,51,0x6e5f,0xffff,0x8841,126.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:56.487985",0.010074,77,0x0000,0xebe5,0x8861,54.0,0x0000,0xebe5,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:56.490798",0.002813,5,,,0x0002,54.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:56.496297",0.005499,51,0xe5c4,0xffff,0x8841,102.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:56.588846",,52,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:56.590893",0.002047,5,,,0x0002,143.0,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:56.597011",,56,,,,,,,,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:56.603477",0.006466,51,0x482d,0xffff,0x8841,49.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:56.608067",,45,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:56.609853",0.001786,5,,,0x0002,55.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:56.620541",,56,,,,,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:56.637863",,56,,,,,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:56.651472",0.013609,51,0xebe5,0xffff,0x8841,144.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:56.689703",,56,,,,,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:56.794251",0.104548,51,0xe5c4,0xffff,0x8841,104.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:56.896588",0.102337,51,0x482d,0xffff,0x8841,51.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:57.111368",,56,,,,,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:57.135004",0.023636,51,0xe5c4,0xffff,0x8841,106.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:57.264116",0.129112,51,0x482d,0xffff,0x8841,52.0,0xebe5,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:57.415511",0.151395,71,0xe5c4,0xffff,0x8841,107.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:57.593179",,56,,,,,,,,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:57.878675",0.285496,106,0x6e5f,0xffff,0x886a,127.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.212521",0.333846,74,0x0000,0xffff,0x8841,57.0,0x0000,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:58.330813",,65,,,,,,,,,,physicalInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:01:58.349121",,65,,,,,,,,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:58.355132",,65,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.361601",0.006469,74,,,0xd84a,48.0,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:58.368951",,65,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.374508",,49,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.376459",0.001951,5,,,0x0002,58.0,,,,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:58.378316",,65,,,,,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:58.381956",0.00364,55,0xe5c4,0x0000,0x8861,111.0,0xe5c4,0x0000,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.384099",0.002143,5,,,0x0002,111.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.389721",,65,,,,,,,,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:58.410031",,65,,,,,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:58.430094",,50,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.432077",0.001983,5,,,0x0002,112.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 3,Motion,"Oct 13, 2023 18:01:58.594867",0.16279,12,0x2cae,0x82eb,0x8863,119.0,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.595641",0.000774,5,,,0x0002,119.0,,,,,,physicalInteraction1.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:01:58.600982",,65,,,,,,,,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:58.607423",,65,,,,,,,,,,physicalInteraction1.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:01:58.614794",,65,,,,,,,,,,physicalInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 18:01:58.662749",0.047955,59,0xa209,0xffff,0x8841,72.0,0xa209,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 18:01:58.668856",0.006107,50,0xa209,0xffff,0x8841,73.0,0xa209,0xfffc,0x1209,,,physicalInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 18:01:58.701720",,65,,,,,,,,,,physicalInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:01:58.732291",0.030571,70,0x09ac,0xffff,0x8846,27.0,,,,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:58.738882",0.006591,59,0xc8f0,0xffff,0x8841,114.0,0xa209,0xfffc,0x1209,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.748862",0.00998,77,0x0000,0xc8f0,0x8861,60.0,0x0000,0xc8f0,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.751677",0.002815,5,,,0x0002,60.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.753425",0.001748,77,0x0000,0xc8f0,0x8861,60.0,0x0000,0xc8f0,0x1a09,,,physicalInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:01:58.758028",0.004603,59,0x82eb,0xffff,0x8841,91.0,0xa209,0xfffc,0x1209,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:58.760277",0.002249,45,0xc8f0,0xa209,0x8861,115.0,0xc8f0,0xa209,0x0209,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.762100",0.001823,5,,,0x0002,115.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.765589",0.003489,77,0x0000,0xc8f0,0x8861,60.0,0x0000,0xc8f0,0x1a09,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.768405",0.002816,5,,,0x0002,60.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.772022",0.003617,77,0x0000,0xc8f0,0x8861,60.0,0x0000,0xc8f0,0x1a09,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:58.776995",0.004973,45,0xc8f0,0xa209,0x8861,116.0,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.778818",0.001823,5,,,0x0002,116.0,,,,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:58.781692",0.002874,45,0xc8f0,0xa209,0x8861,116.0,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.783515",0.001823,5,,,0x0002,116.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 18:01:58.788536",,48,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.790423",0.001887,5,,,0x0002,75.0,,,,,,physicalInteraction1.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:01:58.794110",,48,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.796028",0.001918,5,,,0x0002,117.0,,,,,,physicalInteraction1.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:01:58.796916",0.000888,59,0x6e5f,0xffff,0x8841,130.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:58.799845",,65,,,,,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.814271",,66,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.816767",0.002496,5,,,0x0002,61.0,,,,,,physicalInteraction1.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:01:58.819615",,66,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.822110",0.002495,5,,,0x0002,114.0,,,,,,physicalInteraction1.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:01:58.825344",,49,,,,,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.827295",0.001951,5,,,0x0002,62.0,,,,,,physicalInteraction1.pcapng
Unknown,Unknown,"Oct 13, 2023 18:01:58.828294",0.000999,103,,,0x4467,52.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 18:01:58.833394",0.0051,58,0xa209,0xc8f0,0x8861,76.0,,,,,,physicalInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 13, 2023 18:01:58.837633",,45,,,,,,,,,,physicalInteraction1.pcapng
