Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 17:04:12.076758,57,0x27d7,0x0000,207.0,0x27d7,0x0000,5.853794
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 17:05:12.679412,57,0x27d7,0x0000,208.0,0x27d7,0x0000,0.022035
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 17:05:45.041258,57,0x27d7,0x0000,209.0,0x27d7,0x0000,4.050158
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 17:02:12.404168,50,0x0000,0xffff,179.0,0x0000,0xfffc,0.17525
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 17:02:15.008373,55,0x1cd8,0x0000,93.0,0x1cd8,0x0000,1.701991
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 17:02:15.086403,55,0x1cd8,0x0000,95.0,0x1cd8,0x0000,0.003649
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 17:02:15.096185,55,0x1cd8,0x0000,96.0,0x1cd8,0x0000,0.007639
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 17:02:15.099625,55,0x1cd8,0x0000,96.0,0x1cd8,0x0000,0.001297
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 17:02:15.102219,45,0x0000,0x1cd8,183.0,0x0000,0x1cd8,0.000451
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 17:02:15.129683,58,0x1cd8,0x0000,97.0,0x1cd8,0x0000,0.025641
