Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:55:17.282450,59,0x5bb9,0xffff,74,0x5bb9,0xfffc,0.140189
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:55:17.916481,59,0x5bb9,0xffff,76,0x5bb9,0xfffc,0.359714
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:18.595878,48,0x5bb9,0x0000,78,0x5bb9,0x0000,0.046649
Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-31 16:55:18.619493,45,0x0000,0x5bb9,190,0x0000,0x5bb9,0.004936
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:18.669081,58,0x5bb9,0x0000,81,0x5bb9,0x0000,0.033117
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:18.704988,55,0x5bb9,0x0000,83,0x5bb9,0x0000,0.005016
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:55:20.034922,50,0x5bb9,0xffff,100,0x5bb9,0xfffc,1.209916
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:55:21.538698,65,0x5bb9,0xffff,101,0x5bb9,0xfffd,0.678039
Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-31 16:55:21.584366,49,0x0000,0x5bb9,203,0x0000,0x5bb9,0.045668
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:55:22.016923,65,0x5bb9,0xffff,103,0x5bb9,0xfffd,0.222367
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:55:23.049311,50,0x5bb9,0xffff,105,0x5bb9,0xfffc,0.562688
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:23.760400,65,0x5bb9,0x0000,106,0x5bb9,0x0000,0.711089
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:23.765767,65,0x5bb9,0x0000,106,0x5bb9,0x0000,0.005367
Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-31 16:55:23.783208,39,0x0000,0x5bb9,205,0x0000,0x5bb9,0.014978
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:23.800092,48,0x5bb9,0x0000,107,0x5bb9,0x0000,0.005886
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:55:28.966397,55,0x5bb9,0xffff,113,0x5bb9,0xfffc,0.032318
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:56:16.384836,50,0x5bb9,0xffff,116,0x5bb9,0xfffc,14.012268
Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Broadcast,Broadcast,Philips Lamp 2,Bulb,Broadcast,Broadcast,2023-10-31 16:56:34.156873,50,0x5bb9,0xffff,117,0x5bb9,0xfffc,15.322211
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-31 16:55:17.142261,50,0x0000,0xffff,188,0x0000,0xfffc,0.134117
Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:18.595878,48,0x5bb9,0x0000,78,0x5bb9,0x0000,0.046649
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-31 16:55:18.619493,45,0x0000,0x5bb9,190,0x0000,0x5bb9,0.004936
Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:18.669081,58,0x5bb9,0x0000,81,0x5bb9,0x0000,0.033117
Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,2023-10-31 16:55:18.704988,55,0x5bb9,0x0000,83,0x5bb9,0x0000,0.005016
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.456088,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.055056
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.461355,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.005267
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.465433,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.004078
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.470673,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.00524
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.522042,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.051369
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.526835,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.004793
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.531910,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.005075
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.535130,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.00322
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.609043,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.073913
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.612979,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.003936
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.616467,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.003488
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.619736,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.003269
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.792429,50,0x0000,0x1cd8,201,0x0000,0x1cd8,0.048429
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.796388,50,0x0000,0x1cd8,201,0x0000,0x1cd8,0.003959
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-31 16:55:20.799875,50,0x0000,0x1cd8,201,0x0000,0x1cd8,0.003487
