Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 15:56:05.000000,57,0x27d7,0x0000,154.0,0x27d7,0x0000,0.0
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 15:57:02.183104,57,0x27d7,0x0000,155.0,0x27d7,0x0000,1.847884
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 16:01:08.107890,57,0x27d7,0x0000,157.0,0x27d7,0x0000,0.120295
Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 15:56:05.000000,57,0x27d7,0x0000,154.0,0x27d7,0x0000,0.0
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-29 15:56:08.099307,55,0x4e11,0x0000,96.0,0x4e11,0x0000,0.008279
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-29 15:56:08.146204,50,0x4e11,0x0000,97.0,0x4e11,0x0000,0.010197
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-29 15:56:10.959186,52,0x4e11,0x0000,101.0,0x4e11,0x0000,0.042785
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-29 15:56:10.974787,45,0x0000,0x4e11,10.0,0x0000,0x4e11,0.013554
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-29 15:56:11.001355,50,0x0000,0x4e11,11.0,0x0000,0x4e11,0.024744
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.614202,52,0x0000,0xe1a6,12.0,0x0000,0xe1a6,0.203964
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.619010,52,0x0000,0xe1a6,12.0,0x0000,0xe1a6,0.004808
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.623712,52,0x0000,0xe1a6,12.0,0x0000,0xe1a6,0.004702
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.628712,52,0x0000,0xe1a6,12.0,0x0000,0xe1a6,0.005
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.764953,52,0x0000,0xe1a6,19.0,0x0000,0xe1a6,0.007297
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.770389,52,0x0000,0xe1a6,19.0,0x0000,0xe1a6,0.005436
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.774010,52,0x0000,0xe1a6,19.0,0x0000,0xe1a6,0.003621
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:19.777198,52,0x0000,0xe1a6,19.0,0x0000,0xe1a6,0.003188
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:56:19.784819,52,0x0000,0xa706,20.0,0x0000,0xa706,0.007621
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 15:56:19.938794,59,0x0000,0xffff,25.0,0x0000,0xfffc,0.057177
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.876236,50,0x0000,0x1cd8,29.0,0x0000,0x1cd8,0.028805
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.881650,50,0x0000,0x1cd8,29.0,0x0000,0x1cd8,0.005414
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.885647,50,0x0000,0x1cd8,29.0,0x0000,0x1cd8,0.003997
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.891192,50,0x0000,0x1cd8,29.0,0x0000,0x1cd8,0.005545
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.985083,50,0x0000,0x1cd8,31.0,0x0000,0x1cd8,0.044941
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.988220,50,0x0000,0x1cd8,31.0,0x0000,0x1cd8,0.003137
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.993078,50,0x0000,0x1cd8,31.0,0x0000,0x1cd8,0.004858
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:21.997561,50,0x0000,0x1cd8,31.0,0x0000,0x1cd8,0.004483
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.069302,50,0x0000,0x1cd8,33.0,0x0000,0x1cd8,0.031845
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.074230,50,0x0000,0x1cd8,33.0,0x0000,0x1cd8,0.004928
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.078392,50,0x0000,0x1cd8,33.0,0x0000,0x1cd8,0.004162
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.086307,50,0x0000,0x1cd8,33.0,0x0000,0x1cd8,0.007915
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.252732,50,0x0000,0x1cd8,36.0,0x0000,0x1cd8,0.0418
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.258299,50,0x0000,0x1cd8,36.0,0x0000,0x1cd8,0.005567
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.261976,50,0x0000,0x1cd8,36.0,0x0000,0x1cd8,0.003677
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.266410,50,0x0000,0x1cd8,36.0,0x0000,0x1cd8,0.004434
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.378997,50,0x0000,0x1cd8,39.0,0x0000,0x1cd8,0.034205
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.382277,50,0x0000,0x1cd8,39.0,0x0000,0x1cd8,0.00328
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.385216,50,0x0000,0x1cd8,39.0,0x0000,0x1cd8,0.002939
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 15:56:22.389495,50,0x0000,0x1cd8,39.0,0x0000,0x1cd8,0.004279
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-29 15:56:22.701235,55,0x4e11,0x0000,110.0,0x4e11,0x0000,0.31174
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-29 15:56:22.746273,52,0x4e11,0x0000,111.0,0x4e11,0x0000,0.042895
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-29 15:56:22.761026,45,0x0000,0x4e11,40.0,0x0000,0x4e11,0.012706
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-29 15:56:22.765597,45,0x0000,0x4e11,40.0,0x0000,0x4e11,0.002748
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-29 15:56:22.795348,55,0x4e11,0x0000,112.0,0x4e11,0x0000,0.005569
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-29 15:56:22.842005,45,0x4e11,0x0000,113.0,0x4e11,0x0000,0.044514
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:49.622523,52,0x0000,0xe1a6,44.0,0x0000,0xe1a6,8.510963
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 15:56:49.659624,59,0x0000,0xffff,45.0,0x0000,0xfffc,0.037101
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:49.676458,54,0x0000,0xe1a6,46.0,0x0000,0xe1a6,0.016834
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:49.702634,54,0x0000,0xe1a6,46.0,0x0000,0xe1a6,0.026176
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:49.705833,54,0x0000,0xe1a6,46.0,0x0000,0xe1a6,0.003199
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:56:49.722100,54,0x0000,0xa706,47.0,0x0000,0xa706,0.016267
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:56:49.725591,54,0x0000,0xa706,47.0,0x0000,0xa706,0.003491
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:56:49.728515,54,0x0000,0xa706,47.0,0x0000,0xa706,0.002924
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:56:49.731973,54,0x0000,0xa706,47.0,0x0000,0xa706,0.003458
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:56:49.796558,54,0x0000,0xe1a6,49.0,0x0000,0xe1a6,0.023591
