Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:19.812836,54,0x0000,0xa706,246.0,0x0000,0xa706,0.004944
Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-29 15:24:19.868399,66,0xa706,0x0000,210.0,0xa706,0x0000,0.01259
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:19.932804,54,0x0000,0xa706,250.0,0x0000,0xa706,0.001577
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:19.964221,45,0x0000,0xa706,251.0,0x0000,0xa706,0.019279
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:19.977005,45,0x0000,0xa706,253.0,0x0000,0xa706,0.004948
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:19.983467,45,0x0000,0xa706,254.0,0x0000,0xa706,0.004677
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 15:24:26.012913,56,0xa706,0xffff,216.0,0xa706,0xfffc,2.950178
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:49.863223,52,0x0000,0xa706,26.0,0x0000,0xa706,0.010426
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:49.866965,52,0x0000,0xa706,26.0,0x0000,0xa706,0.003742
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:24:49.871764,52,0x0000,0xa706,26.0,0x0000,0xa706,0.002783
