Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:56:35.937460,59,0x1cd8,0xffff,77,0x1cd8,0xfffc,0.245475
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.168488,45,0x0000,0x1cd8,153,0x0000,0x1cd8,0.005768
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.172403,55,0x1cd8,0x0000,79,0x1cd8,0x0000,0.002092
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.216449,58,0x1cd8,0x0000,81,0x1cd8,0x0000,0.035071
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.252925,55,0x1cd8,0x0000,83,0x1cd8,0x0000,0.005117
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.301231,65,0x1cd8,0x0000,84,0x1cd8,0x0000,0.046163
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.325934,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.004517
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.333159,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.007225
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.339107,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.005948
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.344780,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.005673
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.353577,55,0x1cd8,0x0000,85,0x1cd8,0x0000,0.006269
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:56:36.357140,77,0x0000,0x1cd8,158,0x0000,0x1cd8,0.00142
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:36.401863,48,0x1cd8,0x0000,86,0x1cd8,0x0000,0.041876
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:56:40.014350,50,0x1cd8,0xffff,107,0x1cd8,0xfffc,0.288653
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:56:43.719087,50,0x1cd8,0xffff,109,0x1cd8,0xfffc,3.504668
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-29 16:56:45.553207,52,0x1cd8,0x0000,112,0x1cd8,0x0000,0.027217
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:57:32.812967,50,0x1cd8,0xffff,127,0x1cd8,0xfffc,11.829616
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:58:08.430304,50,0x1cd8,0xffff,132,0x1cd8,0xfffc,1.203295
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:58:24.018954,50,0x1cd8,0xffff,136,0x1cd8,0xfffc,2.587777
Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-29 16:58:38.884116,50,0x1cd8,0xffff,137,0x1cd8,0xfffc,1.5721699999999998
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:21.922631,50,0x0000,0x1cd8,48,0x0000,0x1cd8,0.976902
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:21.925985,50,0x0000,0x1cd8,48,0x0000,0x1cd8,0.003354
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:21.929249,50,0x0000,0x1cd8,48,0x0000,0x1cd8,0.003264
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:21.932515,50,0x0000,0x1cd8,48,0x0000,0x1cd8,0.003266
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:22.096333,50,0x0000,0x1cd8,52,0x0000,0x1cd8,0.024753
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:22.100105,50,0x0000,0x1cd8,52,0x0000,0x1cd8,0.003772
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:22.112485,50,0x0000,0x1cd8,52,0x0000,0x1cd8,0.01238
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:22.115621,50,0x0000,0x1cd8,52,0x0000,0x1cd8,0.003136
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:22.143309,50,0x0000,0x1cd8,53,0x0000,0x1cd8,0.027688
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-29 16:59:22.147826,50,0x0000,0x1cd8,53,0x0000,0x1cd8,0.004517
