Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 15:18:14.000000,57,0x27d7,0x0000,120.0,0x27d7,0x0000,0.0
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 15:20:14.697852,57,0x27d7,0x0000,122.0,0x27d7,0x0000,0.520407
Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-29 15:18:14.000000,57,0x27d7,0x0000,120.0,0x27d7,0x0000,0.0
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:16.426833,78,0x0112,0x0000,16.0,0xe1a6,0x0000,0.022132
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:16.439044,78,0x0112,0x0000,16.0,0xe1a6,0x0000,0.012211
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:18:16.493010,50,0x0000,0x0112,217.0,0x0000,0xe1a6,0.01227
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:16.501755,77,0x0000,0xa706,218.0,0x0000,0xa706,0.006757
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:16.507464,77,0x0000,0xa706,218.0,0x0000,0xa706,0.005709
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:16.512386,77,0x0000,0xa706,218.0,0x0000,0xa706,0.004922
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:16.522190,77,0x0000,0xa706,218.0,0x0000,0xa706,0.005481
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:16.571650,45,0x0112,0x0000,18.0,0xe1a6,0x0000,0.029024
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:16.718375,95,0x0112,0x0000,19.0,0xe1a6,0x0000,0.027595
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:16.745976,77,0x0000,0xa706,219.0,0x0000,0xa706,0.011044
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:17.154129,77,0x0000,0xa706,221.0,0x0000,0xa706,0.103156
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-29 15:18:17.169226,63,0xa706,0x0000,71.0,0xa706,0x0000,0.00653
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:17.217617,50,0x0000,0xa706,222.0,0x0000,0xa706,0.045992
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-29 15:18:17.224556,45,0xa706,0x0000,72.0,0xa706,0x0000,0.004999
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-29 15:18:17.239552,57,0xa706,0x0000,73.0,0xa706,0x0000,0.013173
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:17.281708,50,0x0000,0xa706,223.0,0x0000,0xa706,0.039949
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-29 15:18:17.288583,45,0xa706,0x0000,74.0,0xa706,0x0000,0.004924
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-29 15:18:17.563051,77,0x0000,0xa706,224.0,0x0000,0xa706,0.257984
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:19.912596,63,0x0112,0x0000,23.0,0xe1a6,0x0000,0.015661
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:19.929127,63,0x0112,0x0000,23.0,0xe1a6,0x0000,0.016531
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:20.289705,63,0xe1a6,0x0000,165.0,0xe1a6,0x0000,0.00786
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-29 15:18:20.295771,59,0x0000,0xffff,229.0,0x0000,0xfffc,0.003667
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:18:20.342746,54,0x0000,0xa706,231.0,0x0000,0xe1a6,0.006364
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:20.358866,66,0xe1a6,0x0000,167.0,0xe1a6,0x0000,0.008035
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-29 15:18:20.375285,66,0xa706,0x0000,81.0,0xa706,0x0000,0.007647
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:18:20.421443,45,0x0000,0xa706,234.0,0x0000,0xe1a6,0.004881
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-29 15:18:20.426856,45,0x0000,0xa706,234.0,0x0000,0xe1a6,0.005413
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-29 15:18:20.429678,63,0xa706,0x0000,83.0,0xa706,0x0000,0.001024
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-29 15:18:20.447593,54,0xe1a6,0x0000,168.0,0xe1a6,0x0000,0.009185
