Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:31.551891,51,0xa706,0xffff,237,0xa706,0xfffc,0.254265
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:31.806000,51,0xa706,0xffff,238,0xa706,0xfffc,0.254109
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:34.521416,59,0xa706,0xffff,240,0xa706,0xfffc,0.962063
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:34.777227,59,0xa706,0xffff,241,0xa706,0xfffc,0.255811
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:35.031414,59,0xa706,0xffff,242,0xa706,0xfffc,0.254187
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:36.123979,59,0xa706,0xffff,245,0xa706,0xfffc,0.584172
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:36.633827,59,0xa706,0xffff,247,0xa706,0xfffc,0.254059
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:36.887938,59,0xa706,0xffff,248,0xa706,0xfffc,0.254111
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:37.142004,59,0xa706,0xffff,249,0xa706,0xfffc,0.254066
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:45.994793,47,0xa706,0xffff,250,0xa706,0xfffc,8.852789
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:49.199586,59,0xa706,0xffff,251,0xa706,0xfffc,0.784118
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-29 18:03:49.455437,59,0xa706,0xffff,252,0xa706,0xfffc,0.255851
