Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Unknown,Unknown,"Oct 16, 2023 13:50:38.416327",0.001822,5,,,0x0002,200.0,,,,,,scenario1.pcapng
Ledvance Bulb,Bulb,"Oct 16, 2023 13:50:38.450230",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:50:38.452053",0.001823,5,,,0x0002,150.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:50:39.679241",1.227188,68,0x6e5f,0xffff,0x8841,182.0,0x6e5f,0xfffc,0x1209,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:50:40.870692",1.191451,71,0xe694,0xffff,0x8841,201.0,0xe694,0xfffc,0x1209,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:50:41.365092",0.4944,71,0x482d,0xffff,0x8841,42.0,0x482d,0xfffc,0x1209,,,scenario1.pcapng
Ledvance Bulb,Bulb,"Oct 16, 2023 13:50:42.767164",1.402072,74,0x054f,0xffff,0x8841,151.0,0x054f,0xfffc,0x1209,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:50:43.716835",0.949671,68,0xc8f0,0xffff,0x8841,245.0,0xc8f0,0xfffc,0x1209,,,scenario1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 16, 2023 13:50:45.067161",1.350326,74,0x82eb,0xffff,0x8841,109.0,0x82eb,0xfffc,0x1209,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:50:45.817092",0.749931,104,0x0000,0xffff,0x8868,109.0,,,,,,scenario1.pcapng
Moes Bulb,Bulb,"Oct 16, 2023 13:50:46.869408",1.052316,65,0xebe5,0xffff,0x8841,161.0,0xebe5,0xfffc,0x1209,,,scenario1.pcapng
Philips Motion,Bulb,"Oct 16, 2023 13:50:53.400767",6.531359,74,0xe5c4,0xffff,0x8841,144.0,0xe5c4,0xfffc,0x1209,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:50:55.894674",2.493907,71,0xe694,0xffff,0x8841,202.0,0xe694,0xfffc,0x1209,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:50:56.640673",,60,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:50:56.642976",0.002303,5,,,0x0002,184.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:50:56.683992",,50,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:50:56.685975",0.001983,5,,,0x0002,110.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:50:56.688316",,50,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:50:56.690271",0.001955,5,,,0x0002,43.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:50:56.695613",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:50:56.697436",0.001823,5,,,0x0002,185.0,,,,,,scenario1.pcapng
Ledvance Bulb,Bulb,"Oct 16, 2023 13:50:56.910182",0.212746,74,0x054f,0xffff,0x8841,152.0,0x054f,0xfffc,0x1209,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:50:58.715175",1.804993,68,0xc8f0,0xffff,0x8841,246.0,0xc8f0,0xfffc,0x1209,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:50:59.871631",1.156456,74,0x0000,0xffff,0x8841,111.0,0x0000,0xfffc,0x1209,,,scenario1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 16, 2023 13:51:00.075163",0.203532,74,0x82eb,0xffff,0x8841,110.0,0x82eb,0xfffc,0x1209,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.064662",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.066667",0.002005,5,,,0x0002,112.0,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:01.074367",,63,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.076766",0.002399,5,,,0x0002,203.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.098742",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.100789",0.002047,5,,,0x0002,113.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.103769",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.105775",0.002006,5,,,0x0002,45.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.110628",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.112422",0.001794,5,,,0x0002,114.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.113572",,63,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.115971",0.002399,5,,,0x0002,186.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.133689",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.135769",0.00208,5,,,0x0002,115.0,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:01.143735",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.146230",0.002495,5,,,0x0002,204.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.152338",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.154449",0.002111,5,,,0x0002,116.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.158808",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.160889",0.002081,5,,,0x0002,46.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.168849",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.171344",0.002495,5,,,0x0002,187.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.177377",,45,,,,,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.183162",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.184944",0.001782,5,,,0x0002,47.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.185794",,45,,,,,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.191240",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.193063",0.001823,5,,,0x0002,117.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.198201",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.200312",0.002111,5,,,0x0002,118.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.210821",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.212602",0.001781,5,,,0x0002,119.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.214232",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.216311",0.002079,5,,,0x0002,48.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.220203",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.222284",0.002081,5,,,0x0002,188.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.223114",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.225162",0.002048,5,,,0x0002,120.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.233811",,45,,,,,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.239540",0.005729,45,0x482d,0x6e5f,0x8861,50.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.244573",0.005033,45,0x482d,0x6e5f,0x8861,50.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.249865",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.251872",0.002007,5,,,0x0002,189.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.253527",0.001655,45,0x482d,0x6e5f,0x8861,50.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:01.262600",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.265095",0.002495,5,,,0x0002,248.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:01.267763",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.270258",0.002495,5,,,0x0002,248.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:01.271203",,63,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.273602",0.002399,5,,,0x0002,249.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.291603",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.293426",0.001823,5,,,0x0002,122.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.296758",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.298548",0.00179,5,,,0x0002,51.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.302349",0.003801,45,0x6e5f,0xc8f0,0x8861,190.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:01.304610",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.306433",0.001823,5,,,0x0002,123.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.306884",0.000451,45,0x6e5f,0xc8f0,0x8861,190.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.309764",,45,,,,,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.311580",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.313372",0.001792,5,,,0x0002,190.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:01.314461",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.316252",0.001791,5,,,0x0002,52.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:01.319923",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:01.321715",0.001792,5,,,0x0002,191.0,,,,,,scenario1.pcapng
Ledvance Z3 Plug,Socket,"Oct 16, 2023 13:51:01.457191",0.135476,107,0x09ac,0xffff,0x886b,235.0,,,,,,scenario1.pcapng
Moes Bulb,Bulb,"Oct 16, 2023 13:51:01.980792",0.523601,65,0xebe5,0xffff,0x8841,162.0,0xebe5,0xfffc,0x1209,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:09.291112",,57,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:09.293319",0.002207,5,,,0x0002,250.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:09.336608",,50,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:09.338590",0.001982,5,,,0x0002,124.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:09.348231",0.009641,50,0x4827,0x6e5f,0x8861,53.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:09.350172",0.001941,5,,,0x0002,53.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:09.353986",0.003814,50,0x6e5f,0xc8f0,0x8861,192.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:09.358818",,50,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:09.360770",0.001952,5,,,0x0002,192.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:09.366094",0.005324,45,0xc8f0,0x0000,0x8861,251.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:09.370605",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:09.372427",0.001822,5,,,0x0002,251.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:09.696950",0.324523,68,0x6e5f,0xffff,0x8841,193.0,0x6e5f,0xfffc,0x1209,,,scenario1.pcapng
Philips Motion,Bulb,"Oct 16, 2023 13:51:10.358143",0.661193,74,0xe5c4,0xffff,0x8841,145.0,0xe5c4,0xfffc,0x1209,,,scenario1.pcapng
Aqara Door 2,Door,"Oct 16, 2023 13:51:10.618627",,83,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:10.621636",0.003009,5,,,0x0002,198.0,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:10.625861",,83,,,,,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:10.631670",,83,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:10.634709",0.003039,5,,,0x0002,205.0,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:10.840028",0.205319,71,0xe694,0xffff,0x8841,206.0,0xe694,0xfffc,0x1209,,,scenario1.pcapng
Aqara Door 2,Door,"Oct 16, 2023 13:51:11.130282",0.290254,12,0x772c,0xe694,0x8863,199.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:11.131019",0.000737,5,,,0x0002,199.0,,,,,,scenario1.pcapng
Ledvance Bulb,Bulb,"Oct 16, 2023 13:51:11.741081",0.610062,71,0x054f,0xffff,0x8841,153.0,0x054f,0xfffc,0x1209,,,scenario1.pcapng
Sonoff Temperature,Temperature,"Oct 16, 2023 13:51:11.916162",,53,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:11.918199",0.002037,5,,,0x0002,184.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:11.921958",,53,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:11.924037",0.002079,5,,,0x0002,252.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:13.765034",1.840997,106,0xc8f0,0xffff,0x886a,253.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:14.126727",0.361693,71,0x482d,0xffff,0x8841,54.0,0x482d,0xfffc,0x1209,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:14.467858",0.341131,74,0x0000,0xffff,0x8841,125.0,0x0000,0xfffc,0x1209,,,scenario1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 16, 2023 13:51:15.073889",0.606031,74,0x82eb,0xffff,0x8841,111.0,0x82eb,0xfffc,0x1209,,,scenario1.pcapng
Moes Bulb,Bulb,"Oct 16, 2023 13:51:16.918801",1.844912,107,0xebe5,0xffff,0x886b,163.0,,,,,,scenario1.pcapng
Ledvance Z3 Plug,Socket,"Oct 16, 2023 13:51:18.007229",1.088428,74,0x09ac,0xffff,0x8841,236.0,0x09ac,0xfffc,0x1209,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:24.662867",6.655638,68,0x6e5f,0xffff,0x8841,194.0,0x6e5f,0xfffc,0x1209,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:25.806274",1.143407,71,0xe694,0xffff,0x8841,207.0,0xe694,0xfffc,0x1209,,,scenario1.pcapng
Philips Motion,Bulb,"Oct 16, 2023 13:51:27.581132",1.774858,74,0xe5c4,0xffff,0x8841,146.0,0xe5c4,0xfffc,0x1209,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:28.750412",1.16928,107,0xc8f0,0xffff,0x886b,254.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:29.035235",0.284823,68,0x482d,0xffff,0x8841,55.0,0x482d,0xfffc,0x1209,,,scenario1.pcapng
Ledvance Bulb,Bulb,"Oct 16, 2023 13:51:29.369352",0.334117,74,0x054f,0xffff,0x8841,154.0,0x054f,0xfffc,0x1209,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:29.623291",0.253939,74,0x0000,0xffff,0x8841,126.0,0x0000,0xfffc,0x1209,,,scenario1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 16, 2023 13:51:30.076771",0.45348,74,0x82eb,0xffff,0x8841,112.0,0x82eb,0xfffc,0x1209,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.070707",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.072724",0.002017,5,,,0x0002,127.0,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:31.080787",,63,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.083186",0.002399,5,,,0x0002,208.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.106513",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.108560",0.002047,5,,,0x0002,128.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.112285",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.114290",0.002005,5,,,0x0002,56.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.117516",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.119309",0.001793,5,,,0x0002,129.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.121965",0.002656,63,0x6e5f,0x0000,0x8861,195.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.127091",,63,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.129490",0.002399,5,,,0x0002,195.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.142239",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.144322",0.002083,5,,,0x0002,130.0,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:31.152518",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.155013",0.002495,5,,,0x0002,209.0,,,,,,scenario1.pcapng
Smart Socket,Socket,"Oct 16, 2023 13:51:31.158019",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.160514",0.002495,5,,,0x0002,209.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.165134",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.167245",0.002111,5,,,0x0002,131.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.170921",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.173000",0.002079,5,,,0x0002,57.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.180739",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.183234",0.002495,5,,,0x0002,196.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.199952",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.201775",0.001823,5,,,0x0002,132.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.204526",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.206309",0.001783,5,,,0x0002,58.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.207338",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.209449",0.002111,5,,,0x0002,133.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.212171",,54,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.214246",0.002075,5,,,0x0002,59.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.218353",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.220268",0.001915,5,,,0x0002,197.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.222309",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.224094",0.001785,5,,,0x0002,134.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:31.228250",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.230745",0.002495,5,,,0x0002,255.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.231977",,52,,,,,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:31.238671",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.241165",0.002494,5,,,0x0002,255.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.243108",,52,,,,,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:31.251635",,66,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.254129",0.002494,5,,,0x0002,0.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.255229",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.257053",0.001824,5,,,0x0002,136.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.259044",,52,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.261061",0.002017,5,,,0x0002,60.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.263802",0.002741,45,0x482d,0x6e5f,0x8861,61.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.266653",0.002851,5,,,0x0002,198.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.268982",0.002329,45,0x482d,0x6e5f,0x8861,61.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.272132",,45,,,,,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.274198",0.002066,52,0x6e5f,0xc8f0,0x8851,198.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.277614",0.003416,45,0x482d,0x6e5f,0x8861,61.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.283765",,45,,,,,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.289325",0.00556,45,0x482d,0x6e5f,0x8861,62.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.291118",0.001793,5,,,0x0002,62.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.292748",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.294572",0.001824,5,,,0x0002,138.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.294994",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.296775",0.001781,5,,,0x0002,199.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:31.298863",0.002088,63,0xc8f0,0x0000,0x8861,2.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.304055",0.005192,63,,,,,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.307173",,45,,,,,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.308918",0.001745,45,0x6e5f,0xc8f0,0x8861,199.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.311700",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.313485",0.001785,5,,,0x0002,63.0,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:31.314798",,63,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.317197",0.002399,5,,,0x0002,2.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.322011",0.004814,45,0x6e5f,0xc8f0,0x8861,200.0,,,,,,scenario1.pcapng
Power Plug 1,Socket,"Oct 16, 2023 13:51:31.326700",0.004689,45,0x6e5f,0xc8f0,0x8861,200.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.331061",0.004361,45,0xc122,0x2222,0x8861,64.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.333578",,45,,,,,,,,,,scenario1.pcapng
Power Plug 2,Socket,"Oct 16, 2023 13:51:31.345867",,63,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.348266",0.002399,5,,,0x0002,4.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.352940",,45,,,,,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.354732",0.001792,5,,,0x0002,64.0,,,,,,scenario1.pcapng
Philips Lamp 1,Bulb,"Oct 16, 2023 13:51:31.358588",0.003856,45,0x482d,0x6e5f,0x8861,65.0,,,,,,scenario1.pcapng
Unknown,Unknown,"Oct 16, 2023 13:51:31.360379",0.001791,5,,,0x0002,65.0,,,,,,scenario1.pcapng
Coordinator,Coordinator,"Oct 16, 2023 13:51:31.364197",,45,,,,,,,,,,scenario1.pcapng
