Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 27, 2023 16:50:41.757203",0.002399,5,,,0x0002,57,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.758953",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.760734",0.001781,5,,,0x0002,160,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.768911",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.773795",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.775589",0.001794,5,,,0x0002,161,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.780112",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.781907",0.001795,5,,,0x0002,162,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.787426",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:41.789442",0.002016,5,,,0x0002,163,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.216879",,53,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.218958",0.002079,5,,,0x0002,198,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.231517",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.233309",0.001792,5,,,0x0002,164,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.344934",0.111625,10,,,0x0803,211,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.353595",0.008661,28,0x5bb9,,0x8000,139,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.356723",0.003128,28,0xec7f,,0x8000,160,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.359052",0.002329,28,0x0000,,0x8000,165,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.361066",0.002014,28,0x1cd8,,0x8000,51,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.363568",0.002502,28,0x0112,,0x8000,58,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.383097",0.019529,28,0x4e11,,0x8000,189,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.386667",0.003570,28,0x1e15,,0x8000,222,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.428673",0.042006,28,0xe1a6,,0x8000,199,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.430885",0.002212,28,0xa706,,0x8000,58,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:42.445606",0.014721,28,0x3d95,,0x8000,222,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.413047",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.414953",0.001906,5,,,0x0002,166,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.443152",0.028199,55,0xec7f,0x0000,0x8861,169,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.445294",0.002142,5,,,0x0002,169,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.453030",0.007736,55,0xec7f,0x0000,0x8861,170,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.455172",0.002142,5,,,0x0002,170,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.463227",0.008055,55,0xec7f,0x0000,0x8861,171,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.465370",0.002143,5,,,0x0002,171,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.485930",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.487912",0.001982,5,,,0x0002,172,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.498153",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.500199",0.002046,5,,,0x0002,173,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.502954",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.504763",0.001809,5,,,0x0002,167,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.508295",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.510341",0.002046,5,,,0x0002,174,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.513347",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.515393",0.002046,5,,,0x0002,174,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.522303",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.524112",0.001809,5,,,0x0002,168,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.529720",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.531529",0.001809,5,,,0x0002,169,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.551748",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.553718",0.001970,5,,,0x0002,170,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.561044",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.563013",0.001969,5,,,0x0002,171,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.569217",0.006204,55,0xec7f,0x0000,0x8861,175,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.571360",0.002143,5,,,0x0002,175,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.578460",0.007100,55,0xec7f,0x0000,0x8861,176,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.580603",0.002143,5,,,0x0002,176,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.618072",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.619895",0.001823,5,,,0x0002,177,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.625687",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:43.627510",0.001823,5,,,0x0002,178,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.439766",0.812256,55,0xec7f,0x0000,0x8861,179,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.441909",0.002143,5,,,0x0002,179,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.474139",0.032230,77,0xec7f,0xffff,0x8841,180,0xec7f,0xfffc,0x1209,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.483414",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.485461",0.002047,5,,,0x0002,181,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.500070",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.501879",0.001809,5,,,0x0002,172,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.525127",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.527097",0.001970,5,,,0x0002,173,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.529737",0.002640,55,0xec7f,0x0000,0x8861,182,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.531880",0.002143,5,,,0x0002,182,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.576449",0.044569,77,0xe1a6,0xffff,0x8841,200,0xe1a6,0xfffc,0x1209,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.581311",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.583133",0.001822,5,,,0x0002,183,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.984724",0.401591,77,0x3d95,0xffff,0x8841,223,0x3d95,0xfffc,0x1209,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.994530",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:44.996419",0.001889,5,,,0x0002,174,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.000045",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.001922",0.001877,5,,,0x0002,201,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.009281",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.011264",0.001983,5,,,0x0002,223,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.379344",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.381391",0.002047,5,,,0x0002,224,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.395978",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.397772",0.001794,5,,,0x0002,175,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.401679",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.403472",0.001793,5,,,0x0002,202,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:45.773306",0.369834,108,0x712c,0xffff,0x886c,136,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.769150",0.995844,10,,,0x0803,211,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.779970",0.010820,28,0x711c,,0x8000,137,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.784623",0.004653,28,0x5bb9,,0x8000,140,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.786094",0.001471,28,0x3d95,,0x8000,224,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.788997",0.002903,28,0x1cd8,,0x8000,52,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.798438",0.009441,28,0x0112,,0x8000,59,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.829954",0.031516,28,0xa706,,0x8000,59,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.835243",0.005289,28,0xec7f,,0x8000,161,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.841219",0.005976,28,0x0000,,0x8000,176,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.869384",0.028165,28,0x4e11,,0x8000,190,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.871032",0.001648,28,0xe1a6,,0x8000,203,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.880817",0.009785,28,0x1e15,,0x8000,225,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.980585",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.982504",0.001919,5,,,0x0002,177,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.986423",0.003919,55,0x711c,0x0000,0x8861,138,0x711c,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:46.988566",0.002143,5,,,0x0002,138,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.035446",0.046880,50,0x711c,0x0000,0x8861,139,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.037428",0.001982,5,,,0x0002,139,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.101792",0.064364,55,0x7d1c,0x0000,0x8861,140,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.103935",0.002143,5,,,0x0002,140,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.106685",0.002750,55,0x711c,0x0000,0x8861,141,0x711c,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.108828",0.002143,5,,,0x0002,141,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.138878",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.140924",0.002046,5,,,0x0002,142,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.145475",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.147522",0.002047,5,,,0x0002,143,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.217924",,53,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.220002",0.002078,5,,,0x0002,204,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.220934",,53,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.223012",0.002078,5,,,0x0002,205,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.243539",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.245331",0.001792,5,,,0x0002,178,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.251711",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:47.253503",0.001792,5,,,0x0002,179,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.113893",0.860390,55,0x711c,0x0000,0x8861,144,0x711c,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.116035",0.002142,5,,,0x0002,144,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.152843",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.154890",0.002047,5,,,0x0002,145,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.160513",0.005623,68,0x1e15,0xffff,0x8841,226,0x1e15,0xfffc,0x1209,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.242148",0.081635,77,0x0000,0xffff,0x8841,180,0x0000,0xfffc,0x1209,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.805716",0.563568,77,0x1cd8,0xffff,0x8841,53,0x1cd8,0xfffc,0x1209,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.941229",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.943148",0.001919,5,,,0x0002,181,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.948370",0.005222,55,0x1cd8,0x0000,0x8861,54,0x1cd8,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.950513",0.002143,5,,,0x0002,54,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.995465",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:48.997447",0.001982,5,,,0x0002,55,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.585839",0.588392,55,0x1cd8,0x0000,0x8861,56,0x1cd8,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.587982",0.002143,5,,,0x0002,56,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.595915",0.007933,55,0x1cd8,0x0000,0x8861,57,0x1cd8,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.598057",0.002142,5,,,0x0002,57,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.623334",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.625381",0.002047,5,,,0x0002,58,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.629360",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:49.631406",0.002046,5,,,0x0002,59,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.597899",0.966493,55,0x1cd8,0x0000,0x8861,60,0x1cd8,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.600042",0.002143,5,,,0x0002,60,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.637945",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.639992",0.002047,5,,,0x0002,61,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.933328",,53,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.935407",0.002079,5,,,0x0002,225,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.936339",,53,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.938418",0.002079,5,,,0x0002,226,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.957719",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.959512",0.001793,5,,,0x0002,182,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.965490",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:50.967284",0.001794,5,,,0x0002,183,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.191284",0.224000,10,,,0x0803,211,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.197519",0.006235,28,0x711c,,0x8000,146,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.199570",0.002051,28,0x1cd8,,0x8000,62,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.203164",0.003594,28,0x5bb9,,0x8000,141,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.235893",0.032729,28,0x0112,,0x8000,60,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.259457",0.023564,28,0x0000,,0x8000,184,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.261911",0.002454,28,0x1e15,,0x8000,227,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.266052",0.004141,28,0xa706,,0x8000,60,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.289126",0.023074,107,,,0x806b,191,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.297191",0.008065,28,0x3d95,,0x8000,227,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.302472",0.005281,28,0xec7f,,0x8000,162,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.662445",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.664329",0.001884,5,,,0x0002,185,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.668052",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.669934",0.001882,5,,,0x0002,207,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.677351",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.679334",0.001983,5,,,0x0002,228,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.682034",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.684051",0.002017,5,,,0x0002,186,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.687660",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.689707",0.002047,5,,,0x0002,61,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.695467",0.005760,55,0x5bb9,0x9706,0x8861,142,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.697578",0.002111,5,,,0x0002,142,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.706258",0.008680,57,0xa706,0x0000,0x8861,62,0x5bb9,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.708465",0.002207,5,,,0x0002,62,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.716660",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.718579",0.001919,5,,,0x0002,187,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.721893",0.003314,55,0x711c,0x0000,0x8861,147,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.724036",0.002143,5,,,0x0002,147,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.736288",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.738207",0.001919,5,,,0x0002,188,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.743244",0.005037,55,0x1cd8,0x0000,0x8861,63,0x1cd8,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.745387",0.002143,5,,,0x0002,63,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.750135",0.004748,50,0x5bb9,0xa706,0x8861,143,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.752089",0.001954,5,,,0x0002,143,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.755337",,48,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.757242",0.001905,5,,,0x0002,189,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.760245",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.762228",0.001983,5,,,0x0002,63,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.764885",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.766868",0.001983,5,,,0x0002,63,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.770236",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.772219",0.001983,5,,,0x0002,148,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.782977",0.010758,55,0xec7f,0x0000,0x8861,184,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.785120",0.002143,5,,,0x0002,184,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.791387",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.793370",0.001983,5,,,0x0002,64,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.794776",0.001406,55,0xec7f,0x0000,0x8861,185,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.796919",0.002143,5,,,0x0002,185,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.806657",0.009738,55,0xec7f,0x0000,0x8861,186,0xec7f,0x0000,0x1a09,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.808800",0.002143,5,,,0x0002,186,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.823191",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.825174",0.001983,5,,,0x0002,187,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.833390",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.835437",0.002047,5,,,0x0002,188,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.840972",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.842781",0.001809,5,,,0x0002,190,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.851007",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.852816",0.001809,5,,,0x0002,191,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.855051",,52,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.857098",0.002047,5,,,0x0002,189,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.877180",,45,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.878990",0.001810,5,,,0x0002,192,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.884083",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.886052",0.001969,5,,,0x0002,193,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.894398",,50,,,,,,,,,,AppInteraction4.pcapng
"Oct 27, 2023 16:50:51.896367",0.001969,5,,,0x0002,194,,,,,,AppInteraction4.pcapng
