Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Sonoff Motion 2,Motion,Coordinator,Coordinator,Sonoff Motion 2,Motion,Coordinator,Coordinator,2023-10-15 17:49:50.000000,54,0x4e52,0x0000,3,0x4e52,0x0000,0.0
Coordinator,Coordinator,Sonoff Motion 2,Motion,Unknown,Unknown,,,2023-10-15 17:49:50.002111,5,0x0000,0x4e52,3,,,0.002111
Sonoff Motion 2,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:49:50.506404,12,0x4e52,0x0000,4,,,0.504293
Coordinator,Coordinator,Sonoff Motion 2,Motion,Unknown,Unknown,,,2023-10-15 17:49:50.507171,5,0x0000,0x4e52,4,,,0.000767
Philips Motion,Bulb,Broadcast,Broadcast,Philips Motion,Bulb,Broadcast,Broadcast,2023-10-15 17:49:56.190830,47,0xe5c4,0xffff,73,0xe5c4,0xfffc,5.6836590000000005
Philips Motion,Bulb,Broadcast,Broadcast,Philips Motion,Bulb,Broadcast,Broadcast,2023-10-15 17:49:56.502951,59,0xe5c4,0xffff,74,0xe5c4,0xfffc,0.312121
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:49:56.724614,47,0x0000,0xffff,69,,,0.221663
Philips Motion,Bulb,Broadcast,Broadcast,Philips Motion,Bulb,Broadcast,Broadcast,2023-10-15 17:49:56.788461,59,0xe5c4,0xffff,75,0xe5c4,0xfffc,0.063847
Philips Motion,Bulb,Broadcast,Broadcast,Philips Motion,Bulb,Broadcast,Broadcast,2023-10-15 17:49:57.065838,59,0xe5c4,0xffff,76,0xe5c4,0xfffc,0.277377
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:49:57.278210,10,,0xffff,77,,,0.212372
Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-10-15 17:49:57.306497,28,0x0000,,70,,,0.028287
Philips Motion,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:49:58.563069,50,0xe5c4,0xffff,93,,,1.256572
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:49:59.326004,55,0xe5c4,0x0000,94,,,0.762935
Coordinator,Coordinator,Philips Motion,Bulb,Unknown,Unknown,,,2023-10-15 17:49:59.328147,5,0x0000,0xe5c4,94,,,0.002143
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:49:59.372915,48,0xe5c4,0x0000,95,,,0.044768
Coordinator,Coordinator,Philips Motion,Bulb,Unknown,Unknown,,,2023-10-15 17:49:59.374834,5,0x0000,0xe5c4,95,,,0.001919
Coordinator,Coordinator,Philips Motion,Bulb,Unknown,Unknown,,,2023-10-15 17:49:59.389417,62,0x0000,0xe5c4,71,,,0.014583
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:49:59.391784,5,0xe5c4,0x0000,71,,,0.002367
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 17:49:59.396332,45,0x0000,0xe5c4,72,0x0000,0xe5c4,0.004548
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:49:59.398155,5,0xe5c4,0x0000,72,,,0.001823
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:49:59.399819,55,0xe5c4,0x0000,96,,,0.001664
Coordinator,Coordinator,Philips Motion,Bulb,Unknown,Unknown,,,2023-10-15 17:49:59.401962,5,0x0000,0xe5c4,96,,,0.002143
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:49:59.405831,55,0xe5c4,0x0000,97,,,0.003869
