Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Aqara Motion,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:57:42.000000,57,0x9989,0x0000,215,,,0.0
Coordinator,Coordinator,Aqara Motion,Motion,Unknown,Unknown,,,2023-10-15 18:57:42.002207,5,0x0000,0x9989,215,,,0.002207
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:57:49.286217,47,0x0000,0xffff,198,,,7.28401
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:57:52.097786,59,0x482d,0xffff,72,,,2.811569
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-15 18:57:52.106072,47,0x482d,0xffff,73,0x482d,0xfffc,0.008286
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:57:52.219171,50,0x0000,0xffff,199,0x0000,0xfffc,0.113099
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-15 18:57:52.484454,59,0x482d,0xffff,74,0x482d,0xfffc,0.265283
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:57:52.855659,59,0x482d,0xffff,75,,,0.371205
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:57:53.151818,59,0x482d,0xffff,76,,,0.296159
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:57:53.159284,10,,0xffff,77,,,0.007466
Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-10-15 18:57:53.226598,28,0x0000,,200,,,0.067314
