Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Sonoff Motion 2,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:47.000000,54,0x4e52,0x0000,70.0,,,0.0
Coordinator,Coordinator,Sonoff Motion 2,Motion,Unknown,Unknown,,,2023-10-15 18:36:47.002110,5,0x0000,0x4e52,70.0,,,0.00211
Sonoff Motion 2,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:47.506244,12,0x4e52,0x0000,71.0,,,0.504134
Coordinator,Coordinator,Sonoff Motion 2,Motion,Unknown,Unknown,,,2023-10-15 18:36:47.507010,5,0x0000,0x4e52,71.0,,,0.000766
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:48.650628,47,0x0000,0xffff,91.0,0x0000,0xfffc,1.143618
Aqara Motion,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:49.610272,57,0x9989,0x0000,212.0,,,0.959644
Coordinator,Coordinator,Aqara Motion,Motion,Unknown,Unknown,,,2023-10-15 18:36:49.612479,5,0x0000,0x9989,212.0,,,0.002207
Sonoff Motion 1,Motion,Coordinator,Coordinator,Sonoff Motion 1,Motion,Coordinator,Coordinator,2023-10-15 18:36:50.936325,54,0xb815,0x0000,186.0,0xb815,0x0000,1.323846
Coordinator,Coordinator,Sonoff Motion 1,Motion,Unknown,Unknown,,,2023-10-15 18:36:50.938436,5,0x0000,0xb815,186.0,,,0.002111
Sonoff Motion 1,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:51.441609,12,0xb815,0x0000,187.0,,,0.503173
Coordinator,Coordinator,Sonoff Motion 1,Motion,Unknown,Unknown,,,2023-10-15 18:36:51.442376,5,0x0000,0xb815,187.0,,,0.000767
Power Plug 2,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:36:53.895953,47,0xc8f0,0xffff,45.0,,,2.453577
Power Plug 2,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:36:53.938533,59,0xc8f0,0xffff,46.0,,,0.04258
Power Plug 2,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:36:54.194185,59,0xc8f0,0xffff,47.0,,,0.255652
Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-15 18:36:54.448302,59,0xc8f0,0xffff,48.0,0xc8f0,0xfffc,0.254117
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-15 18:36:54.702562,59,0xc8f7,0xffbf,49.0,,,0.25426
Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-15 18:36:54.956808,59,0xc8f0,0xffff,50.0,0xc8f0,0xfffc,0.254246
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:36:56.887197,50,0x0000,0xffff,92.0,,,1.930389
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:36:57.031025,59,0x0000,0xffff,93.0,,,0.143828
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:36:57.044999,59,0x0000,0xffff,94.0,,,0.013974
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.334313,59,0x0000,0xffff,95.0,0x0000,0xfffc,0.289314
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.346859,59,0x0000,0xffff,96.0,0x0000,0xfffc,0.012546
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.620595,59,0x0000,0xffff,97.0,0x0000,0xfffc,0.273736
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:36:57.698184,59,0x0000,0xffff,98.0,,,0.077589
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-15 18:36:57.735685,60,,,,,,0.037501
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:57.936188,60,0xc8f0,0x0000,52.0,,,0.200503
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:57.938491,5,0x0000,0xc8f0,52.0,,,0.002303
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.968235,59,0x0000,0xffff,99.0,0x0000,0xfffc,0.029744
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:58.084222,59,0x0000,0xffff,100.0,0x0000,0xfffc,0.115987
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.135912,60,0xc8f0,0x0000,53.0,,,0.05169
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.141070,60,0xc8f0,0x0000,53.0,,,0.005158
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.143373,5,0x0000,0xc8f0,53.0,,,0.002303
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.146056,60,0xc8f0,0x0000,53.0,,,0.002683
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.148359,5,0x0000,0xc8f0,53.0,,,0.002303
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.151042,60,0xc8f0,0x0000,53.0,,,0.002683
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.153345,5,0x0000,0xc8f0,53.0,,,0.002303
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.336537,60,0xc8f0,0x0000,54.0,,,0.183192
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.338840,5,0x0000,0xc8f0,54.0,,,0.002303
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-15 18:36:58.539601,5,,,55.0,,,0.200761
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.634890,50,0x0000,0xc8f0,101.0,,,0.095289
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.636837,5,0xc8f0,0x0000,101.0,,,0.001947
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.638629,50,0x0000,0xc8f0,101.0,,,0.001792
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.640571,5,0xc8f0,0x0000,101.0,,,0.001942
Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:36:58.642612,45,0xc8f0,0x0000,56.0,0xc8f0,0x0000,0.002041
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.644435,5,0x0000,0xc8f0,56.0,,,0.001823
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.645731,50,0x0000,0xc8f0,101.0,,,0.001296
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.647672,5,0xc8f0,0x0000,101.0,,,0.001941
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.650986,45,0xc8f0,0x0000,57.0,,,0.003314
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.652809,5,0x0000,0xc8f0,57.0,,,0.001823
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-15 18:36:58.653686,50,0x0000,0xc8f0,101.0,,,0.000877
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.655628,5,0xc8f0,0x0000,101.0,,,0.001942
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.656821,45,0xc8f0,0x0000,58.0,,,0.001193
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:36:58.665508,45,0xc8f0,0x0000,58.0,,,0.008687
