Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:38:17.612576,45,0x0000,0x82eb,54,,,0.003554
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:38:17.616461,45,0x0000,0x82eb,54,,,0.003885
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:38:17.620454,45,0x0000,0x82eb,54,,,0.003993
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,2023-10-15 17:38:17.637785,49,0x0000,0x82eb,55,0x0000,0x82eb,0.017331
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:38:17.639743,5,0x82eb,0x0000,55,,,0.001958
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:38:17.643531,45,0x0000,0x82eb,56,,,0.003788
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:38:17.645360,5,0x82eb,0x0000,56,,,0.001829
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:38:17.656107,45,0x82eb,0x0000,31,,,0.010747
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:38:17.657930,5,0x0000,0x82eb,31,,,0.001823
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:26.822364,59,0x0000,0xffff,57,,,9.164434
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:26.848473,59,0x82eb,0xffff,32,,,0.026109
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:38:27.145279,59,0x82eb,0xffff,33,0x0000,0xfffc,0.296806
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:38:27.190224,59,0x0000,0xffff,58,0x0000,0xfffc,0.044945
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:38:27.497040,59,0x0000,0xffff,59,0x0000,0xfffc,0.306816
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:38:27.828557,59,0x0000,0xffff,60,0x0000,0xfffc,0.331517
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:28.616006,50,0x82eb,0xffff,34,,,0.787449
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:31.537559,50,0x0000,0xffff,61,,,2.921553
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-15 17:38:43.615845,50,0x82eb,0xffff,35,0x82eb,0xfffc,12.078286
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:47.327471,50,0x0000,0xffff,62,,,3.711626
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:56.824007,59,0x0000,0xffff,63,,,9.496536
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:38:56.844677,59,0x82eb,0xffff,36,0x0000,0xfffc,0.02067
