Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Aqara Motion,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:23:59.000000,12,0x9989,0x0000,184,,,0.0
Coordinator,Coordinator,Aqara Motion,Motion,Unknown,Unknown,,,2023-10-15 16:23:59.000766,5,0x0000,0x9989,184,,,0.000766
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-15 16:24:02.943667,65,0x09ac,0xffff,136,0x09ac,0xfffd,3.942901
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:02.948000,47,0x09ac,0xffff,137,,,0.004333
Coordinator,Coordinator,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-15 16:24:02.985451,65,0x0000,0xffff,243,0x09ac,0xfffd,0.037451
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:02.992387,49,0x0000,0x09ac,244,,,0.006936
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:02.994338,5,0x09ac,0x0000,244,,,0.001951
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:03.002266,55,0x09ac,0x0000,138,,,0.007928
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:03.004409,5,0x0000,0x09ac,138,,,0.002143
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:03.047734,50,0x09ac,0x0000,139,0x09ac,0x0000,0.043325
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:03.049717,5,0x0000,0x09ac,139,,,0.001983
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:03.063883,45,0x0000,0x09ac,245,0x0000,0x09ac,0.014166
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:03.065706,5,0x09ac,0x0000,245,,,0.001823
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-15 16:24:03.419027,65,0x09ac,0xffff,140,0x09ac,0xfffd,0.353321
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:03.445083,50,0x0000,0xffff,246,,,0.026056
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-15 16:24:03.876226,65,0x09ac,0xffff,141,0x09ac,0xfffd,0.431143
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:04.349891,55,0x09ac,0x0000,142,0x09ac,0x0000,0.473665
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:04.352034,5,0x0000,0x09ac,142,,,0.002143
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:04.395178,52,0x09ac,0x0000,143,,,0.043144
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:04.397225,5,0x0000,0x09ac,143,,,0.002047
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:04.411722,45,0x0000,0x09ac,247,,,0.014497
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:04.413546,5,0x09ac,0x0000,247,,,0.001824
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:04.435465,50,0x0000,0x09ac,248,0x0000,0x09ac,0.021919
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:04.437448,5,0x09ac,0x0000,248,,,0.001983
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:04.443309,55,0x09ac,0x0000,144,0x09ac,0x0000,0.005861
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:04.445451,5,0x0000,0x09ac,144,,,0.002142
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:04.489030,45,0x09ac,0x0000,145,0x09ac,0x0000,0.043579
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:04.490853,5,0x0000,0x09ac,145,,,0.001823
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:05.437358,50,0x09ac,0xffff,146,,,0.946505
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:09.402145,50,0x09ac,0xffff,147,,,3.964787
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:13.419381,50,0x09ac,0xffff,148,,,4.017236
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:17.607181,55,0x09ac,0x0000,149,0x09ac,0x0000,4.1878
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:17.609324,5,0x0000,0x09ac,149,,,0.002143
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:17.651075,52,0x09ac,0x0000,150,0x09ac,0x0000,0.041751
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:17.653122,5,0x0000,0x09ac,150,,,0.002047
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:17.667009,45,0x0000,0x09ac,249,0x0000,0x09ac,0.013887
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:17.668832,5,0x09ac,0x0000,249,,,0.001823
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:17.693140,50,0x0000,0x09ac,250,0x0000,0x09ac,0.024308
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:17.695123,5,0x09ac,0x0000,250,,,0.001983
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:17.702317,55,0x09ac,0x0000,151,,,0.007194
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:17.704460,5,0x0000,0x09ac,151,,,0.002143
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 16:24:17.747865,45,0x09ac,0x0000,152,,,0.043405
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Unknown,Unknown,,,2023-10-15 16:24:17.749687,5,0x0000,0x09ac,152,,,0.001822
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:20.730743,50,0x0000,0xffff,251,0x0000,0xfffc,2.981056
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.769246,59,0x0000,0xffff,252,0x0000,0xfffc,6.038503
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.784946,59,0x0000,0xffff,253,0x0000,0xfffc,0.0157
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.829653,59,0x0000,0xffff,254,0x0000,0xfffc,0.044707
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.856947,59,0x09ac,0xffff,153,0x0000,0xfffc,0.027294
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.879707,59,0x09ac,0xffff,154,0x0000,0xfffc,0.02276
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.908732,59,0x09ac,0xffff,155,0x0000,0xfffc,0.029025
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:27.110898,59,0x0000,0xffff,255,,,0.202166
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:27.116004,59,0x09ac,0xffff,156,0x0000,0xfffc,0.005106
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:27.121583,59,0x0000,0xffff,0,,,0.005579
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:27.138497,59,0x0000,0xffff,1,0x0000,0xfffc,0.016914
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:27.192010,59,0x09ac,0xffff,157,,,0.053513
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:27.195776,59,0x09ac,0xffff,158,0x0000,0xfffc,0.003766
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:27.385385,59,0x0000,0xffff,2,,,0.189609
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 16:24:27.483927,59,0x09ac,0xffff,159,,,0.098542
