Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Sonoff Motion 2,Motion,Coordinator,Coordinator,Sonoff Motion 2,Motion,Coordinator,Coordinator,2023-10-15 17:55:29.000000,54,0x4e52,0x0000,12,0x4e52,0x0000,0.0
Coordinator,Coordinator,Sonoff Motion 2,Motion,Unknown,Unknown,,,2023-10-15 17:55:29.002111,5,0x0000,0x4e52,12,,,0.002111
Sonoff Motion 2,Motion,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:55:29.506588,12,0x4e52,0x0000,13,,,0.504477
Coordinator,Coordinator,Sonoff Motion 2,Motion,Unknown,Unknown,,,2023-10-15 17:55:29.507354,5,0x0000,0x4e52,13,,,0.000766
Philips Motion,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:55:32.497551,59,0xe5c4,0xffff,72,,,2.990197
Philips Motion,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:55:32.505033,47,0xe5c4,0xffff,73,,,0.007482
Philips Motion,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:55:32.867887,59,0xe5c4,0xffff,74,,,0.362854
Philips Motion,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:55:33.231843,59,0xe5c4,0xffff,75,,,0.363956
Philips Motion,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:55:33.622136,59,0xe5c4,0xffff,76,,,0.390293
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:55:33.822183,10,,0xffff,77,,,0.200047
Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-10-15 17:55:33.886635,28,0x0000,,134,,,0.064452
Philips Motion,Bulb,Broadcast,Broadcast,Philips Motion,Bulb,Broadcast,Broadcast,2023-10-15 17:55:36.436815,47,0xe5c4,0xffff,93,0xe5c4,0xfffc,2.55018
Philips Motion,Bulb,Broadcast,Broadcast,Philips Motion,Bulb,Broadcast,Broadcast,2023-10-15 17:55:36.607175,65,0xe5c4,0xffff,94,0xe5c4,0xfffd,0.17036
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 17:55:36.651539,49,0x0000,0xe5c4,135,0x0000,0xe5c4,0.044364
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:55:36.653490,5,0xe5c4,0x0000,135,,,0.001951
