Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Sonoff Door 1,Door,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:22.000000,54,0x3181,0x0000,69,,,0.0
Coordinator,Coordinator,Sonoff Door 1,Door,Unknown,Unknown,,,2023-10-15 18:08:22.002111,5,0x0000,0x3181,69,,,0.002111
Sonoff Door 1,Door,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:22.506475,12,0x3181,0x0000,70,,,0.504364
Coordinator,Coordinator,Sonoff Door 1,Door,Unknown,Unknown,,,2023-10-15 18:08:22.507241,5,0x0000,0x3181,70,,,0.000766
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:08:25.152789,47,0x0000,0xffff,38,0x0000,0xfffc,2.645548
Power Plug 1,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:08:27.137009,47,0x6e5f,0xffff,171,,,1.98422
Power Plug 1,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:08:27.180613,59,0x6e5f,0xffff,172,,,0.043604
Power Plug 1,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 18:08:27.436260,59,0x6e5f,0xffff,173,,,0.255647
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:08:27.532520,50,0x0000,0xffff,39,0x0000,0xfffc,0.09626
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-15 18:08:27.585186,5,,,174,,,0.052666
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:08:27.647625,59,0x0000,0xffff,40,0x0000,0xfffc,0.062439
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.653351,45,0x6e5f,0x0000,175,,,0.005726
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.655174,5,0x0000,0x6e5f,175,,,0.001823
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.664356,50,0x0000,0x6e5f,41,0x0000,0x6e5f,0.009182
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.666298,5,0x6e5f,0x0000,41,,,0.001942
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-15 18:08:27.671324,45,0x6e5f,0x0000,176,0x6e5f,0x0000,0.005026
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.673147,5,0x0000,0x6e5f,176,,,0.001823
Power Plug 1,Socket,Broadcast,Broadcast,Power Plug 1,Socket,Broadcast,Broadcast,2023-10-15 18:08:27.690479,59,0x6e5f,0xffff,177,0x6e5f,0xfffc,0.017332
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.694564,58,0x0000,0x6e5f,42,,,0.004085
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.696773,5,0x6e5f,0x0000,42,,,0.002209
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.704590,69,0x6e5f,0x0000,178,,,0.007817
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.707180,5,0x0000,0x6e5f,178,,,0.00259
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.709560,58,0x0000,0x6e5f,43,0x0000,0x6e5f,0.00238
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.711769,5,0x6e5f,0x0000,43,,,0.002209
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-15 18:08:27.719478,70,0x6e5f,0x0000,179,0x6e5f,0x0000,0.007709
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.722101,5,0x0000,0x6e5f,179,,,0.002623
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.741039,45,0x0000,0x6e5f,44,,,0.018938
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.748069,45,0x0000,0x6e5f,45,0x0000,0x6e5f,0.00703
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.749863,5,0x6e5f,0x0000,45,,,0.001794
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.751432,45,0x0000,0x6e5f,45,0x0000,0x6e5f,0.001569
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.753213,5,0x6e5f,0x0000,45,,,0.001781
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.754215,45,0x0000,0x6e5f,45,0x0000,0x6e5f,0.001002
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.756006,5,0x6e5f,0x0000,45,,,0.001791
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.757960,45,0x0000,0x6e5f,45,0x0000,0x6e5f,0.001954
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.759743,5,0x6e5f,0x0000,45,,,0.001783
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.772457,56,0x0000,0x6e5f,46,0x0000,0x6e5f,0.012714
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.774601,5,0x6e5f,0x0000,46,,,0.002144
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-15 18:08:27.782395,63,0x6e5f,0x0000,180,0x6e5f,0x0000,0.007794
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.784794,5,0x0000,0x6e5f,180,,,0.002399
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.802628,56,0x0000,0x6e5f,47,0x0000,0x6e5f,0.017834
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.804774,5,0x6e5f,0x0000,47,,,0.002146
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.812472,62,0x6e5f,0x0000,181,,,0.007698
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.814839,5,0x0000,0x6e5f,181,,,0.002367
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.815664,45,0x0000,0x6e5f,48,,,0.000825
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.817455,5,0x6e5f,0x0000,48,,,0.001791
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.831289,45,0x0000,0x6e5f,49,,,0.013834
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.833071,5,0x6e5f,0x0000,49,,,0.001782
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.838296,45,0x0000,0x6e5f,50,0x0000,0x6e5f,0.005225
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.840078,5,0x6e5f,0x0000,50,,,0.001782
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.846480,50,0x0000,0x6e5f,51,0x0000,0x6e5f,0.006402
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.850867,50,0x0000,0x6e5f,51,0x0000,0x6e5f,0.004387
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 18:08:27.852808,5,0x6e5f,0x0000,51,,,0.001941
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-15 18:08:27.854171,45,0x6e5f,0x0000,182,0x6e5f,0x0000,0.001363
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-15 18:08:27.855994,5,0x0000,0x6e5f,182,,,0.001823
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.861762,50,0x0000,0x6e5f,52,0x0000,0x6e5f,0.005768
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-15 18:08:27.865938,50,0x0000,0x6e5f,52,0x0000,0x6e5f,0.004176
