Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 18:44:18.000000,57,0x9989,0x0000,213,,,0.0
2023-10-15 18:44:18.002207,5,0x0000,0x9989,213,,,0.002207
2023-10-15 18:44:22.799490,59,0x482d,0xffff,72,0x482d,0xfffc,4.797283
2023-10-15 18:44:22.807455,47,0x482d,0xffff,73,,,0.007965
2023-10-15 18:44:23.069338,59,0x482d,0xffff,74,,,0.261883
2023-10-15 18:44:23.360777,59,0x482d,0xffff,75,0x482d,0xfffc,0.291439
2023-10-15 18:44:23.706380,59,0x482d,0xffff,76,0x482d,0xfffc,0.345603
2023-10-15 18:44:24.656040,10,,0xffff,223,,,0.94966
2023-10-15 18:44:24.756192,28,0x0000,,68,,,0.100152
2023-10-15 18:44:25.613135,50,0x0000,0xffff,69,,,0.856943
2023-10-15 18:44:26.623931,47,0x482d,0xffff,93,0x482d,0xfffc,1.010796
2023-10-15 18:44:27.223460,59,0x0000,0xffff,70,,,0.599529
2023-10-15 18:44:27.238945,59,0x0000,0xffff,71,0x0000,0xfffc,0.015485
2023-10-15 18:44:27.442404,65,0x482d,0xffff,94,,,0.203459
2023-10-15 18:44:27.486304,59,0x482d,0xffff,95,0x0000,0xfffc,0.0439
2023-10-15 18:44:27.497585,49,0x0000,0x482d,72,,,0.011281
2023-10-15 18:44:27.505619,49,0x0000,0x482d,72,,,0.008034
2023-10-15 18:44:27.507571,5,0x482d,0x0000,72,,,0.001952
2023-10-15 18:44:27.523385,50,0x0000,0x482d,73,,,0.015814
2023-10-15 18:44:27.525368,5,0x482d,0x0000,73,,,0.001983
2023-10-15 18:44:27.535056,65,0x0000,0xffff,74,0x482d,0xfffd,0.009688
2023-10-15 18:44:27.542812,50,0x0000,0x482d,75,0x0000,0x482d,0.007756
2023-10-15 18:44:27.544795,5,0x482d,0x0000,75,,,0.001983
2023-10-15 18:44:27.561342,59,0x0000,0xffff,76,0x0000,0xfffc,0.016547
2023-10-15 18:44:27.598656,59,0x0000,0xffff,77,,,0.037314
2023-10-15 18:44:27.766266,59,0x482d,0xffff,97,,,0.16761
2023-10-15 18:44:27.786366,59,0x482d,0xffff,98,,,0.0201
2023-10-15 18:44:27.816505,59,0x482d,0xffff,99,0x0000,0xfffc,0.030139
2023-10-15 18:44:27.913634,59,0x0000,0xffff,78,,,0.097129
2023-10-15 18:44:27.924320,65,0x482d,0xffff,100,,,0.010686
2023-10-15 18:44:27.942210,59,0x0000,0xffff,79,,,0.01789
2023-10-15 18:44:28.075807,59,0x482d,0xffff,101,,,0.133597
2023-10-15 18:44:28.079909,59,0x482d,0xf5fe,102,,,0.004102
2023-10-15 18:44:28.143425,59,0x482d,0xffff,103,0x0000,0xfffc,0.063516
2023-10-15 18:44:28.213776,59,0x0000,0xffff,80,,,0.070351
2023-10-15 18:44:28.276364,59,0x0000,0xffff,81,0x0000,0xfffc,0.062588
2023-10-15 18:44:28.364507,59,0x482d,0xffff,104,,,0.088143
2023-10-15 18:44:28.399202,65,0x482d,0xffff,105,0x482d,0xfffd,0.034695
2023-10-15 18:44:28.679201,59,0x482d,0xffff,106,0x482d,0xfffc,0.279999
2023-10-15 18:44:29.132246,55,0x482d,0x0000,107,0x482d,0x0000,0.453045
2023-10-15 18:44:29.134389,5,0x0000,0x482d,107,,,0.002143
2023-10-15 18:44:29.178831,48,0x482d,0x0000,108,,,0.044442
2023-10-15 18:44:29.180750,5,0x0000,0x482d,108,,,0.001919
2023-10-15 18:44:29.197230,62,0x0000,0x482d,82,,,0.01648
2023-10-15 18:44:29.199597,5,0x482d,0x0000,82,,,0.002367
2023-10-15 18:44:29.205942,45,0x0000,0x482d,83,,,0.006345
2023-10-15 18:44:29.207765,5,0x482d,0x0000,83,,,0.001823
2023-10-15 18:44:29.211772,55,0x482d,0x0000,109,0x482d,0x0000,0.004007
2023-10-15 18:44:29.213914,5,0x0000,0x482d,109,,,0.002142
2023-10-15 18:44:29.214898,45,0x0000,0x482d,84,0x0000,0x482d,0.000984
2023-10-15 18:44:29.216722,5,0x482d,0x0000,84,,,0.001824
2023-10-15 18:44:29.218372,55,0x482d,0x0000,110,,,0.00165
2023-10-15 18:44:29.220515,5,0x0000,0x482d,110,,,0.002143
2023-10-15 18:44:29.253786,58,0x482d,0x0000,111,0x482d,0x0000,0.033271
2023-10-15 18:44:29.256025,5,0x0000,0x482d,111,,,0.002239
2023-10-15 18:44:29.258731,45,0x482d,0x0000,112,0x482d,0x0000,0.002706
2023-10-15 18:44:29.260554,5,0x0000,0x482d,112,,,0.001823
2023-10-15 18:44:29.282381,90,0x0000,0x482d,85,0x0000,0x482d,0.021827
2023-10-15 18:44:29.285644,5,0x482d,0x0000,85,,,0.003263
2023-10-15 18:44:29.292454,55,0x482d,0x0000,113,0x482d,0x0000,0.00681
2023-10-15 18:44:29.294597,5,0x0000,0x482d,113,,,0.002143
2023-10-15 18:44:29.341088,65,0x482d,0x0000,114,0x482d,0x0000,0.046491
2023-10-15 18:44:29.343551,5,0x0000,0x482d,114,,,0.002463
2023-10-15 18:44:29.358413,39,0x0000,0x482d,86,,,0.014862
2023-10-15 18:44:29.360044,5,0x482d,0x0000,86,,,0.001631
2023-10-15 18:44:29.364653,67,0x0000,0x482d,87,0x0000,0x482d,0.004609
2023-10-15 18:44:29.367180,5,0x482d,0x0000,87,,,0.002527
2023-10-15 18:44:29.372708,55,0x482d,0x0000,115,,,0.005528
2023-10-15 18:44:29.374851,5,0x0000,0x482d,115,,,0.002143
2023-10-15 18:44:29.420355,48,0x482d,0x0000,116,0x482d,0x0000,0.045504
2023-10-15 18:44:29.422273,5,0x0000,0x482d,116,,,0.001918
2023-10-15 18:44:30.954338,50,0x482d,0xffff,117,,,1.532065
2023-10-15 18:44:33.058633,59,0x482d,0xffff,118,0x482d,0xfffc,2.104295
2023-10-15 18:44:33.067946,77,0x0000,0x482d,88,0x0000,0x482d,0.009313
2023-10-15 18:44:33.070793,5,0x482d,0x0000,88,,,0.002847
2023-10-15 18:44:33.250155,52,0x482d,0x0000,119,,,0.179362
2023-10-15 18:44:33.254251,52,0x482d,0x0000,119,,,0.004096
2023-10-15 18:44:33.256298,5,0x0000,0x482d,119,,,0.002047
2023-10-15 18:44:33.259825,52,0x482d,0x0000,120,,,0.003527
